Timestamp,Axis1,Axis2,Axis3
7/9/2015 12:35:50.380,0.172,-0.039,-1.07
7/9/2015 12:35:50.390,0.152,0.016,-0.965
7/9/2015 12:35:50.400,0.031,-0.055,-0.926
7/9/2015 12:35:50.410,-0.156,-0.051,-0.762
7/9/2015 12:35:50.420,-0.262,0.059,-0.633
7/9/2015 12:35:50.430,-0.285,0.203,-0.426
7/9/2015 12:35:50.440,-0.188,0.348,0.082
7/9/2015 12:35:50.450,0.012,0.617,0.645
7/9/2015 12:35:50.460,0.262,0.945,1.105
7/9/2015 12:35:50.470,0.32,1.211,1.047
7/9/2015 12:35:50.480,0.117,1.469,0.711
7/9/2015 12:35:50.490,-0.172,1.621,0.73
7/9/2015 12:35:50.500,-0.391,1.707,0.652
7/9/2015 12:35:50.510,-0.625,1.688,0.527
7/9/2015 12:35:50.520,-0.918,1.637,0.598
7/9/2015 12:35:50.530,-1.254,1.719,0.254
7/9/2015 12:35:50.540,-1.391,1.656,0.258
7/9/2015 12:35:50.550,-1.27,1.523,0.266
7/9/2015 12:35:50.560,-1.148,1.316,0.195
7/9/2015 12:35:50.570,-1.027,1.152,0.172
7/9/2015 12:35:50.580,-0.887,1.086,0.094
7/9/2015 12:35:50.590,-0.742,1.066,0.113
7/9/2015 12:35:50.600,-0.563,1.055,0.184
7/9/2015 12:35:50.610,-0.391,1.051,0.266
7/9/2015 12:35:50.620,-0.246,1.031,0.34
7/9/2015 12:35:50.630,-0.125,0.996,0.383
7/9/2015 12:35:50.640,-0.039,0.953,0.41
7/9/2015 12:35:50.650,0.023,0.898,0.457
7/9/2015 12:35:50.660,0.047,0.859,0.461
7/9/2015 12:35:50.670,0.047,0.82,0.445
7/9/2015 12:35:50.680,0.039,0.789,0.422
7/9/2015 12:35:50.690,0.023,0.77,0.41
7/9/2015 12:35:50.700,0.012,0.766,0.379
7/9/2015 12:35:50.710,0.012,0.75,0.367
7/9/2015 12:35:50.720,0.023,0.746,0.359
7/9/2015 12:35:50.730,0.012,0.766,0.34
7/9/2015 12:35:50.740,-0.016,0.801,0.316
7/9/2015 12:35:50.750,-0.047,0.844,0.324
7/9/2015 12:35:50.760,-0.086,0.887,0.324
7/9/2015 12:35:50.770,-0.133,0.922,0.316
7/9/2015 12:35:50.780,-0.188,0.969,0.32
7/9/2015 12:35:50.790,-0.223,1.004,0.297
7/9/2015 12:35:50.800,-0.238,1.031,0.301
7/9/2015 12:35:50.810,-0.27,1.059,0.293
7/9/2015 12:35:50.820,-0.285,1.094,0.273
7/9/2015 12:35:50.830,-0.289,1.121,0.266
7/9/2015 12:35:50.840,-0.262,1.133,0.262
7/9/2015 12:35:50.850,-0.215,1.117,0.266
7/9/2015 12:35:50.860,-0.164,1.086,0.246
7/9/2015 12:35:50.870,-0.117,1.023,0.219
7/9/2015 12:35:50.880,-0.07,0.953,0.207
7/9/2015 12:35:50.890,-0.02,0.887,0.23
7/9/2015 12:35:50.900,0.031,0.824,0.25
7/9/2015 12:35:50.910,0.059,0.773,0.258
7/9/2015 12:35:50.920,0.063,0.738,0.254
7/9/2015 12:35:50.930,0.066,0.707,0.242
7/9/2015 12:35:50.940,0.086,0.707,0.25
7/9/2015 12:35:50.950,0.129,0.703,0.223
7/9/2015 12:35:50.960,0.172,0.699,0.172
7/9/2015 12:35:50.970,0.227,0.711,0.121
7/9/2015 12:35:50.980,0.281,0.742,0.09
7/9/2015 12:35:50.990,0.313,0.785,0.063
7/9/2015 12:35:51.000,0.332,0.809,0.059
7/9/2015 12:35:51.010,0.359,0.852,0.051
7/9/2015 12:35:51.020,0.379,0.891,0.066
7/9/2015 12:35:51.030,0.41,0.93,0.078
7/9/2015 12:35:51.040,0.438,0.961,0.105
7/9/2015 12:35:51.050,0.438,0.969,0.094
7/9/2015 12:35:51.060,0.406,0.934,0.07
7/9/2015 12:35:51.070,0.367,0.883,0.098
7/9/2015 12:35:51.080,0.289,0.848,0.102
7/9/2015 12:35:51.090,0.203,0.844,0.09
7/9/2015 12:35:51.100,0.156,0.867,0.082
7/9/2015 12:35:51.110,0.148,0.91,0.074
7/9/2015 12:35:51.120,0.164,0.977,0.055
7/9/2015 12:35:51.130,0.188,1.027,0.035
7/9/2015 12:35:51.140,0.211,1.055,0.016
7/9/2015 12:35:51.150,0.219,1.043,0.008
7/9/2015 12:35:51.160,0.211,1.012,0.008
7/9/2015 12:35:51.170,0.184,0.969,0.02
7/9/2015 12:35:51.180,0.156,0.91,0.039
7/9/2015 12:35:51.190,0.137,0.863,0.055
7/9/2015 12:35:51.200,0.137,0.824,0.047
7/9/2015 12:35:51.210,0.156,0.797,0.016
7/9/2015 12:35:51.220,0.199,0.781,0.02
7/9/2015 12:35:51.230,0.262,0.762,0.039
7/9/2015 12:35:51.240,0.309,0.715,0.055
7/9/2015 12:35:51.250,0.309,0.66,0.063
7/9/2015 12:35:51.260,0.277,0.59,0
7/9/2015 12:35:51.270,0.254,0.559,0.012
7/9/2015 12:35:51.280,0.273,0.504,0.031
7/9/2015 12:35:51.290,0.309,0.484,0.008
7/9/2015 12:35:51.300,0.367,0.453,0.016
7/9/2015 12:35:51.310,0.414,0.453,-0.004
7/9/2015 12:35:51.320,0.461,0.465,-0.031
7/9/2015 12:35:51.330,0.48,0.52,-0.016
7/9/2015 12:35:51.340,0.465,0.504,-0.027
7/9/2015 12:35:51.350,0.492,0.469,-0.016
7/9/2015 12:35:51.360,0.531,0.469,0.027
7/9/2015 12:35:51.370,0.57,0.488,0.121
7/9/2015 12:35:51.380,0.605,0.496,0.172
7/9/2015 12:35:51.390,0.605,0.52,0.25
7/9/2015 12:35:51.400,0.625,0.531,0.254
7/9/2015 12:35:51.410,0.629,0.555,0.313
7/9/2015 12:35:51.420,0.633,0.578,0.355
7/9/2015 12:35:51.430,0.625,0.598,0.379
7/9/2015 12:35:51.440,0.625,0.602,0.422
7/9/2015 12:35:51.450,0.598,0.57,0.41
7/9/2015 12:35:51.460,0.566,0.523,0.391
7/9/2015 12:35:51.470,0.551,0.453,0.363
7/9/2015 12:35:51.480,0.547,0.402,0.34
7/9/2015 12:35:51.490,0.527,0.363,0.395
7/9/2015 12:35:51.500,0.523,0.324,0.422
7/9/2015 12:35:51.510,0.582,0.273,0.445
7/9/2015 12:35:51.520,0.656,0.242,0.438
7/9/2015 12:35:51.530,0.691,0.242,0.41
7/9/2015 12:35:51.540,0.703,0.227,0.273
7/9/2015 12:35:51.550,0.762,0.23,0.191
7/9/2015 12:35:51.560,0.863,0.23,0.219
7/9/2015 12:35:51.570,0.953,0.246,0.297
7/9/2015 12:35:51.580,0.992,0.254,0.297
7/9/2015 12:35:51.590,1.039,0.273,0.246
7/9/2015 12:35:51.600,1.094,0.301,0.266
7/9/2015 12:35:51.610,1.125,0.313,0.301
7/9/2015 12:35:51.620,1.145,0.324,0.281
7/9/2015 12:35:51.630,1.168,0.32,0.23
7/9/2015 12:35:51.640,1.168,0.305,0.191
7/9/2015 12:35:51.650,1.133,0.277,0.168
7/9/2015 12:35:51.660,1.066,0.219,0.063
7/9/2015 12:35:51.670,0.98,0.188,-0.063
7/9/2015 12:35:51.680,0.887,0.203,-0.059
7/9/2015 12:35:51.690,0.805,0.254,-0.008
7/9/2015 12:35:51.700,0.742,0.348,0.098
7/9/2015 12:35:51.710,0.699,0.383,0.117
7/9/2015 12:35:51.720,0.691,0.426,0.105
7/9/2015 12:35:51.730,0.719,0.453,0.09
7/9/2015 12:35:51.740,0.727,0.504,0.098
7/9/2015 12:35:51.750,0.781,0.496,0.105
7/9/2015 12:35:51.760,0.84,0.469,0.09
7/9/2015 12:35:51.770,0.906,0.43,0.098
7/9/2015 12:35:51.780,0.93,0.457,0.125
7/9/2015 12:35:51.790,0.945,0.457,0.09
7/9/2015 12:35:51.800,1,0.445,0.211
7/9/2015 12:35:51.810,1.023,0.438,0.25
7/9/2015 12:35:51.820,1.051,0.434,0.195
7/9/2015 12:35:51.830,1.102,0.422,0.199
7/9/2015 12:35:51.840,1.133,0.406,0.246
7/9/2015 12:35:51.850,1.148,0.395,0.27
7/9/2015 12:35:51.860,1.156,0.359,0.23
7/9/2015 12:35:51.870,1.152,0.355,0.227
7/9/2015 12:35:51.880,1.141,0.348,0.246
7/9/2015 12:35:51.890,1.063,0.316,0.23
7/9/2015 12:35:51.900,1.047,0.391,0.074
7/9/2015 12:35:51.910,1.051,0.445,0.184
7/9/2015 12:35:51.920,1.004,0.398,0.332
7/9/2015 12:35:51.930,0.984,0.371,0.34
7/9/2015 12:35:51.940,0.953,0.324,0.242
7/9/2015 12:35:51.950,0.922,0.266,0.176
7/9/2015 12:35:51.960,0.891,0.223,0.129
7/9/2015 12:35:51.970,0.871,0.203,0.105
7/9/2015 12:35:51.980,0.867,0.191,0.109
7/9/2015 12:35:51.990,0.871,0.172,0.117
7/9/2015 12:35:52.000,0.875,0.172,0.125
7/9/2015 12:35:52.010,0.879,0.207,0.18
7/9/2015 12:35:52.020,0.859,0.227,0.23
7/9/2015 12:35:52.030,0.844,0.199,0.176
7/9/2015 12:35:52.040,0.879,0.207,0.18
7/9/2015 12:35:52.050,0.914,0.203,0.25
7/9/2015 12:35:52.060,0.977,0.188,0.277
7/9/2015 12:35:52.070,1.035,0.172,0.266
7/9/2015 12:35:52.080,1.074,0.16,0.262
7/9/2015 12:35:52.090,1.105,0.133,0.25
7/9/2015 12:35:52.100,1.133,0.117,0.258
7/9/2015 12:35:52.110,1.164,0.102,0.258
7/9/2015 12:35:52.120,1.176,0.098,0.273
7/9/2015 12:35:52.130,1.172,0.102,0.313
7/9/2015 12:35:52.140,1.164,0.09,0.32
7/9/2015 12:35:52.150,1.148,0.086,0.348
7/9/2015 12:35:52.160,1.168,0.109,0.355
7/9/2015 12:35:52.170,1.16,0.117,0.426
7/9/2015 12:35:52.180,1.137,0.086,0.406
7/9/2015 12:35:52.190,1.121,0.035,0.344
7/9/2015 12:35:52.200,1.074,0.004,0.301
7/9/2015 12:35:52.210,1.047,-0.031,0.246
7/9/2015 12:35:52.220,1.023,-0.066,0.219
7/9/2015 12:35:52.230,1.02,-0.102,0.191
7/9/2015 12:35:52.240,1,-0.121,0.184
7/9/2015 12:35:52.250,0.996,-0.125,0.215
7/9/2015 12:35:52.260,1.016,-0.145,0.25
7/9/2015 12:35:52.270,1.008,-0.156,0.242
7/9/2015 12:35:52.280,1.004,-0.188,0.184
7/9/2015 12:35:52.290,0.988,-0.195,0.172
7/9/2015 12:35:52.300,0.965,-0.188,0.184
7/9/2015 12:35:52.310,0.969,-0.184,0.18
7/9/2015 12:35:52.320,0.988,-0.184,0.211
7/9/2015 12:35:52.330,1.023,-0.191,0.25
7/9/2015 12:35:52.340,1.059,-0.207,0.258
7/9/2015 12:35:52.350,1.094,-0.238,0.234
7/9/2015 12:35:52.360,1.133,-0.266,0.219
7/9/2015 12:35:52.370,1.156,-0.273,0.242
7/9/2015 12:35:52.380,1.137,-0.25,0.223
7/9/2015 12:35:52.390,1.098,-0.238,0.184
7/9/2015 12:35:52.400,1.043,-0.219,0.152
7/9/2015 12:35:52.410,0.996,-0.188,0.156
7/9/2015 12:35:52.420,0.965,-0.152,0.211
7/9/2015 12:35:52.430,0.961,-0.113,0.266
7/9/2015 12:35:52.440,0.965,-0.086,0.316
7/9/2015 12:35:52.450,0.977,-0.082,0.309
7/9/2015 12:35:52.460,0.988,-0.102,0.27
7/9/2015 12:35:52.470,1,-0.113,0.254
7/9/2015 12:35:52.480,1.02,-0.125,0.254
7/9/2015 12:35:52.490,1.035,-0.121,0.266
7/9/2015 12:35:52.500,1.047,-0.105,0.289
7/9/2015 12:35:52.510,1.055,-0.094,0.285
7/9/2015 12:35:52.520,1.031,-0.102,0.23
7/9/2015 12:35:52.530,1.012,-0.113,0.168
7/9/2015 12:35:52.540,1,-0.125,0.125
7/9/2015 12:35:52.550,0.973,-0.109,0.117
7/9/2015 12:35:52.560,0.961,-0.137,0.07
7/9/2015 12:35:52.570,0.949,-0.148,0.047
7/9/2015 12:35:52.580,0.941,-0.145,0.008
7/9/2015 12:35:52.590,0.926,-0.133,0.023
7/9/2015 12:35:52.600,0.902,-0.141,-0.008
7/9/2015 12:35:52.610,0.91,-0.152,-0.027
7/9/2015 12:35:52.620,0.926,-0.156,-0.012
7/9/2015 12:35:52.630,0.941,-0.156,0
7/9/2015 12:35:52.640,0.957,-0.172,0.02
7/9/2015 12:35:52.650,0.98,-0.188,0.004
7/9/2015 12:35:52.660,1.016,-0.184,0.031
7/9/2015 12:35:52.670,1.051,-0.172,0.082
7/9/2015 12:35:52.680,1.043,-0.152,0.078
7/9/2015 12:35:52.690,1.031,-0.164,0.059
7/9/2015 12:35:52.700,0.996,-0.168,0.02
7/9/2015 12:35:52.710,0.969,-0.102,0.047
7/9/2015 12:35:52.720,0.949,-0.07,0.078
7/9/2015 12:35:52.730,0.918,-0.063,0.043
7/9/2015 12:35:52.740,0.906,-0.035,0.043
7/9/2015 12:35:52.750,0.891,0.004,0.074
7/9/2015 12:35:52.760,0.883,0.031,0.09
7/9/2015 12:35:52.770,0.895,0.043,0.113
7/9/2015 12:35:52.780,0.891,0.059,0.125
7/9/2015 12:35:52.790,0.898,0.063,0.121
