------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.2 Firmware v1.5.0 date format M/d/yyyy at 100 Hz  Filter Normal -----------,,,,,
Serial Number: MOS2C10156277,,,,,
Start Time 12:33:00,,,,,
Start Date 7/9/2015,,,,,
Epoch Period (hh:mm:ss) 00:00:00,,,,,
Download Time 12:47:58,,,,,
Download Date 7/9/2015,,,,,
Current Memory Address: 0,,,,,
Current Battery Voltage: 4.19     Mode = 12,,,,,
--------------------------------------------------,,,,,
Timestamp,Axis1,Axis2,Axis3,,
1719,1.148,0.395,0.27,,
1719.1,1.156,0.359,0.23,,
1719.2,1.152,0.355,0.227,,
1719.3,1.141,0.348,0.246,,
1719.4,1.063,0.316,0.23,,
1719.5,1.047,0.391,0.074,,
1719.6,1.051,0.445,0.184,,
1719.7,1.004,0.398,0.332,,
1719.8,0.984,0.371,0.34,,
1719.9,0.953,0.324,0.242,,
1720,0.922,0.266,0.176,,
1720.1,0.891,0.223,0.129,,
1720.2,0.871,0.203,0.105,,
1720.3,0.867,0.191,0.109,,
1720.4,0.871,0.172,0.117,,
1720.5,0.875,0.172,0.125,,
1720.6,0.879,0.207,0.18,,
1720.7,0.859,0.227,0.23,,
1720.8,0.844,0.199,0.176,,
1720.9,0.879,0.207,0.18,,
1721,0.914,0.203,0.25,,
1721.1,0.977,0.188,0.277,,
1721.2,1.035,0.172,0.266,,
1721.3,1.074,0.16,0.262,,
1721.4,1.105,0.133,0.25,,
1721.5,1.133,0.117,0.258,,
1721.6,1.164,0.102,0.258,,
1721.7,1.176,0.098,0.273,,
1721.8,1.172,0.102,0.313,,
1721.9,1.164,0.09,0.32,,
1722,1.148,0.086,0.348,,
1722.1,1.168,0.109,0.355,,
1722.2,1.16,0.117,0.426,,
1722.3,1.137,0.086,0.406,,
1722.4,1.121,0.035,0.344,,
1722.5,1.074,0.004,0.301,,
1722.6,1.047,-0.031,0.246,,
1722.7,1.023,-0.066,0.219,,
1722.8,1.02,-0.102,0.191,,
1722.9,1,-0.121,0.184,,
1723,0.996,-0.125,0.215,,
1723.1,1.016,-0.145,0.25,,
1723.2,1.008,-0.156,0.242,,
1723.3,1.004,-0.188,0.184,,
1723.4,0.988,-0.195,0.172,,
1723.5,0.965,-0.188,0.184,,
1723.6,0.969,-0.184,0.18,,
1723.7,0.988,-0.184,0.211,,
1723.8,1.023,-0.191,0.25,,
1723.9,1.059,-0.207,0.258,,
1724,1.094,-0.238,0.234,,
1724.1,1.133,-0.266,0.219,,
1724.2,1.156,-0.273,0.242,,
1724.3,1.137,-0.25,0.223,,
1724.4,1.098,-0.238,0.184,,
1724.5,1.043,-0.219,0.152,,
1724.6,0.996,-0.188,0.156,,
1724.7,0.965,-0.152,0.211,,
1724.8,0.961,-0.113,0.266,,
1724.9,0.965,-0.086,0.316,,
1725,0.977,-0.082,0.309,,
1725.1,0.988,-0.102,0.27,,
1725.2,1,-0.113,0.254,,
1725.3,1.02,-0.125,0.254,,
1725.4,1.035,-0.121,0.266,,
1725.5,1.047,-0.105,0.289,,
1725.6,1.055,-0.094,0.285,,
1725.7,1.031,-0.102,0.23,,
1725.8,1.012,-0.113,0.168,,
