------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.2 Firmware v1.5.0 date format M/d/yyyy at 100 Hz  Filter Normal -----------,,,,,
Serial Number: MOS2C10156277,,,,,
Start Time 12:04:00,,,,,
Start Date 7/9/2015,,,,,
Epoch Period (hh:mm:ss) 00:00:00,,,,,
Download Time 12:15:34,,,,,
Download Date 7/9/2015,,,,,
Current Memory Address: 0,,,,,
Current Battery Voltage: 4.19     Mode = 12,,,,,
--------------------------------------------------,,,,,
Timestamp,Axis1,Axis2,Axis3,,
1881.6,0.754,-0.008,-0.246,,
1881.7,0.863,-0.023,-0.277,,
1881.8,0.898,-0.027,-0.293,,
1881.9,0.918,-0.016,-0.289,,
1882,0.926,-0.004,-0.27,,
1882.1,0.914,0.016,-0.25,,
1882.2,0.91,0.063,-0.254,,
1882.3,0.934,0.137,-0.258,,
1882.4,0.973,0.188,-0.238,,
1882.5,1.02,0.203,-0.215,,
1882.6,1.039,0.203,-0.176,,
1882.7,1.027,0.172,-0.141,,
1882.8,1.004,0.152,-0.129,,
1882.9,0.98,0.117,-0.133,,
1883,0.984,0.109,-0.152,,
1883.1,1.012,0.063,-0.16,,
1883.2,1.035,0.043,-0.16,,
1883.3,1.078,0.031,-0.141,,
1883.4,1.125,-0.008,-0.102,,
1883.5,1.109,-0.02,-0.09,,
1883.6,1.02,0.02,-0.098,,
1883.7,0.922,0.063,-0.156,,
1883.8,0.887,0.063,-0.199,,
1883.9,0.938,0.082,-0.188,,
1884,0.973,0.078,-0.141,,
1884.1,0.996,0.125,-0.109,,
1884.2,1,0.141,-0.117,,
1884.3,0.977,0.109,-0.133,,
1884.4,0.953,0.078,-0.121,,
1884.5,0.977,0.066,-0.105,,
1884.6,0.957,0.043,-0.152,,
1884.7,0.93,0.043,-0.191,,
1884.8,0.945,0.066,-0.195,,
1884.9,0.977,0.043,-0.195,,
1885,0.973,0.047,-0.195,,
1885.1,0.957,0.047,-0.215,,
1885.2,0.957,0.063,-0.242,,
1885.3,1.008,0.113,-0.234,,
1885.4,1.031,0.098,-0.219,,
1885.5,1.035,0.113,-0.191,,
1885.6,1.031,0.117,-0.188,,
1885.7,0.996,0.109,-0.215,,
1885.8,0.965,0.09,-0.242,,
1885.9,0.949,0.129,-0.246,,
1886,0.957,0.156,-0.227,,
1886.1,0.957,0.145,-0.203,,
1886.2,0.949,0.117,-0.188,,
1886.3,0.93,0.105,-0.191,,
1886.4,0.91,0.113,-0.23,,
1886.5,0.891,0.105,-0.246,,
1886.6,0.875,0.129,-0.242,,
1886.7,0.863,0.184,-0.246,,
1886.8,0.891,0.262,-0.246,,
1886.9,0.938,0.293,-0.227,,
1887,0.938,0.297,-0.227,,
1887.1,0.969,0.313,-0.211,,
1887.2,1.027,0.258,-0.195,,
1887.3,1.066,0.156,-0.125,,
1887.4,1.023,0.098,-0.09,,
1887.5,0.941,0.07,0.008,,
1887.6,0.977,0.137,0.035,,
1887.7,1.012,0.066,0.027,,
1887.8,1.031,0.055,0.039,,
1887.9,1.047,0.078,0.012,,
1888,1.078,0.078,-0.063,,
1888.1,1.094,0.078,-0.113,,
1888.2,1.059,0.086,-0.145,,
1888.3,1.016,0.086,-0.16,,
1888.4,0.957,0.07,-0.145,,
1888.5,0.914,0.066,-0.133,,
1888.6,0.914,0.066,-0.117,,
1888.7,0.949,0.07,-0.133,,
1888.8,0.973,0.063,-0.152,,
1888.9,0.98,0.059,-0.176,,
1889,0.969,0.059,-0.195,,
1889.1,0.949,0.07,-0.207,,
1889.2,0.938,0.063,-0.219,,
1889.3,0.926,0.047,-0.219,,
1889.4,0.93,0.047,-0.215,,
1889.5,0.973,0.059,-0.223,,
1889.6,0.996,0.063,-0.207,,
1889.7,0.992,0.09,-0.199,,
1889.8,1.043,0.098,-0.164,,
1889.9,1.063,0.055,-0.102,,
1890,1.027,0.051,-0.066,,
1890.1,0.992,0.023,-0.043,,
1890.2,1.016,0.043,-0.047,,
1890.3,1.047,0.059,-0.078,,
1890.4,1.023,0.051,-0.082,,
1890.5,0.996,0.059,-0.121,,
1890.6,0.969,0.055,-0.125,,
1890.7,0.98,-0.004,-0.098,,
1890.8,0.988,-0.035,-0.109,,
1890.9,1.113,0.055,0.016,,
1891,1.59,0.316,0.668,,
1891.1,1.301,0.039,0.395,,
1891.2,0.965,0.027,-0.016,,
1891.3,0.879,0.074,-0.164,,
1891.4,0.91,0.086,-0.23,,
1891.5,0.953,0.07,-0.23,,
1891.6,0.914,0.063,-0.242,,
1891.7,0.898,0.07,-0.254,,
1891.8,0.891,0.063,-0.27,,
1891.9,0.891,0.059,-0.277,,
1892,0.891,0.031,-0.305,,
1892.1,0.895,0.004,-0.336,,
1892.2,0.891,-0.012,-0.367,,
1892.3,0.895,-0.008,-0.375,,
1892.4,0.879,-0.012,-0.402,,
1892.5,0.84,-0.027,-0.434,,
1892.6,0.82,-0.035,-0.453,,
1892.7,0.82,-0.031,-0.438,,
1892.8,0.84,-0.012,-0.41,,
1892.9,0.859,0.016,-0.398,,
1893,0.891,0.043,-0.375,,
1893.1,0.914,0.055,-0.367,,
1893.2,0.914,0.047,-0.363,,
