,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
0,0 days 00:00:00.000000000,0.441,2.469,3.117,3.14804224876,3.14804224876
1,0 days 00:00:00.010000000,0.043,1.176,2.664,2.66434701193,3.09967272508
2,0 days 00:00:00.020000000,-0.66,0.402,1.469,1.61045366279,2.95075081885
3,0 days 00:00:00.030000000,-1.418,-0.648,0.398,1.47279598044,2.80295533501
4,0 days 00:00:00.040000000,-0.496,-0.445,-0.98,1.09836970097,2.63249677161
5,0 days 00:00:00.050000000,-0.117,-0.938,-0.492,0.505720278415,2.41981912229
6,0 days 00:00:00.060000000,-0.195,-0.551,0.598,0.628990460977,2.24073625616
7,0 days 00:00:00.070000000,0.043,0.133,1.184,1.1847805704,2.13514068758
8,0 days 00:00:00.080000000,0.195,0.469,1.219,1.23449827865,2.04507644669
9,0 days 00:00:00.090000000,0.215,0.633,1.184,1.20336237269,1.96090503929
10,0 days 00:00:00.100000000,0.262,0.668,1.137,1.16679604045,1.8814941394
11,0 days 00:00:00.110000000,0.141,0.938,1.172,1.18045118493,1.81138984396
12,0 days 00:00:00.120000000,0.102,0.973,0.988,0.993251227032,1.72957598226
13,0 days 00:00:00.130000000,0.039,1.012,0.781,0.781973145319,1.63481569857
14,0 days 00:00:00.140000000,-0.094,1.047,0.617,0.624119379606,1.53374606667
15,0 days 00:00:00.150000000,-0.094,0.605,0.531,0.539255968905,1.4342970569
16,0 days 00:00:00.160000000,0.004,-0.164,0.285,0.285028068793,1.31937015809
17,0 days 00:00:00.170000000,0.402,-0.293,1.113,1.18337356739,1.30577049902
18,0 days 00:00:00.180000000,0.379,0.391,1.203,1.26128902318,1.30132235143
19,0 days 00:00:00.190000000,0.207,0.82,0.727,0.755895495422,1.24677966583
20,0 days 00:00:00.200000000,-0.043,0.648,0.254,0.257614052412,1.14786310449
21,0 days 00:00:00.210000000,-0.391,0.41,0.023,0.391675886416,1.07224438268
22,0 days 00:00:00.220000000,-0.387,-0.129,-0.336,0.512508536514,1.01627079807
23,0 days 00:00:00.230000000,-0.297,-0.469,0.066,0.304244967091,0.945068214968
24,0 days 00:00:00.240000000,-0.609,0.129,1.969,2.06102935447,1.05666432892
25,0 days 00:00:00.250000000,-0.652,0.527,2.848,2.92167896936,1.24316579296
26,0 days 00:00:00.260000000,-0.547,0.559,2.102,2.17200667586,1.33604988125
27,0 days 00:00:00.270000000,-0.543,0.348,1.141,1.26361782197,1.32880667532
28,0 days 00:00:00.280000000,-0.703,0.355,0.641,0.951362181296,1.29106222592
29,0 days 00:00:00.290000000,-0.801,0.078,0.098,0.806972738077,1.24265327714
30,0 days 00:00:00.300000000,-0.422,-0.57,0.012,0.422170581637,1.16060500759
31,0 days 00:00:00.310000000,-0.43,-0.43,0.121,0.446700123125,1.08921451914
32,0 days 00:00:00.320000000,-0.605,-0.105,0.496,0.782330492823,1.05852611651
33,0 days 00:00:00.330000000,-0.453,0.324,0.945,1.04796660252,1.05747016511
34,0 days 00:00:00.340000000,-0.426,0.699,1.316,1.38323244612,1.09004639321
35,0 days 00:00:00.350000000,-0.754,0.707,1.453,1.63698656073,1.14474040996
36,0 days 00:00:00.360000000,-1.141,0.371,0.984,1.50669738169,1.18093610714
37,0 days 00:00:00.370000000,-1.188,-0.051,0.219,1.20801697008,1.18364419343
38,0 days 00:00:00.380000000,-1.137,0.012,0.055,1.13832947779,1.17911272187
39,0 days 00:00:00.390000000,-0.988,0.105,0.09,0.992090721658,1.16041052185
40,0 days 00:00:00.400000000,-0.684,-0.094,-0.121,0.694620040022,1.11383147366
41,0 days 00:00:00.410000000,-0.355,-0.199,-0.242,0.429638219901,1.04541214829
42,0 days 00:00:00.420000000,-0.207,-0.02,0.086,0.224153964944,0.963286329952
43,0 days 00:00:00.430000000,-0.098,0.043,0.723,0.729611540479,0.939918851005
44,0 days 00:00:00.440000000,-0.051,-0.023,1.355,1.35595943892,0.981522909797
45,0 days 00:00:00.450000000,-0.188,0.121,1.648,1.65868863865,1.04923948268
46,0 days 00:00:00.460000000,-0.41,0.145,1.297,1.36026063679,1.08034159809
47,0 days 00:00:00.470000000,-0.641,-0.008,0.793,1.01967151573,1.07427458986
48,0 days 00:00:00.480000000,-0.805,-0.066,0.426,0.910769454912,1.05792407636
49,0 days 00:00:00.490000000,-0.883,0.074,0.262,0.921049944357,1.04423666316
50,0 days 00:00:00.500000000,-0.883,0.273,0.285,0.927854514458,1.03259844829
51,0 days 00:00:00.510000000,-0.773,0.344,0.383,0.862680705708,1.01560667403
52,0 days 00:00:00.520000000,-0.754,0.098,0.879,1.15808333034,1.02985433966
53,0 days 00:00:00.530000000,-0.875,-0.281,0.926,1.27400981158,1.05426988686
54,0 days 00:00:00.540000000,-1.063,-0.605,0.73,1.28952277995,1.07779517616
55,0 days 00:00:00.550000000,-1.398,-0.621,1.219,1.85482209389,1.15549786794
56,0 days 00:00:00.560000000,-1.363,-0.797,1.441,1.98349439122,1.23829752027
57,0 days 00:00:00.570000000,-1.188,-1.227,1.379,1.82016070719,1.29648383896
58,0 days 00:00:00.580000000,-1.07,-0.723,1.387,1.7517616847,1.34201162353
59,0 days 00:00:00.590000000,-0.531,0.152,1.555,1.64316341245,1.37212680242
60,0 days 00:00:00.600000000,0.367,0.113,1.121,1.17954652303,1.35286877448
61,0 days 00:00:00.610000000,0.844,-0.016,0.734,1.11852223939,1.32943412097
62,0 days 00:00:00.620000000,0.59,0.406,0.422,0.725385414797,1.26902925036
63,0 days 00:00:00.630000000,-0.246,0.477,0.105,0.267471493808,1.1688734747
64,0 days 00:00:00.640000000,-1.254,0.289,0.035,1.25448834191,1.17743496142
65,0 days 00:00:00.650000000,-1.707,0.207,0.148,1.71340392202,1.23103185748
66,0 days 00:00:00.660000000,-1.492,0.266,0.375,1.53840469318,1.26176914105
67,0 days 00:00:00.670000000,-1.117,0.129,0.902,1.43572037668,1.27916426462
68,0 days 00:00:00.680000000,-0.855,0.027,1.016,1.32788591377,1.28403642953
69,0 days 00:00:00.690000000,-0.859,-0.063,0.676,1.09309514682,1.26494230126
70,0 days 00:00:00.700000000,-1.109,0.094,0.141,1.11792754685,1.25024082582
71,0 days 00:00:00.710000000,-0.938,0.203,0.016,0.93813645063,1.2190303883
72,0 days 00:00:00.720000000,-0.84,0.141,0.156,0.854362920544,1.18256364152
73,0 days 00:00:00.730000000,-0.68,0.027,0.008,0.680047057195,1.13231198309
74,0 days 00:00:00.740000000,-0.656,0.164,-0.219,0.691590196576,1.08823980444
75,0 days 00:00:00.750000000,-0.613,0.477,-0.219,0.650945466226,1.04451037062
76,0 days 00:00:00.760000000,-0.762,0.672,-0.16,0.778616722143,1.01792100577
77,0 days 00:00:00.770000000,-0.934,0.719,-0.129,0.942866374414,1.01041554264
78,0 days 00:00:00.780000000,-1.09,0.406,-0.07,1.09224539367,1.01859852774
79,0 days 00:00:00.790000000,-1.16,-0.582,-0.34,1.2088010589,1.03761878086
80,0 days 00:00:00.800000000,-1.09,-1.41,0.07,1.09224539367,1.04308144214
81,0 days 00:00:00.810000000,-0.941,-1.223,1.285,1.59270399007,1.09804369693
82,0 days 00:00:00.820000000,-0.934,-0.363,1.539,1.80024359463,1.1682636867
83,0 days 00:00:00.830000000,-1.211,0.086,0.328,1.2546334126,1.17690065929
84,0 days 00:00:00.840000000,-1.504,0.434,-0.348,1.54373572868,1.21358416623
85,0 days 00:00:00.850000000,-1.449,0.637,-0.355,1.49185320994,1.2414110706
86,0 days 00:00:00.860000000,-1.203,0.441,-0.195,1.21870176828,1.23914014037
87,0 days 00:00:00.870000000,-1.023,-0.137,-0.059,1.02469995608,1.21769612194
88,0 days 00:00:00.880000000,-0.957,-0.625,0.168,0.971634190424,1.19308992879
89,0 days 00:00:00.890000000,-0.922,-0.473,0.652,1.12924222379,1.18670515829
90,0 days 00:00:00.900000000,-0.883,-0.102,0.957,1.30212825789,1.19824746825
91,0 days 00:00:00.910000000,-0.891,-0.02,0.766,1.17500510637,1.19592323206
92,0 days 00:00:00.920000000,-1.023,-0.125,0.398,1.09769440192,1.18610034905
93,0 days 00:00:00.930000000,-1.203,-0.195,0.184,1.21699013965,1.18918932811
94,0 days 00:00:00.940000000,-1.34,-0.164,0.203,1.35528926802,1.2057993221
95,0 days 00:00:00.950000000,-1.336,-0.133,0.344,1.37957674669,1.22317706456
96,0 days 00:00:00.960000000,-1.219,-0.129,0.398,1.28232796117,1.22909215422
97,0 days 00:00:00.970000000,-1.117,-0.137,0.348,1.16995427261,1.22317836606
98,0 days 00:00:00.980000000,-1.055,-0.137,0.344,1.10966706719,1.21182723617
99,0 days 00:00:00.990000000,-1.0,-0.176,0.434,1.09011742487,1.19965625504
100,0 days 00:00:01.000000000,-0.953,-0.223,0.488,1.07067875668,1.1867585052
101,0 days 00:00:01.010000000,-0.891,-0.313,0.43,0.989333614106,1.16701601609
102,0 days 00:00:01.020000000,-0.797,-0.328,0.348,0.869662578245,1.13728067231
103,0 days 00:00:01.030000000,-0.703,-0.184,0.395,0.806370882411,1.10418969332
104,0 days 00:00:01.040000000,-0.629,-0.109,0.492,0.798564336794,1.07362715767
105,0 days 00:00:01.050000000,-0.586,-0.23,0.477,0.755595791412,1.04182402104
106,0 days 00:00:01.060000000,-0.582,-0.438,0.371,0.690192002272,1.00666081916
107,0 days 00:00:01.070000000,-0.59,-0.594,0.297,0.66053690283,0.972048427531
108,0 days 00:00:01.080000000,-0.578,-0.613,0.293,0.648022376157,0.939645822394
109,0 days 00:00:01.090000000,-0.555,-0.52,0.293,0.627593817688,0.908440621923
110,0 days 00:00:01.100000000,-0.551,-0.477,0.18,0.579655932429,0.875562152974
111,0 days 00:00:01.110000000,-0.543,-0.496,0.066,0.546996343681,0.842705572044
112,0 days 00:00:01.120000000,-0.559,-0.402,0.094,0.566848304223,0.815119845262
113,0 days 00:00:01.130000000,-0.602,-0.156,0.273,0.661009077093,0.799708768445
114,0 days 00:00:01.140000000,-0.629,-0.063,0.449,0.772814337341,0.797019325335
115,0 days 00:00:01.150000000,-0.59,-0.195,0.457,0.746290158048,0.791946408606
116,0 days 00:00:01.160000000,-0.664,-0.555,0.508,0.836038276636,0.796355595409
117,0 days 00:00:01.170000000,-0.77,-0.578,0.332,0.838524895277,0.800572525396
118,0 days 00:00:01.180000000,-0.91,-0.441,0.574,1.07590705918,0.828105978775
119,0 days 00:00:01.190000000,-0.977,-0.262,0.969,1.3760414238,0.882899523277
120,0 days 00:00:01.200000000,-0.992,-0.258,0.891,1.33339604019,0.927949174968
121,0 days 00:00:01.210000000,-0.988,-0.449,0.566,1.1386395391,0.949018211381
122,0 days 00:00:01.220000000,-0.996,-0.414,0.477,1.10433011369,0.964549401612
123,0 days 00:00:01.230000000,-0.984,-0.078,0.508,1.10739333572,0.978833795023
124,0 days 00:00:01.240000000,-0.91,0.02,0.371,0.982721221914,0.979222537712
125,0 days 00:00:01.250000000,-0.836,-0.191,0.172,0.853510398296,0.966651323771
126,0 days 00:00:01.260000000,-0.781,-0.32,0.172,0.799715574439,0.949957748837
127,0 days 00:00:01.270000000,-0.742,-0.137,0.344,0.817863069224,0.936748280876
128,0 days 00:00:01.280000000,-0.734,-0.023,0.496,0.885873580146,0.931660810803
129,0 days 00:00:01.290000000,-0.754,0.016,0.461,0.883762977274,0.92687102745
130,0 days 00:00:01.300000000,-0.672,0.137,0.359,0.761882536878,0.910372178393
131,0 days 00:00:01.310000000,-0.711,-0.117,0.512,0.87616493881,0.906951454435
132,0 days 00:00:01.320000000,-0.945,-0.625,0.285,0.987041032582,0.914960412249
133,0 days 00:00:01.330000000,-1.215,-0.883,0.039,1.21562576478,0.945026947502
134,0 days 00:00:01.340000000,-1.309,-0.48,0.453,1.38516785986,0.989041038739
135,0 days 00:00:01.350000000,-1.578,-0.012,0.379,1.62287553435,1.0524244883
136,0 days 00:00:01.360000000,-1.809,-0.137,0.102,1.81187333994,1.12836937346
137,0 days 00:00:01.370000000,-1.465,-0.305,0.258,1.48754462118,1.16428689824
138,0 days 00:00:01.380000000,-0.914,-0.473,0.195,0.934569954578,1.14131520387
139,0 days 00:00:01.390000000,-0.453,-0.34,0.121,0.46888164818,1.0740718483
140,0 days 00:00:01.400000000,-0.328,-0.059,-0.082,0.338094661301,1.0004741296
141,0 days 00:00:01.410000000,-0.574,-0.102,-0.141,0.591064294303,0.959533146071
142,0 days 00:00:01.420000000,-0.875,-0.227,-0.008,0.875036570664,0.951083488531
143,0 days 00:00:01.430000000,-1.137,-0.277,0.082,1.13995306921,0.969970446598
144,0 days 00:00:01.440000000,-1.254,-0.227,0.016,1.25410206921,0.99838360886
145,0 days 00:00:01.450000000,-1.125,-0.16,-0.02,1.12517776373,1.01106302435
146,0 days 00:00:01.460000000,-0.891,-0.148,-0.047,0.892238757284,0.999180597641
147,0 days 00:00:01.470000000,-0.789,-0.145,-0.043,0.790170867598,0.978279624636
148,0 days 00:00:01.480000000,-0.871,-0.145,-0.023,0.871303621019,0.967582024275
149,0 days 00:00:01.490000000,-1.0,-0.164,-0.039,1.00076021104,0.970899842951
150,0 days 00:00:01.500000000,-1.051,-0.105,-0.031,1.05145708424,0.97895556708
151,0 days 00:00:01.510000000,-1.016,-0.059,-0.039,1.01674824809,0.982734835181
152,0 days 00:00:01.520000000,-0.949,-0.145,-0.035,0.949645196903,0.979425871354
153,0 days 00:00:01.530000000,-0.91,-0.156,-0.039,0.910835330891,0.972566817307
154,0 days 00:00:01.540000000,-0.91,-0.07,-0.047,0.911212927915,0.966431428368
155,0 days 00:00:01.550000000,-0.902,-0.211,-0.043,0.903024362905,0.960090721822
156,0 days 00:00:01.560000000,-0.969,-0.199,-0.039,0.969784512147,0.961060100854
157,0 days 00:00:01.570000000,-0.973,-0.141,-0.039,0.973781289613,0.96233221973
158,0 days 00:00:01.580000000,-0.934,-0.16,-0.059,0.935861635072,0.959685161264
159,0 days 00:00:01.590000000,-0.914,-0.137,-0.07,0.916676606007,0.955384305739
160,0 days 00:00:01.600000000,-0.91,-0.016,-0.082,0.913687036134,0.951214578778
161,0 days 00:00:01.610000000,-0.895,-0.117,-0.105,0.901138169206,0.946206937821
162,0 days 00:00:01.620000000,-0.988,-0.191,-0.148,0.999023523247,0.951488596364
163,0 days 00:00:01.630000000,-1.047,-0.039,-0.152,1.05797589765,0.962137326492
164,0 days 00:00:01.640000000,-1.027,-0.047,-0.172,1.04130351003,0.970053944846
165,0 days 00:00:01.650000000,-1.035,-0.082,-0.195,1.05320938089,0.97836948845
166,0 days 00:00:01.660000000,-1.055,-0.098,-0.215,1.07668472637,0.988201012242
167,0 days 00:00:01.670000000,-1.078,-0.078,-0.188,1.09427053328,0.998807964346
168,0 days 00:00:01.680000000,-1.117,-0.047,-0.188,1.13271046609,1.01219821452
169,0 days 00:00:01.690000000,-1.129,-0.074,-0.172,1.14202670722,1.02518106379
170,0 days 00:00:01.700000000,-1.121,-0.094,-0.215,1.1414315573,1.03680611314
171,0 days 00:00:01.710000000,-1.098,-0.031,-0.223,1.12041644044,1.04516714587
172,0 days 00:00:01.720000000,-1.086,0.0,-0.242,1.11263650848,1.05191408213
173,0 days 00:00:01.730000000,-1.023,-0.074,-0.23,1.04853659927,1.05157633385
174,0 days 00:00:01.740000000,-1.012,-0.039,-0.219,1.0354250335,1.04996120381
175,0 days 00:00:01.750000000,-0.957,-0.035,-0.254,0.990133829338,1.04397846636
176,0 days 00:00:01.760000000,-0.91,-0.109,-0.238,0.940608313805,1.03364145111
177,0 days 00:00:01.770000000,-0.906,-0.094,-0.254,0.940931453401,1.02437045134
178,0 days 00:00:01.780000000,-0.922,-0.094,-0.277,0.962711275513,1.01820453375
179,0 days 00:00:01.790000000,-0.945,-0.113,-0.277,0.984760884682,1.01486016885
180,0 days 00:00:01.800000000,-0.977,-0.137,-0.293,1.01998921563,1.01537307353
181,0 days 00:00:01.810000000,-0.992,-0.109,-0.316,1.04111478714,1.01794724489
182,0 days 00:00:01.820000000,-0.98,-0.102,-0.324,1.03217052855,1.01936957325
183,0 days 00:00:01.830000000,-0.957,-0.098,-0.324,1.01035884714,1.01846850064
184,0 days 00:00:01.840000000,-0.941,-0.102,-0.324,0.995217061751,1.01614335675
185,0 days 00:00:01.850000000,-0.941,-0.098,-0.332,0.997850189157,1.01431403999
186,0 days 00:00:01.860000000,-0.945,-0.094,-0.336,1.00295613065,1.01317824906
187,0 days 00:00:01.870000000,-0.938,-0.102,-0.336,0.996363387525,1.01149676291
188,0 days 00:00:01.880000000,-0.938,-0.121,-0.34,0.997719399431,1.01011902656
189,0 days 00:00:01.890000000,-0.914,-0.133,-0.34,0.975190237851,1.00662614769
190,0 days 00:00:01.900000000,-0.906,-0.141,-0.355,0.973067829085,1.00327031583
191,0 days 00:00:01.910000000,-0.914,-0.137,-0.352,0.979438614718,1.00088714572
192,0 days 00:00:01.920000000,-0.938,-0.133,-0.34,0.997719399431,1.00057037109
193,0 days 00:00:01.930000000,-0.941,-0.121,-0.332,0.997850189157,1.00029835289
194,0 days 00:00:01.940000000,-0.93,-0.109,-0.328,0.98614603381,0.998883120986
195,0 days 00:00:01.950000000,-0.902,-0.098,-0.332,0.961159716176,0.995110780505
196,0 days 00:00:01.960000000,-0.891,-0.078,-0.336,0.952248391965,0.990824541651
197,0 days 00:00:01.970000000,-0.887,-0.066,-0.34,0.949931050129,0.986735192499
198,0 days 00:00:01.980000000,-0.898,-0.047,-0.34,0.960210393612,0.98408271261
199,0 days 00:00:01.990000000,-0.914,-0.016,-0.336,0.973802854791,0.983054726828
200,0 days 00:00:02.000000000,-0.922,-0.008,-0.332,0.9799530601,0.982744560155
201,0 days 00:00:02.010000000,-0.926,0.004,-0.32,0.979732616585,0.982443365798
202,0 days 00:00:02.020000000,-0.926,0.012,-0.313,0.977468669575,0.981945896176
203,0 days 00:00:02.030000000,-0.93,0.0,-0.305,0.978736430302,0.981624949589
204,0 days 00:00:02.040000000,-0.938,-0.012,-0.301,0.985111668797,0.981973621509
205,0 days 00:00:02.050000000,-0.926,-0.027,-0.293,0.971249195624,0.980901178921
206,0 days 00:00:02.060000000,-0.93,-0.035,-0.289,0.973869087711,0.9801979698
207,0 days 00:00:02.070000000,-0.93,-0.039,-0.285,0.972689570212,0.979447129841
208,0 days 00:00:02.080000000,-0.93,-0.043,-0.281,0.971525089743,0.978654925831
209,0 days 00:00:02.090000000,-0.934,-0.047,-0.277,0.974209936307,0.978210426879
210,0 days 00:00:02.100000000,-0.93,-0.047,-0.285,0.972689570212,0.977658341212
211,0 days 00:00:02.110000000,-0.918,-0.063,-0.289,0.962416230121,0.976134130103
212,0 days 00:00:02.120000000,-0.922,-0.078,-0.285,0.965043522335,0.975025069326
213,0 days 00:00:02.130000000,-0.934,-0.074,-0.281,0.975354807237,0.975058043117
214,0 days 00:00:02.140000000,-0.941,-0.082,-0.281,0.982060079629,0.975758246768
215,0 days 00:00:02.150000000,-0.957,-0.09,-0.273,0.995177371125,0.977700159204
216,0 days 00:00:02.160000000,-0.969,-0.09,-0.273,1.00672240464,0.980602383748
217,0 days 00:00:02.170000000,-0.98,-0.074,-0.27,1.01651364969,0.984193510341
218,0 days 00:00:02.180000000,-0.977,-0.082,-0.266,1.01256357825,0.987030517132
