,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
156,0 days 00:00:01.560000000,0.98,0.09,-0.074,0.982789906338,0.993542237837
157,0 days 00:00:01.570000000,0.98,0.086,-0.086,0.983766232395,0.992564637293
158,0 days 00:00:01.580000000,0.984,0.082,-0.09,0.988107281625,0.992118901726
159,0 days 00:00:01.590000000,0.984,0.086,-0.09,0.988107281625,0.991717739716
160,0 days 00:00:01.600000000,0.977,0.09,-0.094,0.981511589336,0.990697124678
161,0 days 00:00:01.610000000,0.98,0.09,-0.098,0.98488781087,0.990116193297
162,0 days 00:00:01.620000000,0.988,0.09,-0.094,0.992461586158,0.990350732583
163,0 days 00:00:01.630000000,0.996,0.086,-0.09,1.00005799832,0.991321459157
164,0 days 00:00:01.640000000,0.996,0.086,-0.078,0.999049548321,0.992094268073
165,0 days 00:00:01.650000000,0.996,0.09,-0.074,0.998745212754,0.992759362541
166,0 days 00:00:01.660000000,0.996,0.086,-0.082,0.999369801425,0.99342040643
167,0 days 00:00:01.670000000,0.988,0.086,-0.086,0.991735851928,0.99325195098
168,0 days 00:00:01.680000000,0.984,0.09,-0.09,0.988107281625,0.992737484044
169,0 days 00:00:01.690000000,0.988,0.09,-0.09,0.992090721658,0.992672807805
170,0 days 00:00:01.700000000,0.988,0.09,-0.086,0.991735851928,0.992579112218
171,0 days 00:00:01.710000000,0.988,0.09,-0.086,0.991735851928,0.992494786189
172,0 days 00:00:01.720000000,0.988,0.098,-0.082,0.991396994145,0.992385006984
173,0 days 00:00:01.730000000,0.988,0.109,-0.086,0.991735851928,0.992320091479
174,0 days 00:00:01.740000000,0.988,0.113,-0.09,0.992090721658,0.992297154497
175,0 days 00:00:01.750000000,0.984,0.113,-0.09,0.988107281625,0.99187816721
176,0 days 00:00:01.760000000,0.984,0.109,-0.078,0.987086622339,0.991399012722
177,0 days 00:00:01.770000000,0.98,0.113,-0.078,0.983099181161,0.990569029566
178,0 days 00:00:01.780000000,0.984,0.109,-0.078,0.987086622339,0.990220788844
179,0 days 00:00:01.790000000,0.988,0.102,-0.078,0.991074164732,0.990306126432
180,0 days 00:00:01.800000000,0.992,0.098,-0.07,0.994466691247,0.990722182914
181,0 days 00:00:01.810000000,0.988,0.098,-0.063,0.990006565635,0.990650621186
182,0 days 00:00:01.820000000,0.988,0.098,-0.059,0.989760071937,0.990561566261
183,0 days 00:00:01.830000000,0.984,0.098,-0.063,0.986014705773,0.990106880212
184,0 days 00:00:01.840000000,0.98,0.098,-0.07,0.982496819333,0.989345874124
185,0 days 00:00:01.850000000,0.984,0.094,-0.078,0.987086622339,0.989119948946
186,0 days 00:00:01.860000000,0.988,0.098,-0.082,0.991396994145,0.989347653466
187,0 days 00:00:01.870000000,0.992,0.094,-0.086,0.995720844414,0.989984972561
188,0 days 00:00:01.880000000,1.0,0.074,-0.09,1.0040418318,0.991390658484
189,0 days 00:00:01.890000000,1.004,0.07,-0.09,1.00802579332,0.993054171968
190,0 days 00:00:01.900000000,1.008,0.082,-0.078,1.01101335303,0.994850090074
191,0 days 00:00:01.910000000,1.0,0.086,-0.07,1.00244700608,0.995609781675
192,0 days 00:00:01.920000000,1.0,0.094,-0.074,1.00273426191,0.996322229698
193,0 days 00:00:01.930000000,1.0,0.082,-0.078,1.00303738714,0.996993745442
194,0 days 00:00:01.940000000,0.996,0.086,-0.078,0.999049548321,0.99719932573
195,0 days 00:00:01.950000000,0.984,0.082,-0.086,0.987750980764,0.996254491233
196,0 days 00:00:01.960000000,0.973,0.086,-0.09,0.977153519157,0.994344394026
197,0 days 00:00:01.970000000,0.969,0.094,-0.09,0.973170591418,0.992227013765
198,0 days 00:00:01.980000000,0.969,0.102,-0.09,0.973170591418,0.99032137153
199,0 days 00:00:01.990000000,0.969,0.102,-0.094,0.973548663396,0.988644100717
200,0 days 00:00:02.000000000,0.977,0.105,-0.086,0.980777752602,0.987857465905
201,0 days 00:00:02.010000000,0.988,0.113,-0.082,0.991396994145,0.988211418729
202,0 days 00:00:02.020000000,0.988,0.113,-0.078,0.991074164732,0.98849769333
203,0 days 00:00:02.030000000,0.992,0.109,-0.078,0.995061807126,0.989154104709
204,0 days 00:00:02.040000000,0.992,0.105,-0.086,0.995720844414,0.98981077868
205,0 days 00:00:02.050000000,0.996,0.098,-0.086,0.999705956769,0.990800296489
206,0 days 00:00:02.060000000,0.992,0.09,-0.09,0.996074294418,0.991327696281
207,0 days 00:00:02.070000000,0.996,0.082,-0.09,1.00005799832,0.992200726485
208,0 days 00:00:02.080000000,0.996,0.082,-0.09,1.00005799832,0.992986453668
209,0 days 00:00:02.090000000,1.0,0.078,-0.09,1.0040418318,0.994091991481
210,0 days 00:00:02.100000000,0.996,0.078,-0.09,1.00005799832,0.994688592165
211,0 days 00:00:02.110000000,0.996,0.082,-0.086,0.999705956769,0.995190328625
212,0 days 00:00:02.120000000,0.996,0.082,-0.086,0.999705956769,0.99564189144
213,0 days 00:00:02.130000000,0.992,0.086,-0.094,0.996443676281,0.995722069924
214,0 days 00:00:02.140000000,0.988,0.086,-0.102,0.993251227032,0.995474985635
215,0 days 00:00:02.150000000,0.988,0.078,-0.109,0.993994466785,0.99532693375
216,0 days 00:00:02.160000000,0.992,0.082,-0.113,0.998415244275,0.995635764802
217,0 days 00:00:02.170000000,0.996,0.078,-0.109,1.00194660536,0.996266848858
218,0 days 00:00:02.180000000,0.992,0.074,-0.098,0.996828972292,0.996323061202
219,0 days 00:00:02.190000000,0.992,0.074,-0.094,0.996443676281,0.99633512271
220,0 days 00:00:02.200000000,0.996,0.078,-0.094,1.0004259093,0.996744201369
221,0 days 00:00:02.210000000,1.0,0.074,-0.094,1.00440828352,0.997510609584
222,0 days 00:00:02.220000000,0.996,0.074,-0.086,0.999705956769,0.997730144302
223,0 days 00:00:02.230000000,0.996,0.082,-0.082,0.999369801425,0.997894110015
224,0 days 00:00:02.240000000,0.996,0.09,-0.086,0.999705956769,0.99807529469
225,0 days 00:00:02.250000000,0.996,0.094,-0.082,0.999369801425,0.998204745363
226,0 days 00:00:02.260000000,0.984,0.098,-0.082,0.987410755461,0.997125346373
227,0 days 00:00:02.270000000,0.988,0.098,-0.082,0.991396994145,0.99655251115
228,0 days 00:00:02.280000000,0.992,0.098,-0.078,0.995061807126,0.996403440748
229,0 days 00:00:02.290000000,0.984,0.094,-0.074,0.986778597255,0.995440956399
230,0 days 00:00:02.300000000,0.98,0.098,-0.074,0.982789906338,0.994175851393
231,0 days 00:00:02.310000000,0.984,0.094,-0.074,0.986778597255,0.993436125979
232,0 days 00:00:02.320000000,0.984,0.098,-0.082,0.987410755461,0.992833588927
233,0 days 00:00:02.330000000,0.988,0.102,-0.094,0.992461586158,0.99279638865
234,0 days 00:00:02.340000000,0.98,0.098,-0.113,0.986493284316,0.992166078217
235,0 days 00:00:02.350000000,0.969,0.094,-0.121,0.976525473298,0.990602017725
236,0 days 00:00:02.360000000,0.965,0.094,-0.125,0.973062176842,0.988848033637
237,0 days 00:00:02.370000000,0.961,0.09,-0.117,0.968096069613,0.986772837234
238,0 days 00:00:02.380000000,0.965,0.082,-0.105,0.970695626857,0.985165116196
239,0 days 00:00:02.390000000,0.969,0.086,-0.09,0.973170591418,0.983965663719
240,0 days 00:00:02.400000000,0.973,0.086,-0.074,0.975809920015,0.983150089348
241,0 days 00:00:02.410000000,0.984,0.074,-0.07,0.986486695298,0.983483749943
