,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
33,0 days 00:00:00.330000000,0.012,0.75,0.367,0.367196132877,0.581590552551
34,0 days 00:00:00.340000000,0.023,0.746,0.359,0.359736014322,0.559405098728
35,0 days 00:00:00.350000000,0.012,0.766,0.34,0.340211698799,0.537485758735
36,0 days 00:00:00.360000000,-0.016,0.801,0.316,0.316404804009,0.515377663263
37,0 days 00:00:00.370000000,-0.047,0.844,0.324,0.327391203303,0.496579017267
38,0 days 00:00:00.380000000,-0.086,0.887,0.324,0.335219331185,0.480443048658
39,0 days 00:00:00.390000000,-0.133,0.922,0.316,0.342848362983,0.466683580091
40,0 days 00:00:00.400000000,-0.188,0.969,0.32,0.371138788056,0.457129100887
41,0 days 00:00:00.410000000,-0.223,1.004,0.297,0.37140005385,0.448556196184
42,0 days 00:00:00.420000000,-0.238,1.031,0.301,0.383725162063,0.442073092772
43,0 days 00:00:00.430000000,-0.27,1.059,0.293,0.398433181349,0.437709101629
44,0 days 00:00:00.440000000,-0.285,1.094,0.273,0.39465681294,0.43340387276
45,0 days 00:00:00.450000000,-0.289,1.121,0.266,0.392781109525,0.429341596437
46,0 days 00:00:00.460000000,-0.262,1.133,0.262,0.370523953342,0.423459832127
47,0 days 00:00:00.470000000,-0.215,1.117,0.266,0.342024852898,0.415316334204
48,0 days 00:00:00.480000000,-0.164,1.086,0.246,0.295655204588,0.403350221243
49,0 days 00:00:00.490000000,-0.117,1.023,0.219,0.248294180359,0.387844617154
50,0 days 00:00:00.500000000,-0.07,0.953,0.207,0.218515445678,0.370911700007
51,0 days 00:00:00.510000000,-0.02,0.887,0.23,0.230867927612,0.356907322767
52,0 days 00:00:00.520000000,0.031,0.824,0.25,0.251914668092,0.3464080573
53,0 days 00:00:00.530000000,0.059,0.773,0.258,0.26466015945,0.338233267515
54,0 days 00:00:00.540000000,0.063,0.738,0.254,0.26169638897,0.33057957966
55,0 days 00:00:00.550000000,0.066,0.707,0.242,0.250838593522,0.322605481047
56,0 days 00:00:00.560000000,0.086,0.707,0.25,0.264378516525,0.316782784594
57,0 days 00:00:00.570000000,0.129,0.703,0.223,0.257623756669,0.310866881802
58,0 days 00:00:00.580000000,0.172,0.699,0.172,0.243244732728,0.304104666894
59,0 days 00:00:00.590000000,0.227,0.711,0.121,0.257235300843,0.299417730289
60,0 days 00:00:00.600000000,0.281,0.742,0.09,0.29506101064,0.298982058324
61,0 days 00:00:00.610000000,0.313,0.785,0.063,0.319277308934,0.301011583385
62,0 days 00:00:00.620000000,0.332,0.809,0.059,0.337201720043,0.304630597051
63,0 days 00:00:00.630000000,0.359,0.852,0.051,0.362604467706,0.310427984117
64,0 days 00:00:00.640000000,0.379,0.891,0.066,0.384703782149,0.31785556392
65,0 days 00:00:00.650000000,0.41,0.93,0.078,0.417353567135,0.327805364241
66,0 days 00:00:00.660000000,0.438,0.961,0.105,0.450409813392,0.340065809156
67,0 days 00:00:00.670000000,0.438,0.969,0.094,0.447973213485,0.350856549589
68,0 days 00:00:00.680000000,0.406,0.934,0.07,0.411990291148,0.356969923745
69,0 days 00:00:00.690000000,0.367,0.883,0.098,0.379859184435,0.359258849814
70,0 days 00:00:00.700000000,0.289,0.848,0.102,0.306471858414,0.353980150674
71,0 days 00:00:00.710000000,0.203,0.844,0.09,0.222056299168,0.340787765524
72,0 days 00:00:00.720000000,0.156,0.867,0.082,0.1762384748,0.324332836451
73,0 days 00:00:00.730000000,0.148,0.91,0.074,0.165469030335,0.30844645584
74,0 days 00:00:00.740000000,0.164,0.977,0.055,0.172976877067,0.294899497962
75,0 days 00:00:00.750000000,0.188,1.027,0.035,0.191230227736,0.28453257094
76,0 days 00:00:00.760000000,0.211,1.055,0.016,0.211605765517,0.277239890397
77,0 days 00:00:00.770000000,0.219,1.043,0.008,0.219146070008,0.271430508359
78,0 days 00:00:00.780000000,0.211,1.012,0.008,0.211151604304,0.265402617953
79,0 days 00:00:00.790000000,0.184,0.969,0.02,0.18508376482,0.25737073264
80,0 days 00:00:00.800000000,0.156,0.91,0.039,0.160801119399,0.247713771316
81,0 days 00:00:00.810000000,0.137,0.863,0.055,0.14762791064,0.237705185248
82,0 days 00:00:00.820000000,0.137,0.824,0.047,0.144837840359,0.228418450759
83,0 days 00:00:00.830000000,0.156,0.797,0.016,0.156818366271,0.22125844231
84,0 days 00:00:00.840000000,0.199,0.781,0.02,0.200002499984,0.219132848078
85,0 days 00:00:00.850000000,0.262,0.762,0.039,0.264886768261,0.223708240096
86,0 days 00:00:00.860000000,0.309,0.715,0.055,0.313856655179,0.232723081604
87,0 days 00:00:00.870000000,0.309,0.66,0.063,0.315356940624,0.240986467506
88,0 days 00:00:00.880000000,0.277,0.59,0.0,0.277,0.244587820756
89,0 days 00:00:00.890000000,0.254,0.559,0.012,0.25428330657,0.245557369337
90,0 days 00:00:00.900000000,0.273,0.504,0.031,0.274754435815,0.248477075985
91,0 days 00:00:00.910000000,0.309,0.484,0.008,0.309103542523,0.254539722639
92,0 days 00:00:00.920000000,0.367,0.453,0.016,0.367348608273,0.265820611202
93,0 days 00:00:00.930000000,0.414,0.453,-0.004,0.414019323221,0.280640482404
94,0 days 00:00:00.940000000,0.461,0.465,-0.031,0.462041123711,0.298780546535
95,0 days 00:00:00.950000000,0.48,0.52,-0.016,0.480266592634,0.316929151145
96,0 days 00:00:00.960000000,0.465,0.504,-0.027,0.465783211376,0.331814557168
97,0 days 00:00:00.970000000,0.492,0.469,-0.016,0.492260093853,0.347859110836
98,0 days 00:00:00.980000000,0.531,0.469,0.027,0.531685997559,0.366241799509
99,0 days 00:00:00.990000000,0.57,0.488,0.121,0.582701467306,0.387887766288
100,0 days 00:00:01.000000000,0.605,0.496,0.172,0.628974562284,0.411996445888
101,0 days 00:00:01.010000000,0.605,0.52,0.25,0.65461820934,0.436258622233
102,0 days 00:00:01.020000000,0.625,0.531,0.254,0.674641386219,0.460096898632
103,0 days 00:00:01.030000000,0.629,0.555,0.313,0.702573839536,0.484344592722
104,0 days 00:00:01.040000000,0.633,0.578,0.355,0.725750645883,0.508485198038
105,0 days 00:00:01.050000000,0.625,0.598,0.379,0.730935017632,0.530730179998
106,0 days 00:00:01.060000000,0.625,0.602,0.422,0.754127973225,0.55306995932
107,0 days 00:00:01.070000000,0.598,0.57,0.41,0.725054480712,0.570268411459
108,0 days 00:00:01.080000000,0.566,0.523,0.391,0.687922233977,0.582033793711
109,0 days 00:00:01.090000000,0.551,0.453,0.363,0.659825734569,0.589812987797
110,0 days 00:00:01.100000000,0.547,0.402,0.34,0.644056674525,0.59523735647
111,0 days 00:00:01.110000000,0.527,0.363,0.395,0.658600030367,0.60157362386
112,0 days 00:00:01.120000000,0.523,0.324,0.422,0.672021577035,0.608618419177
113,0 days 00:00:01.130000000,0.582,0.273,0.445,0.732631558152,0.621019733075
114,0 days 00:00:01.140000000,0.656,0.242,0.438,0.788783874075,0.637796147175
115,0 days 00:00:01.150000000,0.691,0.242,0.41,0.803480553592,0.654364587816
116,0 days 00:00:01.160000000,0.703,0.227,0.273,0.754147200485,0.664342849083
117,0 days 00:00:01.170000000,0.762,0.23,0.191,0.785573039252,0.6764658681
118,0 days 00:00:01.180000000,0.863,0.23,0.219,0.890353862237,0.697854667514
119,0 days 00:00:01.190000000,0.953,0.246,0.297,0.998207393281,0.72788994009
120,0 days 00:00:01.200000000,0.992,0.254,0.297,1.03550615643,0.758651561724
121,0 days 00:00:01.210000000,1.039,0.273,0.246,1.0677251519,0.789558920742
122,0 days 00:00:01.220000000,1.094,0.301,0.266,1.12587388281,0.823190416949
123,0 days 00:00:01.230000000,1.125,0.313,0.301,1.16457116571,0.857328491825
124,0 days 00:00:01.240000000,1.145,0.324,0.281,1.17897667492,0.889493310134
125,0 days 00:00:01.250000000,1.168,0.32,0.23,1.19043017435,0.919586996556
126,0 days 00:00:01.260000000,1.168,0.305,0.191,1.183513836,0.9459796805
127,0 days 00:00:01.270000000,1.133,0.277,0.168,1.14538770729,0.965920483178
128,0 days 00:00:01.280000000,1.066,0.219,0.063,1.06786000955,0.976114435816
129,0 days 00:00:01.290000000,0.98,0.188,-0.063,0.982022912156,0.97670528345
130,0 days 00:00:01.300000000,0.887,0.203,-0.059,0.888960066595,0.967930761764
131,0 days 00:00:01.310000000,0.805,0.254,-0.008,0.805039750571,0.951641660645
132,0 days 00:00:01.320000000,0.742,0.348,0.098,0.748443718659,0.931321866446
133,0 days 00:00:01.330000000,0.699,0.383,0.117,0.70872420588,0.90906210039
134,0 days 00:00:01.340000000,0.691,0.426,0.105,0.698932042476,0.888049094598
135,0 days 00:00:01.350000000,0.719,0.453,0.09,0.724610930086,0.871705278147
136,0 days 00:00:01.360000000,0.727,0.504,0.098,0.733575490321,0.857892299365
137,0 days 00:00:01.370000000,0.781,0.496,0.105,0.788026649296,0.850905734358
138,0 days 00:00:01.380000000,0.84,0.469,0.09,0.84480767042,0.850295927964
139,0 days 00:00:01.390000000,0.906,0.43,0.098,0.911284807291,0.856394815897
140,0 days 00:00:01.400000000,0.93,0.457,0.125,0.938362936182,0.864591627925
141,0 days 00:00:01.410000000,0.945,0.457,0.09,0.949276039938,0.873060069126
142,0 days 00:00:01.420000000,1.0,0.445,0.211,1.0220181016,0.887955872374
143,0 days 00:00:01.430000000,1.023,0.438,0.25,1.05310445826,0.904470730962
144,0 days 00:00:01.440000000,1.051,0.434,0.195,1.06893685501,0.920917343367
145,0 days 00:00:01.450000000,1.102,0.422,0.199,1.11982364683,0.940807973713
146,0 days 00:00:01.460000000,1.133,0.406,0.246,1.15939855097,0.962667031439
147,0 days 00:00:01.470000000,1.148,0.395,0.27,1.17932353491,0.984332681787
148,0 days 00:00:01.480000000,1.156,0.359,0.23,1.17865855955,1.00376526956
149,0 days 00:00:01.490000000,1.152,0.355,0.227,1.17415203445,1.02080394605
150,0 days 00:00:01.500000000,1.141,0.348,0.246,1.16721763181,1.03544531463
151,0 days 00:00:01.510000000,1.063,0.316,0.23,1.08759781169,1.04066056433
152,0 days 00:00:01.520000000,1.047,0.391,0.074,1.04961183301,1.0415556912
153,0 days 00:00:01.530000000,1.051,0.445,0.184,1.06698500458,1.04409862254
154,0 days 00:00:01.540000000,1.004,0.398,0.332,1.05746867566,1.04543562785
155,0 days 00:00:01.550000000,0.984,0.371,0.34,1.0410840504,1.04500047011
156,0 days 00:00:01.560000000,0.953,0.324,0.242,0.983246154328,1.03882503853
157,0 days 00:00:01.570000000,0.922,0.266,0.176,0.938647963829,1.02880733106
158,0 days 00:00:01.580000000,0.891,0.223,0.129,0.900289953293,1.01595559328
159,0 days 00:00:01.590000000,0.871,0.203,0.105,0.877306103934,1.00209064435
160,0 days 00:00:01.600000000,0.867,0.191,0.109,0.873824925257,0.989264072438
161,0 days 00:00:01.610000000,0.871,0.172,0.117,0.87882307662,0.978219972856
162,0 days 00:00:01.620000000,0.875,0.172,0.125,0.883883476483,0.968786323219
163,0 days 00:00:01.630000000,0.879,0.207,0.18,0.897240770362,0.961631767933
164,0 days 00:00:01.640000000,0.859,0.227,0.23,0.889258680025,0.954394459143
165,0 days 00:00:01.650000000,0.844,0.199,0.176,0.862155438422,0.94517055707
166,0 days 00:00:01.660000000,0.879,0.207,0.18,0.897240770362,0.9403775784
167,0 days 00:00:01.670000000,0.914,0.203,0.25,0.947573743832,0.941097194943
168,0 days 00:00:01.680000000,0.977,0.188,0.277,1.0155087395,0.948538349399
169,0 days 00:00:01.690000000,1.035,0.172,0.266,1.06863511078,0.960548025537
170,0 days 00:00:01.700000000,1.074,0.16,0.262,1.10549536408,0.975042759391
171,0 days 00:00:01.710000000,1.105,0.133,0.25,1.13292762346,0.990831245798
172,0 days 00:00:01.720000000,1.133,0.117,0.258,1.16200387263,1.00794850848
173,0 days 00:00:01.730000000,1.164,0.102,0.258,1.19224997379,1.02637865501
174,0 days 00:00:01.740000000,1.176,0.098,0.273,1.20727171755,1.04446796127
175,0 days 00:00:01.750000000,1.172,0.102,0.313,1.21307584264,1.0613287494
176,0 days 00:00:01.760000000,1.164,0.09,0.32,1.20718515564,1.07591439003
177,0 days 00:00:01.770000000,1.148,0.086,0.348,1.19958659546,1.08828161057
178,0 days 00:00:01.780000000,1.168,0.109,0.355,1.22075755169,1.10152920468
179,0 days 00:00:01.790000000,1.16,0.117,0.426,1.23574916549,1.11495120076
180,0 days 00:00:01.800000000,1.137,0.086,0.406,1.20731313254,1.12418739394
181,0 days 00:00:01.810000000,1.121,0.035,0.344,1.17259413268,1.12902806781
182,0 days 00:00:01.820000000,1.074,0.004,0.301,1.11538199734,1.12766346077
183,0 days 00:00:01.830000000,1.047,-0.031,0.246,1.07551150621,1.12244826531
184,0 days 00:00:01.840000000,1.023,-0.066,0.219,1.04617876102,1.11482131488
185,0 days 00:00:01.850000000,1.02,-0.102,0.191,1.03772876996,1.10711206039
186,0 days 00:00:01.860000000,1.0,-0.121,0.184,1.01678709669,1.09807956402
187,0 days 00:00:01.870000000,0.996,-0.125,0.215,1.01894111704,1.09016571932
188,0 days 00:00:01.880000000,1.016,-0.145,0.25,1.04630588262,1.08577973565
189,0 days 00:00:01.890000000,1.008,-0.156,0.242,1.03664265781,1.08086602787
190,0 days 00:00:01.900000000,1.004,-0.188,0.184,1.02072131358,1.07485155644
191,0 days 00:00:01.910000000,0.988,-0.195,0.172,1.00285991046,1.06765239184
192,0 days 00:00:01.920000000,0.965,-0.188,0.184,0.982385362269,1.05912568888
193,0 days 00:00:01.930000000,0.969,-0.184,0.18,0.985576481051,1.0517707681
194,0 days 00:00:01.940000000,0.988,-0.184,0.211,1.01027966425,1.04762165772
195,0 days 00:00:01.950000000,1.023,-0.191,0.25,1.05310445826,1.04816993777
196,0 days 00:00:01.960000000,1.059,-0.207,0.258,1.08997477035,1.05235042103
197,0 days 00:00:01.970000000,1.094,-0.238,0.234,1.11874572625,1.05898995155
198,0 days 00:00:01.980000000,1.133,-0.266,0.219,1.15397140346,1.06848809674
199,0 days 00:00:01.990000000,1.156,-0.273,0.242,1.18105884697,1.07974517176
200,0 days 00:00:02.000000000,1.137,-0.25,0.223,1.15866215956,1.08763687054
201,0 days 00:00:02.010000000,1.098,-0.238,0.184,1.113310379,1.09020422139
202,0 days 00:00:02.020000000,1.043,-0.219,0.152,1.05401755204,1.08658555445
203,0 days 00:00:02.030000000,0.996,-0.188,0.156,1.00814284702,1.07874128371
204,0 days 00:00:02.040000000,0.965,-0.152,0.211,0.987798562461,1.06964701159
205,0 days 00:00:02.050000000,0.961,-0.113,0.266,0.997134394152,1.06239574984
206,0 days 00:00:02.060000000,0.965,-0.086,0.316,1.01542158732,1.05769833359
207,0 days 00:00:02.070000000,0.977,-0.082,0.309,1.02469995608,1.05439849584
208,0 days 00:00:02.080000000,0.988,-0.102,0.27,1.02422849013,1.05138149527
209,0 days 00:00:02.090000000,1.0,-0.113,0.254,1.03175384661,1.0494187304
210,0 days 00:00:02.100000000,1.02,-0.125,0.254,1.0511498466,1.04959184202
211,0 days 00:00:02.110000000,1.035,-0.121,0.266,1.06863511078,1.0514961689
212,0 days 00:00:02.120000000,1.047,-0.105,0.289,1.08615376444,1.05496192845
213,0 days 00:00:02.130000000,1.055,-0.094,0.285,1.0928174596,1.05874748157
214,0 days 00:00:02.140000000,1.031,-0.102,0.23,1.05634322074,1.05850705548
215,0 days 00:00:02.150000000,1.012,-0.113,0.168,1.02584989155,1.05524133909
216,0 days 00:00:02.160000000,1.0,-0.125,0.125,1.00778221854,1.05049542704
217,0 days 00:00:02.170000000,0.973,-0.109,0.117,0.98000918363,1.0434468027
218,0 days 00:00:02.180000000,0.961,-0.137,0.07,0.963546054945,1.03545672792
219,0 days 00:00:02.190000000,0.949,-0.148,0.047,0.950163143886,1.02692736952
220,0 days 00:00:02.200000000,0.941,-0.145,0.008,0.941034005762,1.01833803314
221,0 days 00:00:02.210000000,0.926,-0.133,0.023,0.926285593108,1.00913278914
222,0 days 00:00:02.220000000,0.902,-0.141,-0.008,0.902035476021,0.998423057826
223,0 days 00:00:02.230000000,0.91,-0.152,-0.027,0.910400461336,0.989620798177
224,0 days 00:00:02.240000000,0.926,-0.156,-0.012,0.926077750516,0.983266493411
225,0 days 00:00:02.250000000,0.941,-0.156,0.0,0.941,0.97903984407
226,0 days 00:00:02.260000000,0.957,-0.172,0.02,0.957208963602,0.976856756023
227,0 days 00:00:02.270000000,0.98,-0.188,0.004,0.980008163231,0.977171896744
228,0 days 00:00:02.280000000,1.016,-0.184,0.031,1.01647282305,0.981101989375
229,0 days 00:00:02.290000000,1.051,-0.172,0.082,1.05419400492,0.988411190929
230,0 days 00:00:02.300000000,1.043,-0.152,0.078,1.04591252024,0.99416132386
231,0 days 00:00:02.310000000,1.031,-0.164,0.059,1.03268678698,0.998013870172
232,0 days 00:00:02.320000000,0.996,-0.168,0.02,0.996200782975,0.997832561452
233,0 days 00:00:02.330000000,0.969,-0.102,0.047,0.970139165275,0.995063221834
234,0 days 00:00:02.340000000,0.949,-0.07,0.078,0.952200084016,0.990776908053
235,0 days 00:00:02.350000000,0.918,-0.063,0.043,0.919006528812,0.983599870129
236,0 days 00:00:02.360000000,0.906,-0.035,0.043,0.907019845428,0.975941867659
237,0 days 00:00:02.370000000,0.891,0.004,0.074,0.894067670817,0.967754447974
238,0 days 00:00:02.380000000,0.883,0.031,0.09,0.887574785581,0.959736481735
239,0 days 00:00:02.390000000,0.895,0.043,0.113,0.90210531536,0.953973365098
240,0 days 00:00:02.400000000,0.891,0.059,0.125,0.899725513698,0.948548579958
241,0 days 00:00:02.410000000,0.898,0.063,0.121,0.906115334822,0.944305255444
242,0 days 00:00:02.420000000,0.898,0.082,0.121,0.906115334822,0.940486263382
243,0 days 00:00:02.430000000,0.887,0.148,0.086,0.891159357242,0.935553572768
244,0 days 00:00:02.440000000,0.949,0.242,0.023,0.94927867352,0.936926082843
245,0 days 00:00:02.450000000,1.109,0.297,0.066,1.11096219558,0.954329694116
246,0 days 00:00:02.460000000,1.258,0.316,0.125,1.26419500078,0.985316224783
247,0 days 00:00:02.470000000,1.324,0.348,0.191,1.33770587201,1.02055518951
248,0 days 00:00:02.480000000,1.273,0.383,0.133,1.27992890428,1.04649256098
249,0 days 00:00:02.490000000,1.176,0.402,0.102,1.1804151812,1.059884823
250,0 days 00:00:02.500000000,1.074,0.379,0.043,1.07486045606,1.06138238631
251,0 days 00:00:02.510000000,0.977,0.336,0.008,0.977032752778,1.05294742296
252,0 days 00:00:02.520000000,0.859,0.297,-0.043,0.860075578074,1.03366023847
253,0 days 00:00:02.530000000,0.762,0.273,-0.031,0.762630316733,1.00655724629
254,0 days 00:00:02.540000000,0.703,0.238,-0.105,0.710798142935,0.976981335959
255,0 days 00:00:02.550000000,0.691,0.219,-0.055,0.693185400885,0.948601742451
256,0 days 00:00:02.560000000,0.727,0.184,-0.031,0.727660635186,0.926507631725
257,0 days 00:00:02.570000000,0.758,0.18,0.02,0.758263806337,0.909683249186
258,0 days 00:00:02.580000000,0.813,0.184,0.066,0.815674567459,0.900282381013
259,0 days 00:00:02.590000000,0.891,0.203,0.137,0.901471020056,0.900401244917
260,0 days 00:00:02.600000000,0.992,0.203,0.199,1.01176331224,0.91153745165
261,0 days 00:00:02.610000000,1.074,0.18,0.223,1.0969070152,0.930074408005
262,0 days 00:00:02.620000000,1.129,0.152,0.207,1.14781967225,0.951848934429
263,0 days 00:00:02.630000000,1.172,0.148,0.223,1.19302682283,0.97596672327
264,0 days 00:00:02.640000000,1.184,0.148,0.246,1.2092857396,0.999298624903
265,0 days 00:00:02.650000000,1.168,0.125,0.238,1.19200167785,1.0185689302
266,0 days 00:00:02.660000000,1.102,0.109,0.195,1.11911974337,1.02862401151
267,0 days 00:00:02.670000000,1.023,0.09,0.148,1.03365032772,1.02912664314
268,0 days 00:00:02.680000000,0.957,0.082,0.129,0.965655217974,1.02277950062
269,0 days 00:00:02.690000000,0.898,0.074,0.125,0.90665814947,1.0111673655
270,0 days 00:00:02.700000000,0.871,0.074,0.137,0.881708568633,0.998221485817
271,0 days 00:00:02.710000000,0.883,0.07,0.148,0.895317262204,0.987931063456
272,0 days 00:00:02.720000000,0.918,0.066,0.145,0.92938097678,0.982076054788
273,0 days 00:00:02.730000000,0.965,0.063,0.16,0.978174319843,0.981685881294
274,0 days 00:00:02.740000000,0.984,0.078,0.172,0.998919416169,0.983409234781
275,0 days 00:00:02.750000000,0.977,0.098,0.172,0.992024697273,0.984270781031
276,0 days 00:00:02.760000000,0.961,0.109,0.168,0.9755741899,0.983401121918
277,0 days 00:00:02.770000000,0.961,0.129,0.18,0.977712125321,0.982832222258
278,0 days 00:00:02.780000000,0.973,0.168,0.227,0.999128620349,0.984461862067
279,0 days 00:00:02.790000000,0.973,0.184,0.289,1.0150123152,0.98751690738
280,0 days 00:00:02.800000000,0.949,0.184,0.141,0.959417531631,0.984706969805
281,0 days 00:00:02.810000000,0.957,0.176,0.172,0.972333790424,0.983469651867
282,0 days 00:00:02.820000000,0.902,0.188,0.156,0.915390627,0.97666174938
283,0 days 00:00:02.830000000,0.816,0.176,0.07,0.818996947491,0.960895269191
284,0 days 00:00:02.840000000,0.754,0.164,0.031,0.754636998828,0.940269442155
285,0 days 00:00:02.850000000,0.734,0.164,-0.012,0.734098086089,0.919652306548
286,0 days 00:00:02.860000000,0.715,0.168,-0.07,0.718418401769,0.89952891607
287,0 days 00:00:02.870000000,0.711,0.207,-0.086,0.716182239378,0.881194248401
288,0 days 00:00:02.880000000,0.734,0.219,-0.074,0.737720814401,0.866846905001
289,0 days 00:00:02.890000000,0.781,0.215,-0.035,0.781783857597,0.858340600261
290,0 days 00:00:02.900000000,0.824,0.227,0.031,0.824582924878,0.854964832722
291,0 days 00:00:02.910000000,0.863,0.238,0.031,0.863556599187,0.855824009369
292,0 days 00:00:02.920000000,0.906,0.254,0.012,0.906079466714,0.860849555103
293,0 days 00:00:02.930000000,0.961,0.266,0.113,0.967620793493,0.871526678942
294,0 days 00:00:02.940000000,1.02,0.23,0.176,1.03507294429,0.887881305477
295,0 days 00:00:02.950000000,1.008,0.254,0.141,1.01781383367,0.900874558296
296,0 days 00:00:02.960000000,0.957,0.246,0.121,0.964619095809,0.907249012047
297,0 days 00:00:02.970000000,0.875,0.215,0.043,0.876055934287,0.904129704271
298,0 days 00:00:02.980000000,0.758,0.211,-0.039,0.759002635042,0.889616997348
299,0 days 00:00:02.990000000,0.641,0.199,-0.117,0.651590362114,0.865814333825
300,0 days 00:00:03.000000000,0.543,0.227,-0.102,0.552497058816,0.834482606324
301,0 days 00:00:03.010000000,0.422,0.277,-0.055,0.425569030828,0.793591248774
302,0 days 00:00:03.020000000,0.402,0.293,0.066,0.407381884722,0.754970312369
303,0 days 00:00:03.030000000,0.414,0.367,0.27,0.494263087839,0.728899589916
304,0 days 00:00:03.040000000,0.508,0.43,0.469,0.691393520363,0.725148982961
305,0 days 00:00:03.050000000,0.598,0.473,0.656,0.88765984476,0.741400069141
306,0 days 00:00:03.060000000,0.648,0.559,0.934,1.13677614331,0.780937676558
307,0 days 00:00:03.070000000,0.676,0.684,1.125,1.31247895221,0.834091804123
308,0 days 00:00:03.080000000,0.793,0.75,1.188,1.42835324762,0.893517948473
309,0 days 00:00:03.090000000,1.02,0.719,1.191,1.56808194939,0.960974348565
310,0 days 00:00:03.100000000,1.309,0.613,1.164,1.75167833805,1.04004474751
311,0 days 00:00:03.110000000,1.523,0.602,1.082,1.8682218819,1.12286246095
312,0 days 00:00:03.120000000,1.613,0.668,1.082,1.94229065796,1.20480528065
313,0 days 00:00:03.130000000,1.598,0.797,0.996,1.88298167808,1.2726229204
314,0 days 00:00:03.140000000,1.52,0.914,0.918,1.77570380413,1.32293100877
315,0 days 00:00:03.150000000,1.457,0.961,0.902,1.71360818159,1.36199872605
316,0 days 00:00:03.160000000,1.359,0.965,0.906,1.63331472779,1.38913032622
317,0 days 00:00:03.170000000,1.23,0.949,0.922,1.53720005204,1.40393729881
318,0 days 00:00:03.180000000,1.129,0.902,0.992,1.50289886553,1.41383345548
319,0 days 00:00:03.190000000,1.047,0.863,1.051,1.48351272323,1.42080138225
320,0 days 00:00:03.200000000,0.988,0.832,1.059,1.44831798995,1.42355304302
321,0 days 00:00:03.210000000,0.945,0.77,0.996,1.37296795301,1.41849453402
322,0 days 00:00:03.220000000,0.875,0.629,0.809,1.19168200456,1.39581328108
323,0 days 00:00:03.230000000,0.789,0.527,0.594,0.987601640339,1.354992117
324,0 days 00:00:03.240000000,0.738,0.414,0.449,0.863854733158,1.30587837862
325,0 days 00:00:03.250000000,0.668,0.293,0.316,0.73897225929,1.24918776669
326,0 days 00:00:03.260000000,0.559,0.156,0.098,0.567525329831,1.181021523
327,0 days 00:00:03.270000000,0.461,0.043,-0.102,0.472149340781,1.11013430478
328,0 days 00:00:03.280000000,0.395,-0.031,-0.246,0.465339660893,1.04565484039
