Timestamp,Axis1,Axis2,Axis3,,
2504.2,-0.84,0.32,0.207,,
2504.3,-0.848,0.309,0.207,,
2504.4,-0.852,0.293,0.215,,
2504.5,-0.863,0.277,0.227,,
2504.6,-0.875,0.27,0.238,,
2504.7,-0.879,0.258,0.234,,
2504.8,-0.879,0.254,0.215,,
2504.9,-0.871,0.25,0.195,,
2505,-0.859,0.242,0.184,,
2505.1,-0.832,0.242,0.176,,
2505.2,-0.82,0.234,0.176,,
2505.3,-0.824,0.227,0.176,,
2505.4,-0.828,0.219,0.168,,
2505.5,-0.828,0.219,0.168,,
2505.6,-0.844,0.199,0.168,,
2505.7,-0.898,0.188,0.164,,
2505.8,-0.953,0.172,0.156,,
2505.9,-0.996,0.16,0.152,,
2506,-1.02,0.145,0.16,,
2506.1,-1.02,0.129,0.176,,
2506.2,-1,0.113,0.207,,
2506.3,-0.984,0.109,0.227,,
2506.4,-0.969,0.113,0.25,,
2506.5,-0.973,0.133,0.266,,
2506.6,-0.988,0.164,0.266,,
2506.7,-1,0.191,0.227,,
2506.8,-1.012,0.203,0.195,,
2506.9,-1.047,0.203,0.184,,
2507,-1.094,0.195,0.199,,
2507.1,-1.141,0.191,0.25,,
2507.2,-1.176,0.199,0.281,,
2507.3,-1.176,0.211,0.281,,
2507.4,-1.145,0.254,0.301,,
2507.5,-1.148,0.336,0.344,,
2507.6,-1.152,0.395,0.367,,
2507.7,-1.109,0.438,0.371,,
2507.8,-1.082,0.461,0.328,,
2507.9,-1.051,0.48,0.289,,
2508,-0.988,0.477,0.266,,
2508.1,-0.938,0.426,0.215,,
2508.2,-0.891,0.363,0.172,,
2508.3,-0.844,0.305,0.16,,
2508.4,-0.801,0.266,0.176,,
2508.5,-0.77,0.234,0.203,,
2508.6,-0.742,0.215,0.227,,
2508.7,-0.73,0.184,0.258,,
2508.8,-0.734,0.152,0.293,,
2508.9,-0.758,0.137,0.324,,
2509,-0.797,0.145,0.363,,
2509.1,-0.836,0.156,0.406,,
2509.2,-0.875,0.172,0.434,,
2509.3,-0.91,0.211,0.449,,
2509.4,-0.949,0.262,0.441,,
2509.5,-0.984,0.293,0.406,,
2509.6,-0.996,0.32,0.367,,
2509.7,-0.98,0.328,0.332,,
2509.8,-0.957,0.328,0.316,,
2509.9,-0.949,0.332,0.309,,
2510,-0.941,0.324,0.313,,
2510.1,-0.918,0.301,0.297,,
2510.2,-0.898,0.289,0.289,,
2510.3,-0.895,0.27,0.285,,
2510.4,-0.902,0.234,0.285,,
2510.5,-0.91,0.207,0.293,,
2510.6,-0.914,0.191,0.305,,
2510.7,-0.914,0.188,0.305,,
2510.8,-0.91,0.184,0.297,,
2510.9,-0.891,0.184,0.285,,
2511,-0.883,0.188,0.285,,
2511.1,-0.875,0.195,0.293,,
2511.2,-0.871,0.199,0.301,,
2511.3,-0.859,0.195,0.301,,
2511.4,-0.855,0.188,0.301,,
2511.5,-0.871,0.18,0.309,,
2511.6,-0.891,0.168,0.316,,
2511.7,-0.898,0.16,0.316,,
2511.8,-0.906,0.16,0.316,,
2511.9,-0.922,0.156,0.32,,
2512,-0.938,0.164,0.313,,
2512.1,-0.949,0.16,0.301,,
2512.2,-0.953,0.152,0.285,,
2512.3,-0.949,0.141,0.277,,
2512.4,-0.949,0.133,0.266,,
