Timestamp,Axis1,Axis2,Axis3
0.5,0.141,0.934,-0.254
0.6,-0.691,0.027,1.125
0.7,-0.926,-0.09,1.152
0.8,-0.918,-0.02,0.301
0.9,-0.938,0.008,-0.074
1,-0.953,0.02,-0.211
1.1,-0.961,0.027,-0.262
1.2,-0.965,0.027,-0.289
1.3,-0.969,0.027,-0.301
1.4,-0.965,0.027,-0.297
1.5,-0.961,0.027,-0.297
1.6,-0.965,0.027,-0.297
1.7,-0.969,0.027,-0.301
1.8,-0.965,0.023,-0.297
1.9,-0.961,0.023,-0.297
2,-0.965,0.027,-0.297
2.1,-0.965,0.027,-0.297
2.2,-0.965,0.023,-0.297
2.3,-0.965,0.023,-0.297
2.4,-0.969,0.023,-0.297
2.5,-0.965,0.027,-0.297
2.6,-0.969,0.027,-0.297
2.7,-0.961,0.023,-0.297
2.8,-0.961,0.023,-0.297
2.9,-0.965,0.027,-0.301
3,-0.969,0.027,-0.297
3.1,-0.969,0.027,-0.301
3.2,-0.965,0.031,-0.301
3.3,-0.965,0.027,-0.297
3.4,-0.965,0.027,-0.297
3.5,-0.969,0.023,-0.297
3.6,-0.965,0.027,-0.297
3.7,-0.965,0.027,-0.297
3.8,-0.965,0.027,-0.297
3.9,-0.969,0.027,-0.297
4,-0.969,0.027,-0.297
4.1,-0.969,0.023,-0.297
4.2,-0.969,0.027,-0.297
4.3,-0.965,0.027,-0.297
4.4,-0.965,0.035,-0.297
4.5,-0.969,0.027,-0.297
4.6,-0.969,0.027,-0.297
4.7,-0.965,0.027,-0.297
4.8,-0.965,0.031,-0.297
4.9,-0.969,0.031,-0.297
5,-0.969,0.027,-0.297
5.1,-0.965,0.027,-0.297
5.2,-0.961,0.027,-0.297
5.3,-0.961,0.027,-0.293
5.4,-0.965,0.031,-0.297
5.5,-0.965,0.027,-0.293
5.6,-0.961,0.027,-0.297
5.7,-0.957,0.027,-0.297
5.8,-0.961,0.023,-0.297
5.9,-0.965,0.027,-0.297
6,-0.965,0.027,-0.297
