,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
35,0 days 00:00:00.350000000,-0.93,0.633,0.488,1.22626791526,0.988529796331
36,0 days 00:00:00.360000000,-1.023,0.684,0.465,1.31552651057,1.02122946775
37,0 days 00:00:00.370000000,-1.066,0.727,0.352,1.33745616751,1.05285213773
38,0 days 00:00:00.380000000,-1.02,0.727,0.23,1.27351050251,1.07491797421
39,0 days 00:00:00.390000000,-0.91,0.691,0.152,1.15268599367,1.08269477615
40,0 days 00:00:00.400000000,-0.801,0.621,0.109,1.01937382741,1.07636268128
41,0 days 00:00:00.410000000,-0.734,0.52,0.102,0.905295531857,1.05925596634
42,0 days 00:00:00.420000000,-0.734,0.41,0.145,0.853159422382,1.03864631194
43,0 days 00:00:00.430000000,-0.781,0.32,0.199,0.867157425154,1.02149742326
44,0 days 00:00:00.440000000,-0.824,0.285,0.254,0.908139306494,1.01016161159
45,0 days 00:00:00.450000000,-0.855,0.281,0.301,0.948992623786,1.00404471281
46,0 days 00:00:00.460000000,-0.863,0.305,0.34,0.976418967452,1.00128213827
47,0 days 00:00:00.470000000,-0.871,0.336,0.367,1.00310816964,1.00146474141
48,0 days 00:00:00.480000000,-0.867,0.379,0.348,1.00818351504,1.00213661877
49,0 days 00:00:00.490000000,-0.867,0.418,0.289,1.00495472535,1.00241842943
50,0 days 00:00:00.500000000,-0.875,0.449,0.207,1.00502487531,1.00267907402
51,0 days 00:00:00.510000000,-0.875,0.473,0.16,1.00744925431,1.00315609205
52,0 days 00:00:00.520000000,-0.887,0.492,0.152,1.02563980032,1.00540446287
53,0 days 00:00:00.530000000,-0.926,0.508,0.168,1.06946902713,1.0118109193
54,0 days 00:00:00.540000000,-0.957,0.516,0.199,1.10530810184,1.02116063755
55,0 days 00:00:00.550000000,-0.965,0.504,0.234,1.11355152553,1.03039972635
56,0 days 00:00:00.560000000,-0.934,0.484,0.262,1.084092247,1.03576897842
57,0 days 00:00:00.570000000,-0.875,0.453,0.273,1.0224299487,1.03443507544
58,0 days 00:00:00.580000000,-0.82,0.418,0.262,0.956957679315,1.02668733583
59,0 days 00:00:00.590000000,-0.797,0.395,0.227,0.918021241584,1.01582072641
60,0 days 00:00:00.600000000,-0.805,0.375,0.191,0.908367216493,1.00507537542
61,0 days 00:00:00.610000000,-0.828,0.367,0.156,0.919026114972,0.996470449371
62,0 days 00:00:00.620000000,-0.836,0.359,0.133,0.919492251191,0.988772629553
63,0 days 00:00:00.630000000,-0.836,0.348,0.129,0.914680818647,0.981363448462
64,0 days 00:00:00.640000000,-0.82,0.336,0.117,0.893859608663,0.972613064482
65,0 days 00:00:00.650000000,-0.809,0.32,0.094,0.875052569849,0.962857015019
66,0 days 00:00:00.660000000,-0.82,0.324,0.066,0.884156094816,0.954986922999
67,0 days 00:00:00.670000000,-0.859,0.336,0.051,0.92378460693,0.951866691392
68,0 days 00:00:00.680000000,-0.918,0.34,0.043,0.979884176829,0.954668439936
69,0 days 00:00:00.690000000,-0.961,0.355,0.047,1.02555107138,0.96175670308
70,0 days 00:00:00.700000000,-0.996,0.375,0.07,1.06655567131,0.972236599902
71,0 days 00:00:00.710000000,-1.008,0.398,0.113,1.08960405653,0.983973345565
72,0 days 00:00:00.720000000,-1.0,0.422,0.133,1.09351406027,0.994927417035
73,0 days 00:00:00.730000000,-0.992,0.449,0.125,1.0960337586,1.00503805119
74,0 days 00:00:00.740000000,-0.98,0.48,0.102,1.09599452553,1.01413369863
75,0 days 00:00:00.750000000,-0.969,0.508,0.082,1.09715495715,1.02243582448
76,0 days 00:00:00.760000000,-0.965,0.508,0.063,1.09236349262,1.02942859129
77,0 days 00:00:00.770000000,-0.969,0.504,0.051,1.09342489454,1.03582822162
78,0 days 00:00:00.780000000,-0.969,0.5,0.055,1.09178111359,1.04142351081
79,0 days 00:00:00.790000000,-0.969,0.48,0.055,1.0827677498,1.04555793471
80,0 days 00:00:00.800000000,-0.969,0.457,0.051,1.0725721421,1.04825935545
81,0 days 00:00:00.810000000,-0.961,0.418,0.035,1.04855615014,1.04828903492
82,0 days 00:00:00.820000000,-0.957,0.387,0.016,1.03241173957,1.04670130539
83,0 days 00:00:00.830000000,-0.949,0.367,0.004,1.01749987715,1.04378116256
84,0 days 00:00:00.840000000,-0.945,0.34,0.012,1.00437492999,1.0398405393
85,0 days 00:00:00.850000000,-0.938,0.309,0.012,0.987658341736,1.03462231955
86,0 days 00:00:00.860000000,-0.934,0.289,0.008,0.977722353227,1.02893232292
87,0 days 00:00:00.870000000,-0.922,0.262,-0.008,0.958536384286,1.02189272905
88,0 days 00:00:00.880000000,-0.902,0.23,-0.027,0.931253456369,1.01282880178
89,0 days 00:00:00.890000000,-0.887,0.207,-0.035,0.911505896854,1.00269651129
90,0 days 00:00:00.900000000,-0.883,0.191,-0.031,0.903952985503,0.992822158713
91,0 days 00:00:00.910000000,-0.902,0.18,-0.012,0.919863033283,0.98552624617
92,0 days 00:00:00.920000000,-0.941,0.188,0.0,0.959596269272,0.98293324848
93,0 days 00:00:00.930000000,-0.973,0.211,0.0,0.995615387587,0.984201462391
94,0 days 00:00:00.940000000,-0.988,0.246,-0.008,1.0181964447,0.987600960622
95,0 days 00:00:00.950000000,-0.988,0.285,-0.02,1.02847897402,0.991688761961
96,0 days 00:00:00.960000000,-0.973,0.309,-0.035,1.02148666168,0.994668551934
97,0 days 00:00:00.970000000,-0.957,0.328,-0.047,1.01273984813,0.996475681554
98,0 days 00:00:00.980000000,-0.945,0.344,-0.051,1.00695680146,0.997523793544
99,0 days 00:00:00.990000000,-0.953,0.355,-0.039,1.01772049208,0.999543463398
100,0 days 00:00:01.000000000,-0.965,0.371,-0.031,1.03432441719,1.00302155878
101,0 days 00:00:01.010000000,-0.984,0.363,-0.055,1.05026187211,1.00774559011
102,0 days 00:00:01.020000000,-0.996,0.352,-0.059,1.05801748568,1.01277277967
103,0 days 00:00:01.030000000,-0.973,0.34,-0.055,1.03215987134,1.01471148883
104,0 days 00:00:01.040000000,-0.945,0.32,-0.059,0.999452850314,1.01318562498
105,0 days 00:00:01.050000000,-0.945,0.313,-0.059,0.997233673719,1.01159042986
106,0 days 00:00:01.060000000,-0.984,0.32,-0.047,1.03579196753,1.01401058362
107,0 days 00:00:01.070000000,-1.031,0.352,-0.023,1.08967609866,1.02157713513
108,0 days 00:00:01.080000000,-1.059,0.406,0.016,1.13427201323,1.03284662294
109,0 days 00:00:01.090000000,-1.074,0.457,0.07,1.16928396893,1.04649035754
110,0 days 00:00:01.100000000,-1.078,0.496,0.121,1.19278707236,1.06112002902
111,0 days 00:00:01.110000000,-1.07,0.52,0.156,1.19984832375,1.07499285849
112,0 days 00:00:01.120000000,-1.043,0.527,0.176,1.18175885865,1.08566945851
113,0 days 00:00:01.130000000,-1.012,0.52,0.156,1.14842500844,1.0919450135
114,0 days 00:00:01.140000000,-0.969,0.5,0.121,1.09708796366,1.09245930852
115,0 days 00:00:01.150000000,-0.93,0.469,0.094,1.04579969401,1.08779334707
116,0 days 00:00:01.160000000,-0.891,0.43,0.082,0.992726044788,1.07828661684
117,0 days 00:00:01.170000000,-0.852,0.395,0.109,0.94541525268,1.06499948042
118,0 days 00:00:01.180000000,-0.824,0.371,0.137,0.913994529524,1.04989898533
119,0 days 00:00:01.190000000,-0.813,0.367,0.16,0.906232861907,1.03553237299
120,0 days 00:00:01.200000000,-0.816,0.379,0.18,0.917549453708,1.02373408106
121,0 days 00:00:01.210000000,-0.844,0.398,0.184,0.951102518134,1.01647092477
122,0 days 00:00:01.220000000,-0.895,0.41,0.188,1.00223200907,1.0150470332
123,0 days 00:00:01.230000000,-0.941,0.41,0.176,1.04142066429,1.01768439631
124,0 days 00:00:01.240000000,-0.988,0.414,0.176,1.08559476786,1.02447543346
125,0 days 00:00:01.250000000,-1.027,0.418,0.172,1.12206817975,1.03423470809
126,0 days 00:00:01.260000000,-1.039,0.418,0.168,1.13246147837,1.04405738512
127,0 days 00:00:01.270000000,-1.023,0.41,0.156,1.11308804683,1.05096045129
128,0 days 00:00:01.280000000,-1.004,0.398,0.121,1.08676630423,1.05454103658
129,0 days 00:00:01.290000000,-0.98,0.387,0.078,1.0565287502,1.05473980795
130,0 days 00:00:01.300000000,-0.953,0.363,0.043,1.02069927011,1.05133575416
131,0 days 00:00:01.310000000,-0.918,0.352,0.016,0.98330259839,1.04453243858
132,0 days 00:00:01.320000000,-0.891,0.348,0.008,0.956581935853,1.03573738831
133,0 days 00:00:01.330000000,-0.859,0.344,0.012,0.925397752321,1.02470342471
134,0 days 00:00:01.340000000,-0.84,0.332,0.027,0.903633222054,1.01259640445
135,0 days 00:00:01.350000000,-0.84,0.316,0.035,0.898154218383,1.00115218584
136,0 days 00:00:01.360000000,-0.852,0.293,0.039,0.901817054618,0.991218672718
137,0 days 00:00:01.370000000,-0.867,0.281,0.047,0.912611089128,0.983357914359
138,0 days 00:00:01.380000000,-0.883,0.258,0.066,0.922284663214,0.977250589245
139,0 days 00:00:01.390000000,-0.906,0.227,0.078,0.937256101607,0.973251140481
140,0 days 00:00:01.400000000,-0.93,0.207,0.086,0.956632113197,0.971589237752
141,0 days 00:00:01.410000000,-0.949,0.195,0.094,0.973376597212,0.971767973698
142,0 days 00:00:01.420000000,-0.953,0.184,0.086,0.974402894084,0.972031465737
143,0 days 00:00:01.430000000,-0.969,0.176,0.074,0.987629991444,0.973591318308
144,0 days 00:00:01.440000000,-0.969,0.164,0.055,0.984318038034,0.97466399028
145,0 days 00:00:01.450000000,-0.957,0.152,0.043,0.969949483221,0.974192539574
146,0 days 00:00:01.460000000,-0.945,0.148,0.047,0.957673221929,0.97254060781
147,0 days 00:00:01.470000000,-0.938,0.145,0.043,0.950114729914,0.97029802002
148,0 days 00:00:01.480000000,-0.934,0.137,0.043,0.944973015488,0.967765519567
149,0 days 00:00:01.490000000,-0.938,0.129,0.043,0.947804832231,0.965769450833
150,0 days 00:00:01.500000000,-0.941,0.133,0.051,0.951720021855,0.964364507936
151,0 days 00:00:01.510000000,-0.953,0.137,0.074,0.9656365776,0.964491714902
152,0 days 00:00:01.520000000,-0.973,0.125,0.094,0.985489725974,0.966591516009
153,0 days 00:00:01.530000000,-1.0,0.109,0.09,1.00994108739,0.970926473147
154,0 days 00:00:01.540000000,-1.016,0.105,0.086,1.02502536554,0.976336362387
155,0 days 00:00:01.550000000,-1.012,0.109,0.074,1.02053956317,0.980756682465
156,0 days 00:00:01.560000000,-0.992,0.133,0.074,1.0036079912,0.983041813339
157,0 days 00:00:01.570000000,-0.973,0.16,0.078,0.989147612847,0.983652393289
158,0 days 00:00:01.580000000,-0.969,0.188,0.074,0.989838875777,0.984271041538
159,0 days 00:00:01.590000000,-0.973,0.223,0.074,1.00096653291,0.985940590675
160,0 days 00:00:01.600000000,-0.988,0.238,0.074,1.01895240321,0.989241771928
161,0 days 00:00:01.610000000,-0.988,0.227,0.086,1.01738340855,0.992055935591
162,0 days 00:00:01.620000000,-0.98,0.207,0.094,1.00602435358,0.99345277739
163,0 days 00:00:01.630000000,-0.973,0.184,0.082,0.993634238541,0.993470923505
164,0 days 00:00:01.640000000,-0.961,0.172,0.074,0.979071498921,0.992030981047
165,0 days 00:00:01.650000000,-0.953,0.16,0.07,0.968869960315,0.989714878973
166,0 days 00:00:01.660000000,-0.945,0.168,0.086,0.963662285243,0.9871096196
167,0 days 00:00:01.670000000,-0.953,0.203,0.137,0.9839649384,0.98679515148
168,0 days 00:00:01.680000000,-0.98,0.242,0.199,1.02886588047,0.99100222438
169,0 days 00:00:01.690000000,-1.02,0.266,0.254,1.08428409561,1.0003304115
170,0 days 00:00:01.700000000,-1.063,0.27,0.289,1.13419134188,1.01371650454
171,0 days 00:00:01.710000000,-1.094,0.25,0.293,1.1598211069,1.02832696478
172,0 days 00:00:01.720000000,-1.105,0.219,0.262,1.15655955316,1.04115022361
173,0 days 00:00:01.730000000,-1.086,0.195,0.238,1.12874487817,1.04990968907
174,0 days 00:00:01.740000000,-1.059,0.176,0.23,1.09788751701,1.05470747186
175,0 days 00:00:01.750000000,-1.047,0.172,0.238,1.08739919073,1.05797664375
176,0 days 00:00:01.760000000,-1.059,0.172,0.262,1.10440436435,1.06261941581
177,0 days 00:00:01.770000000,-1.07,0.168,0.27,1.11625445128,1.06798291936
178,0 days 00:00:01.780000000,-1.078,0.164,0.277,1.12503733271,1.07368836069
179,0 days 00:00:01.790000000,-1.059,0.16,0.273,1.10526467418,1.07684599204
180,0 days 00:00:01.800000000,-1.027,0.176,0.266,1.07538876691,1.07670026953
181,0 days 00:00:01.810000000,-0.996,0.203,0.25,1.0467688379,1.07370712637
182,0 days 00:00:01.820000000,-0.973,0.234,0.262,1.0344703959,1.06978345332
183,0 days 00:00:01.830000000,-0.945,0.258,0.285,1.02020292099,1.06482540009
184,0 days 00:00:01.840000000,-0.938,0.281,0.309,1.02678430062,1.06102129014
185,0 days 00:00:01.850000000,-0.918,0.305,0.313,1.01671923361,1.05659108449
186,0 days 00:00:01.860000000,-0.895,0.332,0.305,1.00213472148,1.05114544819
187,0 days 00:00:01.870000000,-0.875,0.355,0.273,0.982944047238,1.04432530809
188,0 days 00:00:01.880000000,-0.867,0.375,0.219,0.969677781534,1.03686055544
189,0 days 00:00:01.890000000,-0.871,0.383,0.156,0.964191889615,1.02959368885
190,0 days 00:00:01.900000000,-0.879,0.383,0.105,0.964549117464,1.02308923172
191,0 days 00:00:01.910000000,-0.887,0.363,0.07,0.960956814847,1.01687599003
192,0 days 00:00:01.920000000,-0.906,0.328,0.059,0.965350195525,1.01172341058
193,0 days 00:00:01.930000000,-0.918,0.281,0.066,0.962310241035,1.00678209362
194,0 days 00:00:01.940000000,-0.941,0.219,0.078,0.969291493824,1.00303303364
195,0 days 00:00:01.950000000,-0.957,0.152,0.102,0.974349526607,1.00016468294
196,0 days 00:00:01.960000000,-0.977,0.109,0.125,0.990976790848,0.999245893731
197,0 days 00:00:01.970000000,-1.008,0.102,0.148,1.02390038578,1.00171134294
198,0 days 00:00:01.980000000,-1.039,0.117,0.16,1.05773815285,1.00731402393
199,0 days 00:00:01.990000000,-1.063,0.164,0.16,1.08741206541,1.01532382808
200,0 days 00:00:02.000000000,-1.07,0.223,0.148,1.10296554797,1.02408800006
201,0 days 00:00:02.010000000,-1.051,0.258,0.145,1.09187453492,1.03086665355
202,0 days 00:00:02.020000000,-1.0,0.273,0.145,1.04668715479,1.03244870367
203,0 days 00:00:02.030000000,-0.953,0.281,0.145,1.00408913947,1.02961274725
204,0 days 00:00:02.040000000,-0.918,0.285,0.137,0.970936661168,1.02374513864
205,0 days 00:00:02.050000000,-0.895,0.289,0.109,0.946798288972,1.01605045368
206,0 days 00:00:02.060000000,-0.887,0.293,0.082,0.937732371202,1.00821864543
207,0 days 00:00:02.070000000,-0.875,0.285,0.078,0.923544259903,0.999751206877
208,0 days 00:00:02.080000000,-0.867,0.273,0.082,0.912656561911,0.991041742381
209,0 days 00:00:02.090000000,-0.875,0.266,0.09,0.918956473398,0.983833215482
210,0 days 00:00:02.100000000,-0.895,0.254,0.098,0.935491849243,0.978999078859
211,0 days 00:00:02.110000000,-0.91,0.25,0.113,0.950457258376,0.97614489681
212,0 days 00:00:02.120000000,-0.938,0.25,0.117,0.977769400217,0.976307347151
213,0 days 00:00:02.130000000,-0.965,0.266,0.105,1.00648199189,0.979324811625
214,0 days 00:00:02.140000000,-0.988,0.273,0.086,1.02862481012,0.984254811475
215,0 days 00:00:02.150000000,-0.996,0.273,0.07,1.03510627474,0.989339957801
216,0 days 00:00:02.160000000,-0.992,0.266,0.055,1.02851592112,0.993257554133
217,0 days 00:00:02.170000000,-0.969,0.258,0.063,1.00473578616,0.994405377336
218,0 days 00:00:02.180000000,-0.941,0.25,0.07,0.976156237495,0.992580463352
219,0 days 00:00:02.190000000,-0.906,0.246,0.074,0.941715455963,0.987493962613
220,0 days 00:00:02.200000000,-0.887,0.25,0.078,0.924852961286,0.98122986248
221,0 days 00:00:02.210000000,-0.883,0.27,0.074,0.926317979962,0.975738674229
222,0 days 00:00:02.220000000,-0.902,0.301,0.051,0.952263618963,0.973391168702
223,0 days 00:00:02.230000000,-0.934,0.328,0.023,0.990186346099,0.975070686442
224,0 days 00:00:02.240000000,-0.973,0.352,0.004,1.03472170172,0.981035787969
225,0 days 00:00:02.250000000,-0.996,0.359,0.004,1.05873178851,0.988805388023
226,0 days 00:00:02.260000000,-1.02,0.348,0.004,1.0777383727,0.997698686491
227,0 days 00:00:02.270000000,-1.023,0.328,0.004,1.07430396071,1.00535921391
228,0 days 00:00:02.280000000,-1.008,0.289,-0.012,1.04867964603,1.00969125712
229,0 days 00:00:02.290000000,-0.992,0.242,-0.047,1.022172686,1.01093940001
230,0 days 00:00:02.300000000,-0.965,0.184,-0.059,0.984155475522,1.00826100756
231,0 days 00:00:02.310000000,-0.934,0.137,-0.055,0.945595050748,1.00199441188
232,0 days 00:00:02.320000000,-0.918,0.109,-0.051,0.925854200185,0.994380390712
233,0 days 00:00:02.330000000,-0.914,0.109,-0.027,0.920872412444,0.987029592885
234,0 days 00:00:02.340000000,-0.941,0.148,0.004,0.952575981221,0.983584231719
235,0 days 00:00:02.350000000,-0.996,0.242,0.039,1.0257197473,0.987797783277
236,0 days 00:00:02.360000000,-1.059,0.344,0.086,1.11678690895,1.00069669584
237,0 days 00:00:02.370000000,-1.125,0.445,0.145,1.21847240428,1.02247426669
238,0 days 00:00:02.380000000,-1.18,0.523,0.195,1.30535589017,1.05076242904
239,0 days 00:00:02.390000000,-1.207,0.566,0.215,1.35034440051,1.08072062618
240,0 days 00:00:02.400000000,-1.195,0.582,0.207,1.34521299429,1.10716986299
241,0 days 00:00:02.410000000,-1.145,0.574,0.176,1.29285614049,1.12573849074
242,0 days 00:00:02.420000000,-1.051,0.559,0.141,1.19873391543,1.13303803321
243,0 days 00:00:02.430000000,-0.953,0.516,0.113,1.08960267988,1.12869449788
244,0 days 00:00:02.440000000,-0.875,0.457,0.078,0.990231286115,1.1148481767
245,0 days 00:00:02.450000000,-0.809,0.395,0.047,0.90150707152,1.09351406618
246,0 days 00:00:02.460000000,-0.758,0.332,0.016,0.827673848808,1.06693004445
247,0 days 00:00:02.470000000,-0.707,0.27,0.004,0.75681239419,1.03591827942
248,0 days 00:00:02.480000000,-0.664,0.227,0.031,0.702414407597,1.00256789224
249,0 days 00:00:02.490000000,-0.652,0.199,0.07,0.685277316128,0.970838834628
250,0 days 00:00:02.500000000,-0.668,0.18,0.117,0.701650197748,0.94391997094
251,0 days 00:00:02.510000000,-0.715,0.164,0.176,0.75438518013,0.924966491859
252,0 days 00:00:02.520000000,-0.789,0.156,0.238,0.83874966468,0.916344809141
253,0 days 00:00:02.530000000,-0.898,0.164,0.277,0.953954401426,0.920105768369
254,0 days 00:00:02.540000000,-1.027,0.18,0.309,1.08747873542,0.936843065075
255,0 days 00:00:02.550000000,-1.148,0.203,0.32,1.2089305191,0.964051810477
256,0 days 00:00:02.560000000,-1.211,0.23,0.316,1.27250815322,0.994897444751
257,0 days 00:00:02.570000000,-1.223,0.258,0.293,1.28379982863,1.02378768314
258,0 days 00:00:02.580000000,-1.188,0.301,0.242,1.24920334614,1.04632924944
259,0 days 00:00:02.590000000,-1.121,0.336,0.168,1.18226942784,1.05992326728
260,0 days 00:00:02.600000000,-1.035,0.363,0.094,1.10083150391,1.06401409094
261,0 days 00:00:02.610000000,-0.949,0.383,0.031,1.0238412963,1.05999681148
262,0 days 00:00:02.620000000,-0.871,0.375,-0.008,0.948330111301,1.04883014146
263,0 days 00:00:02.630000000,-0.824,0.352,-0.023,0.896330854094,1.03358021272
264,0 days 00:00:02.640000000,-0.816,0.309,-0.012,0.872628787057,1.01748507016
265,0 days 00:00:02.650000000,-0.828,0.246,0.016,0.863918977683,1.00212846091
266,0 days 00:00:02.660000000,-0.852,0.184,0.055,0.873375635108,0.989253178329
267,0 days 00:00:02.670000000,-0.883,0.137,0.098,0.898922688556,0.980220129352
268,0 days 00:00:02.680000000,-0.918,0.117,0.129,0.934373586955,0.975635475112
269,0 days 00:00:02.690000000,-0.953,0.109,0.152,0.971181754359,0.975190103037
270,0 days 00:00:02.700000000,-0.988,0.113,0.168,1.00853210162,0.978524302895
271,0 days 00:00:02.710000000,-1.023,0.141,0.16,1.04499282294,0.9851711549
272,0 days 00:00:02.720000000,-1.043,0.164,0.145,1.06572510527,0.993226549937
273,0 days 00:00:02.730000000,-1.031,0.176,0.129,1.05383964625,0.999287859568
274,0 days 00:00:02.740000000,-1.0,0.18,0.113,1.02233507227,1.00159258084
275,0 days 00:00:02.750000000,-0.969,0.184,0.09,0.990412540308,1.00047457679
276,0 days 00:00:02.760000000,-0.938,0.168,0.051,0.954289788272,0.995856097934
277,0 days 00:00:02.770000000,-0.922,0.152,0.023,0.93472830277,0.989743318417
278,0 days 00:00:02.780000000,-0.918,0.133,0.008,0.927618995062,0.983530886082
279,0 days 00:00:02.790000000,-0.926,0.121,0.016,0.934009100598,0.978578707534
280,0 days 00:00:02.800000000,-0.934,0.113,0.035,0.941461629595,0.97486699974
281,0 days 00:00:02.810000000,-0.941,0.098,0.059,0.947927212396,0.972173021005
282,0 days 00:00:02.820000000,-0.957,0.094,0.074,0.964448547098,0.971400573615
283,0 days 00:00:02.830000000,-0.969,0.094,0.082,0.976995905826,0.971960106836
284,0 days 00:00:02.840000000,-0.988,0.098,0.086,0.99656610418,0.97442070657
285,0 days 00:00:02.850000000,-1.0,0.113,0.082,1.00969946024,0.977948581937
286,0 days 00:00:02.860000000,-1.012,0.141,0.082,1.02506048602,0.982659772345
287,0 days 00:00:02.870000000,-1.012,0.176,0.086,1.03078416752,0.987472211862
288,0 days 00:00:02.880000000,-1.016,0.219,0.098,1.04394492192,0.993119482868
289,0 days 00:00:02.890000000,-1.035,0.254,0.105,1.07087160762,1.00089469534
290,0 days 00:00:02.900000000,-1.051,0.281,0.113,1.09376917126,1.01018214293
291,0 days 00:00:02.910000000,-1.066,0.297,0.094,1.11058588142,1.02022251678
292,0 days 00:00:02.920000000,-1.07,0.309,0.066,1.11567782088,1.02976804719
293,0 days 00:00:02.930000000,-1.07,0.309,0.063,1.11550437023,1.0383416795
294,0 days 00:00:02.940000000,-1.074,0.305,0.07,1.11866035954,1.0463735475
295,0 days 00:00:02.950000000,-1.07,0.277,0.074,1.10774771496,1.05251096425
296,0 days 00:00:02.960000000,-1.059,0.223,0.07,1.08448605339,1.05570847316
297,0 days 00:00:02.970000000,-1.027,0.16,0.059,1.04106195781,1.05424382163
298,0 days 00:00:02.980000000,-0.992,0.109,0.047,0.999076573642,1.04872709683
299,0 days 00:00:02.990000000,-0.961,0.078,0.043,0.965118645556,1.0403662517
300,0 days 00:00:03.000000000,-0.973,0.07,0.051,0.976846968568,1.03401432339
301,0 days 00:00:03.010000000,-1.023,0.082,0.074,1.02894557679,1.03350744873
302,0 days 00:00:03.020000000,-1.086,0.109,0.113,1.09729029887,1.03988573374
303,0 days 00:00:03.030000000,-1.145,0.141,0.16,1.16469137543,1.05236629791
304,0 days 00:00:03.040000000,-1.18,0.176,0.203,1.21020039663,1.06814970778
305,0 days 00:00:03.050000000,-1.18,0.215,0.238,1.2228119234,1.08361592934
306,0 days 00:00:03.060000000,-1.141,0.254,0.25,1.19536479788,1.0947908162
307,0 days 00:00:03.070000000,-1.094,0.281,0.238,1.15431408204,1.10074314278
308,0 days 00:00:03.080000000,-1.023,0.301,0.211,1.08703771784,1.09937260029
309,0 days 00:00:03.090000000,-0.953,0.32,0.191,1.02327415681,1.09176275594
310,0 days 00:00:03.100000000,-0.887,0.328,0.18,0.962680113018,1.07885449165
311,0 days 00:00:03.110000000,-0.828,0.336,0.168,0.909232643497,1.06189230683
312,0 days 00:00:03.120000000,-0.793,0.34,0.141,0.874259686821,1.04312904483
313,0 days 00:00:03.130000000,-0.785,0.348,0.102,0.86471556017,1.02528769637
314,0 days 00:00:03.140000000,-0.797,0.355,0.059,0.874479845394,1.01020691127
315,0 days 00:00:03.150000000,-0.832,0.363,0.02,0.907960902242,0.999982310365
316,0 days 00:00:03.160000000,-0.891,0.355,-0.012,0.95919236861,0.99590331619
317,0 days 00:00:03.170000000,-0.961,0.34,-0.023,1.01963228666,0.998276213237
318,0 days 00:00:03.180000000,-1.035,0.309,-0.016,1.08026015385,1.0064746073
319,0 days 00:00:03.190000000,-1.098,0.262,0.02,1.12900310008,1.01872745658
320,0 days 00:00:03.200000000,-1.133,0.211,0.043,1.15328183893,1.03218289481
321,0 days 00:00:03.210000000,-1.141,0.156,0.055,1.15292757795,1.04425736313
322,0 days 00:00:03.220000000,-1.109,0.113,0.047,1.11573249482,1.0514048763
