,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
19291,0 days 00:03:12.910000000,-0.984,0.027,-0.145,0.994992462283,0.985850277544
19292,0 days 00:03:12.920000000,-0.992,0.023,-0.129,1.00061680977,0.987326930767
19293,0 days 00:03:12.930000000,-0.996,0.035,-0.117,1.0034590176,0.98894013945
19294,0 days 00:03:12.940000000,-0.996,0.059,-0.098,1.00254725574,0.99030085108
19295,0 days 00:03:12.950000000,-1.004,0.094,-0.078,1.01140298596,0.992411064567
19296,0 days 00:03:12.960000000,-1.016,0.129,-0.066,1.02628115056,0.995798073167
19297,0 days 00:03:12.970000000,-1.02,0.16,-0.066,1.03458010806,0.999676276656
19298,0 days 00:03:12.980000000,-1.023,0.18,-0.078,1.04163957298,1.00387260629
19299,0 days 00:03:12.990000000,-1.008,0.195,-0.094,1.03098254107,1.00658359977
19300,0 days 00:03:13.000000000,-1.004,0.215,-0.125,1.03434326991,1.00935956678
19301,0 days 00:03:13.010000000,-0.984,0.227,-0.145,1.0202009606,1.01044370616
19302,0 days 00:03:13.020000000,-0.977,0.234,-0.168,1.01858185729,1.01125752128
19303,0 days 00:03:13.030000000,-0.953,0.227,-0.191,0.998107709619,1.00994254011
19304,0 days 00:03:13.040000000,-0.926,0.207,-0.199,0.969497808146,1.00589806691
19305,0 days 00:03:13.050000000,-0.914,0.184,-0.195,0.952510892326,1.00055934945
19306,0 days 00:03:13.060000000,-0.91,0.168,-0.188,0.944281737619,0.994931588271
19307,0 days 00:03:13.070000000,-0.926,0.145,-0.172,0.952934940067,0.990731923451
19308,0 days 00:03:13.080000000,-0.945,0.125,-0.16,0.966566086721,0.988315339778
19309,0 days 00:03:13.090000000,-0.977,0.109,-0.164,0.996647379969,0.989148543797
19310,0 days 00:03:13.100000000,-1.012,0.098,-0.168,1.03052025696,0.993285715113
19311,0 days 00:03:13.110000000,-1.039,0.094,-0.172,1.05732729086,0.999689872688
19312,0 days 00:03:13.120000000,-1.055,0.082,-0.18,1.07338203823,1.00705908924
19313,0 days 00:03:13.130000000,-1.059,0.066,-0.195,1.07882436013,1.01423561633
19314,0 days 00:03:13.140000000,-1.066,0.055,-0.211,1.08807260787,1.02161931548
19315,0 days 00:03:13.150000000,-1.07,0.035,-0.234,1.09584716088,1.02904210002
19316,0 days 00:03:13.160000000,-1.063,0.031,-0.23,1.08803952134,1.03494184216
19317,0 days 00:03:13.170000000,-1.035,0.027,-0.203,1.05506540082,1.03695419802
19318,0 days 00:03:13.180000000,-1.008,0.027,-0.152,1.01975340156,1.03523411838
19319,0 days 00:03:13.190000000,-1.0,0.035,-0.129,1.00889345324,1.03260005186
19320,0 days 00:03:13.200000000,-1.055,0.082,-0.16,1.07020979252,1.03636102593
19321,0 days 00:03:13.210000000,-1.102,0.117,-0.18,1.12271679421,1.04499660276
19322,0 days 00:03:13.220000000,-1.117,0.125,-0.168,1.13645853422,1.0541427959
19323,0 days 00:03:13.230000000,-1.113,0.125,-0.137,1.12834524858,1.06156304117
19324,0 days 00:03:13.240000000,-1.125,0.145,-0.117,1.14032407674,1.06943914473
19325,0 days 00:03:13.250000000,-1.145,0.168,-0.133,1.16487681752,1.07898291201
19326,0 days 00:03:13.260000000,-1.137,0.199,-0.121,1.1606080303,1.08714542384
19327,0 days 00:03:13.270000000,-1.09,0.23,-0.063,1.1157817887,1.09000906032
19328,0 days 00:03:13.280000000,-1.039,0.258,-0.023,1.07080063504,1.08808821779
19329,0 days 00:03:13.290000000,-1.016,0.297,-0.012,1.05858821078,1.08513821709
19330,0 days 00:03:13.300000000,-1.016,0.363,-0.004,1.07890731761,1.08451512715
19331,0 days 00:03:13.310000000,-0.996,0.426,0.016,1.08339651098,1.08440326553
19332,0 days 00:03:13.320000000,-0.938,0.461,0.039,1.04589005158,1.08055194413
19333,0 days 00:03:13.330000000,-0.863,0.484,0.047,0.990572561704,1.07155400589
19334,0 days 00:03:13.340000000,-0.789,0.488,0.043,0.928716318366,1.05727023714
19335,0 days 00:03:13.350000000,-0.711,0.484,0.031,0.860661373596,1.03760935078
19336,0 days 00:03:13.360000000,-0.637,0.469,0.016,0.791192770442,1.01296769275
19337,0 days 00:03:13.370000000,-0.594,0.438,0.004,0.738035229511,0.985474446426
19338,0 days 00:03:13.380000000,-0.578,0.391,-0.02,0.698115319987,0.956738533782
19339,0 days 00:03:13.390000000,-0.629,0.348,-0.055,0.720950761148,0.933159756519
19340,0 days 00:03:13.400000000,-0.727,0.309,-0.09,0.795053457322,0.919349126599
19341,0 days 00:03:13.410000000,-0.844,0.277,-0.121,0.896496514215,0.917063865361
19342,0 days 00:03:13.420000000,-0.957,0.25,-0.145,0.999686951,0.925326173925
19343,0 days 00:03:13.430000000,-1.059,0.227,-0.145,1.09271908558,0.942065465091
19344,0 days 00:03:13.440000000,-1.156,0.219,-0.137,1.18451086952,0.966310005533
19345,0 days 00:03:13.450000000,-1.246,0.199,-0.133,1.26878130503,0.996557135483
19346,0 days 00:03:13.460000000,-1.309,0.184,-0.121,1.3273951936,1.0296409413
19347,0 days 00:03:13.470000000,-1.313,0.18,-0.098,1.32889916848,1.05956676401
19348,0 days 00:03:13.480000000,-1.27,0.184,-0.09,1.28641206462,1.08225129407
19349,0 days 00:03:13.490000000,-1.184,0.184,-0.105,1.20280380778,1.09430654544
19350,0 days 00:03:13.500000000,-1.113,0.18,-0.113,1.13310987993,1.09818687889
19351,0 days 00:03:13.510000000,-1.078,0.184,-0.121,1.10026405921,1.09839459693
19352,0 days 00:03:13.520000000,-1.055,0.184,-0.141,1.08016757959,1.09657189519
19353,0 days 00:03:13.530000000,-1.039,0.176,-0.152,1.06470700195,1.09338540587
19354,0 days 00:03:13.540000000,-1.016,0.18,-0.172,1.04605927174,1.08865279246
19355,0 days 00:03:13.550000000,-0.992,0.195,-0.184,1.02759184504,1.08254669771
19356,0 days 00:03:13.560000000,-0.973,0.207,-0.195,1.01370755152,1.07566278309
19357,0 days 00:03:13.570000000,-0.957,0.219,-0.211,1.00415686026,1.06851219081
19358,0 days 00:03:13.580000000,-0.934,0.223,-0.219,0.984909132865,1.06015188502
