Timestamp,Axis1,Axis2,Axis3
7/29/2015 12:05:02.040,-0.117,0.719,-0.148
7/29/2015 12:05:02.050,-0.117,0.688,-0.129
7/29/2015 12:05:02.060,-0.156,0.668,-0.133
7/29/2015 12:05:02.070,-0.195,0.652,-0.176
7/29/2015 12:05:02.080,-0.191,0.629,-0.18
7/29/2015 12:05:02.090,-0.156,0.613,-0.156
7/29/2015 12:05:02.100,-0.141,0.617,-0.191
7/29/2015 12:05:02.110,-0.121,0.621,-0.234
7/29/2015 12:05:02.120,-0.082,0.625,-0.258
7/29/2015 12:05:02.130,-0.082,0.648,-0.234
7/29/2015 12:05:02.140,-0.18,0.656,-0.188
7/29/2015 12:05:02.150,-0.32,0.668,-0.176
7/29/2015 12:05:02.160,-0.367,0.637,-0.125
7/29/2015 12:05:02.170,-0.352,0.586,-0.066
7/29/2015 12:05:02.180,-0.375,0.555,-0.105
7/29/2015 12:05:02.190,-0.402,0.512,-0.172
7/29/2015 12:05:02.200,-0.418,0.457,-0.168
7/29/2015 12:05:02.210,-0.457,0.391,-0.113
7/29/2015 12:05:02.220,-0.57,0.352,-0.121
7/29/2015 12:05:02.230,-0.711,0.332,-0.18
7/29/2015 12:05:02.240,-0.77,0.301,-0.191
7/29/2015 12:05:02.250,-0.781,0.246,-0.23
7/29/2015 12:05:02.260,-0.813,0.164,-0.289
7/29/2015 12:05:02.270,-0.82,0.055,-0.262
7/29/2015 12:05:02.280,-0.836,0.012,-0.246
7/29/2015 12:05:02.290,-0.875,0.051,-0.273
7/29/2015 12:05:02.300,-0.883,0.055,-0.227
7/29/2015 12:05:02.310,-0.887,0.078,-0.164
7/29/2015 12:05:02.320,-0.922,0.172,-0.168
7/29/2015 12:05:02.330,-1.008,0.27,-0.191
7/29/2015 12:05:02.340,-1.16,0.344,-0.203
7/29/2015 12:05:02.350,-1.465,0.434,-0.266
7/29/2015 12:05:02.360,-1.805,0.535,-0.238
7/29/2015 12:05:02.370,-1.91,0.684,-0.078
7/29/2015 12:05:02.380,-1.773,0.766,0.047
7/29/2015 12:05:02.390,-1.582,0.797,-0.039
7/29/2015 12:05:02.400,-1.508,0.855,-0.266
7/29/2015 12:05:02.410,-1.465,0.949,-0.371
7/29/2015 12:05:02.420,-1.336,1.008,-0.223
7/29/2015 12:05:02.430,-1.27,1.039,-0.043
7/29/2015 12:05:02.440,-1.375,1.02,0.008
7/29/2015 12:05:02.450,-1.535,0.938,-0.043
7/29/2015 12:05:02.460,-1.57,0.844,-0.086
7/29/2015 12:05:02.470,-1.484,0.773,-0.125
7/29/2015 12:05:02.480,-1.426,0.742,-0.215
7/29/2015 12:05:02.490,-1.406,0.77,-0.246
7/29/2015 12:05:02.500,-1.379,0.828,-0.195
7/29/2015 12:05:02.510,-1.348,0.895,-0.145
7/29/2015 12:05:02.520,-1.336,0.914,-0.113
7/29/2015 12:05:02.530,-1.355,0.824,-0.086
7/29/2015 12:05:02.540,-1.395,0.664,-0.09
7/29/2015 12:05:02.550,-1.434,0.551,-0.141
7/29/2015 12:05:02.560,-1.402,0.508,-0.199
7/29/2015 12:05:02.570,-1.32,0.52,-0.25
7/29/2015 12:05:02.580,-1.25,0.543,-0.289
7/29/2015 12:05:02.590,-1.223,0.574,-0.258
7/29/2015 12:05:02.600,-1.25,0.605,-0.176
