666.7,-0.832,0.48,-0.254,,
666.8,-0.852,0.477,-0.25,,
666.9,-0.867,0.477,-0.238,,
667,-0.875,0.473,-0.23,,
667.1,-0.879,0.473,-0.242,,
667.2,-0.875,0.473,-0.258,,
667.3,-0.855,0.473,-0.25,,
667.4,-0.832,0.484,-0.246,,
667.5,-0.82,0.48,-0.246,,
667.6,-0.84,0.48,-0.25,,
667.7,-0.879,0.477,-0.254,,
667.8,-0.922,0.473,-0.25,,
667.9,-0.949,0.469,-0.242,,
668,-0.961,0.457,-0.238,,
668.1,-0.945,0.438,-0.242,,
668.2,-0.93,0.418,-0.258,,
668.3,-0.902,0.406,-0.285,,
668.4,-0.883,0.398,-0.297,,
668.5,-0.875,0.402,-0.301,,
668.6,-0.875,0.406,-0.293,,
668.7,-0.879,0.414,-0.289,,
668.8,-0.883,0.426,-0.273,,
668.9,-0.883,0.438,-0.262,,
669,-0.891,0.441,-0.254,,
669.1,-0.895,0.461,-0.25,,
669.2,-0.902,0.469,-0.25,,
669.3,-0.91,0.48,-0.254,,
669.4,-0.914,0.484,-0.258,,
669.5,-0.91,0.492,-0.262,,
669.6,-0.914,0.492,-0.262,,
669.7,-0.91,0.484,-0.254,,
669.8,-0.91,0.473,-0.25,,
669.9,-0.91,0.465,-0.258,,
670,-0.898,0.453,-0.254,,
670.1,-0.895,0.43,-0.238,,
670.2,-0.898,0.418,-0.227,,
670.3,-0.906,0.406,-0.227,,
670.4,-0.906,0.395,-0.234,,
670.5,-0.91,0.371,-0.246,,
670.6,-0.906,0.371,-0.246,,
670.7,-0.922,0.359,-0.238,,
670.8,-0.926,0.352,-0.227,,
670.9,-0.93,0.34,-0.219,,
671,-0.938,0.332,-0.215,,
671.1,-0.938,0.328,-0.215,,
671.2,-0.934,0.324,-0.215,,
671.3,-0.922,0.316,-0.211,,
671.4,-0.926,0.305,-0.211,,
671.5,-0.926,0.293,-0.219,,
671.6,-0.918,0.293,-0.219,,
671.7,-0.91,0.293,-0.211,,
671.8,-0.898,0.301,-0.215,,
671.9,-0.891,0.309,-0.219,,
672,-0.891,0.32,-0.223,,
672.1,-0.891,0.336,-0.23,,
672.2,-0.887,0.355,-0.23,,
672.3,-0.879,0.375,-0.238,,
672.4,-0.859,0.398,-0.234,,
672.5,-0.828,0.414,-0.234,,
672.6,-0.797,0.422,-0.246,,
672.7,-0.785,0.441,-0.258,,
672.8,-0.785,0.453,-0.262,,
672.9,-0.773,0.465,-0.27,,
673,-0.762,0.48,-0.262,,
673.1,-0.754,0.477,-0.25,,
673.2,-0.777,0.488,-0.254,,
673.3,-0.82,0.516,-0.266,,
673.4,-0.871,0.547,-0.273,,
673.5,-0.891,0.582,-0.266,,
673.6,-0.887,0.602,-0.242,,
673.7,-0.895,0.605,-0.219,,
673.8,-0.914,0.605,-0.223,,
673.9,-0.93,0.602,-0.227,,
674,-0.926,0.59,-0.242,,
674.1,-0.906,0.578,-0.25,,
674.2,-0.883,0.563,-0.254,,
674.3,-0.848,0.547,-0.25,,
674.4,-0.824,0.527,-0.254,,
674.5,-0.809,0.52,-0.258,,
674.6,-0.805,0.508,-0.258,,
674.7,-0.793,0.504,-0.258,,
674.8,-0.801,0.504,-0.254,,
674.9,-0.809,0.496,-0.242,,
675,-0.832,0.5,-0.238,,
675.1,-0.848,0.5,-0.238,,
675.2,-0.867,0.5,-0.246,,
675.3,-0.879,0.504,-0.254,,
675.4,-0.883,0.496,-0.262,,
675.5,-0.891,0.5,-0.27,,
675.6,-0.891,0.504,-0.266,,
675.7,-0.895,0.504,-0.262,,
675.8,-0.898,0.512,-0.254,,
675.9,-0.891,0.508,-0.25,,
676,-0.887,0.504,-0.246,,
676.1,-0.883,0.5,-0.246,,
676.2,-0.883,0.488,-0.254,,
676.3,-0.879,0.48,-0.262,,
676.4,-0.871,0.469,-0.262,,
676.5,-0.871,0.469,-0.262,,
676.6,-0.859,0.461,-0.27,,
676.7,-0.859,0.453,-0.27,,
676.8,-0.863,0.449,-0.266,,
676.9,-0.871,0.445,-0.262,,
677,-0.875,0.445,-0.258,,
677.1,-0.871,0.445,-0.262,,
677.2,-0.867,0.445,-0.262,,
677.3,-0.871,0.441,-0.266,,
677.4,-0.875,0.438,-0.266,,
677.5,-0.879,0.434,-0.277,,
677.6,-0.887,0.434,-0.277,,
677.7,-0.887,0.434,-0.273,,
677.8,-0.895,0.434,-0.27,,
677.9,-0.902,0.426,-0.266,,
678,-0.902,0.422,-0.266,,
678.1,-0.902,0.422,-0.266,,
678.2,-0.902,0.414,-0.266,,
678.3,-0.895,0.406,-0.266,,
678.4,-0.887,0.41,-0.277,,
678.5,-0.887,0.406,-0.277,,
678.6,-0.887,0.406,-0.277,,
678.7,-0.895,0.406,-0.273,,
678.8,-0.898,0.402,-0.266,,
678.9,-0.906,0.406,-0.266,,
679,-0.91,0.402,-0.27,,
679.1,-0.914,0.406,-0.273,,
679.2,-0.91,0.402,-0.277,,
679.3,-0.914,0.402,-0.27,,
679.4,-0.91,0.402,-0.27,,
679.5,-0.914,0.402,-0.27,,
679.6,-0.914,0.402,-0.27,,
679.7,-0.914,0.406,-0.273,,
679.8,-0.91,0.402,-0.266,,
679.9,-0.906,0.402,-0.262,,
680,-0.902,0.406,-0.262,,
680.1,-0.898,0.41,-0.266,,
680.2,-0.891,0.41,-0.266,,
680.3,-0.883,0.418,-0.262,,
680.4,-0.883,0.418,-0.258,,
680.5,-0.887,0.418,-0.262,,
680.6,-0.875,0.414,-0.254,,
680.7,-0.875,0.41,-0.254,,
680.8,-0.875,0.406,-0.25,,
680.9,-0.871,0.41,-0.246,,
681,-0.863,0.41,-0.25,,
681.1,-0.852,0.414,-0.254,,
681.2,-0.848,0.41,-0.258,,
681.3,-0.844,0.41,-0.258,,
681.4,-0.84,0.414,-0.254,,
681.5,-0.844,0.422,-0.246,,
681.6,-0.859,0.422,-0.238,,
681.7,-0.879,0.43,-0.238,,
681.8,-0.902,0.438,-0.254,,
681.9,-0.922,0.449,-0.254,,
682,-0.93,0.453,-0.246,,
682.1,-0.93,0.453,-0.238,,
682.2,-0.926,0.445,-0.23,,
682.3,-0.918,0.445,-0.23,,
682.4,-0.91,0.445,-0.227,,
682.5,-0.898,0.449,-0.234,,
682.6,-0.895,0.457,-0.227,,
682.7,-0.891,0.469,-0.227,,
682.8,-0.883,0.477,-0.219,,
682.9,-0.879,0.488,-0.227,,
683,-0.875,0.5,-0.227,,
683.1,-0.871,0.508,-0.227,,
683.2,-0.867,0.516,-0.223,,
683.3,-0.863,0.52,-0.223,,
683.4,-0.863,0.516,-0.219,,
683.5,-0.867,0.512,-0.223,,
683.6,-0.863,0.504,-0.223,,
683.7,-0.859,0.508,-0.227,,
683.8,-0.855,0.504,-0.223,,
683.9,-0.848,0.492,-0.223,,
684,-0.848,0.492,-0.223,,
684.1,-0.855,0.488,-0.223,,
684.2,-0.855,0.484,-0.219,,
684.3,-0.859,0.48,-0.219,,
684.4,-0.863,0.477,-0.223,,
684.5,-0.859,0.473,-0.223,,
684.6,-0.859,0.465,-0.227,,
684.7,-0.859,0.465,-0.223,,
684.8,-0.863,0.457,-0.223,,
684.9,-0.867,0.449,-0.223,,
685,-0.875,0.453,-0.227,,
685.1,-0.875,0.445,-0.227,,
685.2,-0.875,0.445,-0.227,,
685.3,-0.879,0.445,-0.223,,
685.4,-0.883,0.445,-0.219,,
685.5,-0.883,0.453,-0.215,,
685.6,-0.871,0.461,-0.215,,
685.7,-0.871,0.457,-0.215,,
685.8,-0.867,0.457,-0.219,,
685.9,-0.863,0.461,-0.223,,
686,-0.867,0.465,-0.227,,
686.1,-0.871,0.465,-0.234,,
686.2,-0.875,0.461,-0.227,,
686.3,-0.879,0.465,-0.223,,
686.4,-0.879,0.457,-0.223,,
686.5,-0.879,0.461,-0.223,,
686.6,-0.879,0.457,-0.227,,
686.7,-0.875,0.449,-0.227,,
686.8,-0.875,0.449,-0.23,,
686.9,-0.879,0.445,-0.23,,
687,-0.879,0.449,-0.23,,
687.1,-0.883,0.445,-0.227,,
687.2,-0.883,0.449,-0.227,,
687.3,-0.883,0.453,-0.227,,
687.4,-0.883,0.449,-0.227,,
687.5,-0.879,0.453,-0.227,,
687.6,-0.879,0.457,-0.227,,
687.7,-0.871,0.453,-0.234,,
687.8,-0.871,0.449,-0.23,,
687.9,-0.875,0.449,-0.23,,
688,-0.875,0.453,-0.238,,
688.1,-0.879,0.449,-0.242,,
688.2,-0.879,0.445,-0.246,,
688.3,-0.887,0.449,-0.25,,
688.4,-0.883,0.449,-0.242,,
688.5,-0.883,0.457,-0.242,,
688.6,-0.879,0.461,-0.234,,
688.7,-0.875,0.461,-0.234,,
688.8,-0.875,0.457,-0.238,,
688.9,-0.871,0.461,-0.25,,
689,-0.871,0.461,-0.254,,
689.1,-0.875,0.461,-0.25,,
689.2,-0.875,0.465,-0.246,,
689.3,-0.875,0.469,-0.246,,
689.4,-0.875,0.473,-0.242,,
689.5,-0.875,0.473,-0.242,,
689.6,-0.879,0.477,-0.23,,
689.7,-0.871,0.48,-0.238,,
689.8,-0.871,0.477,-0.242,,
689.9,-0.871,0.477,-0.242,,
690,-0.875,0.477,-0.242,,
690.1,-0.871,0.473,-0.246,,
690.2,-0.875,0.473,-0.246,,
690.3,-0.879,0.473,-0.242,,
690.4,-0.879,0.473,-0.246,,
690.5,-0.875,0.473,-0.238,,
690.6,-0.867,0.477,-0.23,,
690.7,-0.871,0.473,-0.227,,
690.8,-0.867,0.473,-0.227,,
