,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
18494,0 days 00:03:04.940000000,-0.992,0.238,0.043,1.02105680547,0.986478350763
18495,0 days 00:03:04.950000000,-1.0,0.227,0.039,1.02618224502,0.990448740189
18496,0 days 00:03:04.960000000,-1.0,0.211,0.031,1.02248814174,0.993652680344
18497,0 days 00:03:04.970000000,-1.0,0.188,0.035,1.01812032688,0.996099444997
18498,0 days 00:03:04.980000000,-1.008,0.176,0.035,1.02384813327,0.998874313825
18499,0 days 00:03:04.990000000,-1.016,0.176,0.027,1.03148485205,1.00213536765
18500,0 days 00:03:05.000000000,-1.023,0.168,0.02,1.03689584819,1.0056114157
18501,0 days 00:03:05.010000000,-1.027,0.164,0.02,1.04020430686,1.00907070482
18502,0 days 00:03:05.020000000,-1.016,0.16,0.016,1.0286457116,1.0110282055
18503,0 days 00:03:05.030000000,-1.0,0.156,0.012,1.01216599429,1.01114198437
18504,0 days 00:03:05.040000000,-0.992,0.152,0.008,1.00360948581,1.01038873452
18505,0 days 00:03:05.050000000,-0.992,0.156,0.004,1.00419918343,1.00976977941
18506,0 days 00:03:05.060000000,-1.0,0.156,0.0,1.01209485721,1.01000228719
18507,0 days 00:03:05.070000000,-1.004,0.16,-0.004,1.01667693984,1.01066975245
18508,0 days 00:03:05.080000000,-1.0,0.172,-0.012,1.01475514288,1.0110782915
18509,0 days 00:03:05.090000000,-1.0,0.18,-0.004,1.01607873711,1.01157833606
18510,0 days 00:03:05.100000000,-0.992,0.18,0.0,1.00819839317,1.01124034177
18511,0 days 00:03:05.110000000,-0.98,0.168,-0.016,0.994424456658,1.00955875326
18512,0 days 00:03:05.120000000,-0.961,0.16,-0.023,0.974499871729,1.00605286511
18513,0 days 00:03:05.130000000,-0.938,0.156,-0.016,0.951018401504,1.00054941875
18514,0 days 00:03:05.140000000,-0.926,0.164,0.008,0.940444575719,0.994538934443
18515,0 days 00:03:05.150000000,-0.93,0.195,0.035,0.950868024491,0.990171843448
18516,0 days 00:03:05.160000000,-0.938,0.23,0.059,0.967587205372,0.98791337964
18517,0 days 00:03:05.170000000,-0.953,0.242,0.063,0.985262401597,0.987648281836
18518,0 days 00:03:05.180000000,-0.961,0.215,0.09,0.988860960904,0.987769549743
18519,0 days 00:03:05.190000000,-0.984,0.23,0.109,1.01638427772,0.990631022541
18520,0 days 00:03:05.200000000,-0.992,0.242,0.133,1.0297169514,0.994539615426
18521,0 days 00:03:05.210000000,-0.992,0.246,0.145,1.03228145387,0.998313799271
18522,0 days 00:03:05.220000000,-0.988,0.242,0.148,1.02791633901,1.00127405324
18523,0 days 00:03:05.230000000,-1.012,0.238,0.129,1.04758245499,1.00590489342
18524,0 days 00:03:05.240000000,-1.074,0.242,0.121,1.10755631911,1.01607003599
18525,0 days 00:03:05.250000000,-1.18,0.258,0.133,1.21517611892,1.03598064428
18526,0 days 00:03:05.260000000,-1.27,0.277,0.164,1.3101622037,1.06339880022
18527,0 days 00:03:05.270000000,-1.309,0.297,0.207,1.35813806367,1.09287272657
18528,0 days 00:03:05.280000000,-1.293,0.316,0.215,1.34830634501,1.11841608841
18529,0 days 00:03:05.290000000,-1.223,0.332,0.195,1.28217705486,1.13479218506
18530,0 days 00:03:05.300000000,-1.121,0.332,0.164,1.18057655406,1.13937062196
18531,0 days 00:03:05.310000000,-0.992,0.328,0.133,1.05325068241,1.130758628
18532,0 days 00:03:05.320000000,-0.883,0.309,0.109,0.941833849466,1.11186615015
18533,0 days 00:03:05.330000000,-0.793,0.293,0.078,0.848988810291,1.08557841616
18534,0 days 00:03:05.340000000,-0.723,0.273,0.055,0.774779323421,1.05449850689
18535,0 days 00:03:05.350000000,-0.672,0.242,0.02,0.714526416587,1.02050129786
18536,0 days 00:03:05.360000000,-0.645,0.207,-0.016,0.677591322258,0.986210300299
18537,0 days 00:03:05.370000000,-0.656,0.176,-0.047,0.680823765743,0.955671646843
18538,0 days 00:03:05.380000000,-0.703,0.152,-0.055,0.721344577854,0.932238939944
18539,0 days 00:03:05.390000000,-0.785,0.129,-0.063,0.798019423323,0.918816988282
18540,0 days 00:03:05.400000000,-0.918,0.125,-0.09,0.930832423157,0.92001853177
18541,0 days 00:03:05.410000000,-1.09,0.121,-0.113,1.10250170068,0.938266848661
18542,0 days 00:03:05.420000000,-1.25,0.133,-0.109,1.26177256271,0.970617420065
18543,0 days 00:03:05.430000000,-1.387,0.152,-0.09,1.3982034902,1.01337602708
18544,0 days 00:03:05.440000000,-1.48,0.176,-0.074,1.4922640517,1.06126482954
18545,0 days 00:03:05.450000000,-1.512,0.207,-0.051,1.52695579504,1.10783392609
18546,0 days 00:03:05.460000000,-1.465,0.242,-0.027,1.48509864992,1.14556039847
18547,0 days 00:03:05.470000000,-1.375,0.277,-0.012,1.40267530099,1.17127188872
18548,0 days 00:03:05.480000000,-1.266,0.305,0.004,1.30222770666,1.18436747052
