Timestamp,Axis1,Axis2,Axis3
7/29/2015 11:54:34.990,0.328,0.348,0.199
7/29/2015 11:54:35.000,0.398,0.391,0.223
7/29/2015 11:54:35.010,0.328,0.402,0.105
7/29/2015 11:54:35.020,0.172,0.359,-0.047
7/29/2015 11:54:35.030,0.027,0.258,-0.141
7/29/2015 11:54:35.040,-0.066,0.176,-0.117
7/29/2015 11:54:35.050,-0.121,0.129,-0.012
7/29/2015 11:54:35.060,-0.133,0.086,0.055
7/29/2015 11:54:35.070,-0.133,0.063,0.078
7/29/2015 11:54:35.080,-0.16,0.09,0.051
7/29/2015 11:54:35.090,-0.223,0.16,0.035
7/29/2015 11:54:35.100,-0.301,0.273,0.039
7/29/2015 11:54:35.110,-0.406,0.375,0.066
7/29/2015 11:54:35.120,-0.527,0.395,0.086
7/29/2015 11:54:35.130,-0.566,0.344,0.063
7/29/2015 11:54:35.140,-0.535,0.289,0.043
7/29/2015 11:54:35.150,-0.508,0.281,0.035
7/29/2015 11:54:35.160,-0.473,0.359,0.039
7/29/2015 11:54:35.170,-0.391,0.473,0.035
7/29/2015 11:54:35.180,-0.332,0.563,0.047
7/29/2015 11:54:35.190,-0.348,0.594,0.066
7/29/2015 11:54:35.200,-0.43,0.566,0.07
7/29/2015 11:54:35.210,-0.492,0.563,0.074
7/29/2015 11:54:35.220,-0.527,0.594,0.094
7/29/2015 11:54:35.230,-0.527,0.605,0.105
7/29/2015 11:54:35.240,-0.504,0.629,0.098
7/29/2015 11:54:35.250,-0.488,0.699,0.117
7/29/2015 11:54:35.260,-0.52,0.738,0.16
7/29/2015 11:54:35.270,-0.516,0.746,0.164
7/29/2015 11:54:35.280,-0.457,0.719,0.152
7/29/2015 11:54:35.290,-0.402,0.656,0.145
7/29/2015 11:54:35.300,-0.363,0.59,0.125
7/29/2015 11:54:35.310,-0.348,0.543,0.098
7/29/2015 11:54:35.320,-0.348,0.523,0.059
7/29/2015 11:54:35.330,-0.363,0.531,0.012
7/29/2015 11:54:35.340,-0.402,0.539,-0.008
7/29/2015 11:54:35.350,-0.434,0.527,-0.008
7/29/2015 11:54:35.360,-0.441,0.5,0.012
7/29/2015 11:54:35.370,-0.449,0.496,0.031
7/29/2015 11:54:35.380,-0.453,0.48,0.035
7/29/2015 11:54:35.390,-0.449,0.477,0.047
7/29/2015 11:54:35.400,-0.434,0.48,0.051
7/29/2015 11:54:35.410,-0.422,0.48,0.039
7/29/2015 11:54:35.420,-0.398,0.496,0.039
7/29/2015 11:54:35.430,-0.367,0.516,0.047
7/29/2015 11:54:35.440,-0.367,0.512,0.027
7/29/2015 11:54:35.450,-0.398,0.488,0.016
7/29/2015 11:54:35.460,-0.438,0.48,0.016
