,Timestamp,Axis1,Axis2,Axis3,Unnamed: 4,Unnamed: 5,SUM,FILTER
117,11.7,-0.918,0.094,0.223,,,0.949362417626,0.946166063907
118,11.8,-0.949,0.094,0.238,,,0.98289419573,0.949838877089
119,11.9,-0.973,0.105,0.25,,,1.01007623475,0.955862612855
120,12.0,-0.973,0.109,0.258,,,1.01250876539,0.961527228109
121,12.1,-0.961,0.113,0.258,,,1.00142598329,0.965517103626
122,12.2,-0.949,0.121,0.27,,,0.99405331849,0.968370725113
123,12.3,-0.953,0.141,0.297,,,1.00811656072,0.972345308674
124,12.4,-0.973,0.16,0.324,,,1.03793304216,0.978904082022
125,12.5,-0.996,0.18,0.332,,,1.06519481786,0.987533155606
126,12.6,-1.004,0.207,0.336,,,1.0787775489,0.996657594935
127,12.7,-0.992,0.219,0.336,,,1.07000981304,1.00399281675
128,12.8,-0.98,0.215,0.328,,,1.05556098829,1.0091496339
129,12.9,-0.965,0.207,0.316,,,1.03630593938,1.01186526445
130,13.0,-0.965,0.23,0.324,,,1.04360001916,1.01503873992
131,13.1,-0.992,0.266,0.34,,,1.08185951029,1.02172081696
132,13.2,-1.031,0.309,0.359,,,1.13460257359,1.03300899262
133,13.3,-1.051,0.328,0.387,,,1.16702784885,1.04641087824
134,13.4,-1.051,0.328,0.426,,,1.18053420111,1.05982321053
135,13.5,-1.063,0.324,0.457,,,1.20157979344,1.07399886882
136,13.6,-1.086,0.34,0.457,,,1.22631358143,1.08923034008
137,13.7,-1.082,0.34,0.414,,,1.20736075802,1.10104338188
138,13.8,-1.043,0.328,0.355,,,1.14954686725,1.10589373041
139,13.9,-1.016,0.336,0.328,,,1.11925689634,1.10723004701
140,14.0,-1.0,0.32,0.305,,,1.09335492865,1.10584253517
141,14.1,-0.973,0.305,0.313,,,1.06664098927,1.10192238058
142,14.2,-0.949,0.297,0.328,,,1.04708834393,1.09643897692
143,14.3,-0.941,0.297,0.332,,,1.04111190561,1.09090626978
144,14.4,-0.926,0.313,0.336,,,1.03360582429,1.08517622523
145,14.5,-0.906,0.32,0.32,,,1.01273688587,1.0779322913
146,14.6,-0.891,0.328,0.297,,,0.994823602454,1.06962142241
147,14.7,-0.887,0.328,0.266,,,0.982399613192,1.06089924149
148,14.8,-0.887,0.316,0.242,,,0.972208311012,1.05203014844
149,14.9,-0.891,0.293,0.219,,,0.963167171367,1.04314385074
150,15.0,-0.914,0.273,0.203,,,0.97526099071,1.03635556473
151,15.1,-0.941,0.254,0.191,,,0.993215988595,1.03204160712
152,15.2,-0.965,0.23,0.191,,,1.01025046399,1.02986249281
153,15.3,-0.992,0.203,0.195,,,1.03116342061,1.02999258559
154,15.4,-1.016,0.199,0.219,,,1.05821453401,1.03281478043
155,15.5,-1.027,0.195,0.25,,,1.07482742801,1.03701604519
156,15.6,-1.023,0.191,0.281,,,1.07794758685,1.04110919935
157,15.7,-1.0,0.191,0.297,,,1.06051402631,1.04304968205
158,15.8,-0.973,0.199,0.293,,,1.035460767,1.04229079054
159,15.9,-0.949,0.219,0.27,,,1.01067403251,1.03912911474
160,16.0,-0.91,0.234,0.254,,,0.973330365292,1.0325492398
161,16.1,-0.867,0.25,0.234,,,0.932172194393,1.02251153526
162,16.2,-0.84,0.266,0.215,,,0.906962513007,1.01095663303
163,16.3,-0.832,0.297,0.207,,,0.90734888549,1.00059585828
164,16.4,-0.836,0.324,0.215,,,0.922007049865,0.992736977436
165,16.5,-0.852,0.344,0.211,,,0.942741215817,0.987737401274
166,16.6,-0.859,0.359,0.223,,,0.957335364436,0.98469719759
167,16.7,-0.867,0.359,0.238,,,0.968098135521,0.983037291384
168,16.8,-0.852,0.344,0.23,,,0.947174746285,0.979451036874
169,16.9,-0.852,0.324,0.238,,,0.942084921862,0.975714425373
170,17.0,-0.844,0.301,0.254,,,0.931371569246,0.97128013976
171,17.1,-0.836,0.285,0.27,,,0.923591359856,0.966511261769
172,17.2,-0.832,0.266,0.273,,,0.915155178098,0.961375653402
173,17.3,-0.844,0.262,0.258,,,0.920621529186,0.957300240981
174,17.4,-0.836,0.258,0.242,,,0.907757676916,0.952345984574
175,17.5,-0.852,0.273,0.223,,,0.922042298379,0.949315615955
176,17.6,-0.848,0.277,0.199,,,0.91402078751,0.94578613311
177,17.7,-0.836,0.281,0.18,,,0.900142766454,0.941221796445
178,17.8,-0.793,0.281,0.188,,,0.862063802743,0.933305997074
179,17.9,-0.781,0.277,0.203,,,0.853169971342,0.925292394501
180,18.0,-0.809,0.258,0.199,,,0.872150216419,0.919978176693
181,18.1,-0.844,0.238,0.188,,,0.896841123054,0.917664471329
182,18.2,-0.871,0.227,0.191,,,0.920136402932,0.917911664489
183,18.3,-0.922,0.219,0.188,,,0.966120592887,0.922732557329
184,18.4,-0.965,0.211,0.172,,,1.00266145832,0.930725447428
185,18.5,-0.984,0.203,0.164,,,1.01801817273,0.939454719958
186,18.6,-0.949,0.176,0.176,,,0.981097854447,0.943619033407
187,18.7,-0.906,0.164,0.223,,,0.947344182438,0.94399154831
188,18.8,-0.887,0.18,0.281,,,0.947697209028,0.944362114382
189,18.9,-0.887,0.223,0.332,,,0.972996402871,0.947225543231
190,19.0,-0.895,0.273,0.328,,,0.991533156279,0.951656304536
191,19.1,-0.914,0.289,0.254,,,0.991681904645,0.955658864546
192,19.2,-0.988,0.301,0.176,,,1.04772181422,0.964865159514
193,19.3,-1.121,0.293,0.141,,,1.16720649416,0.985099292978
194,19.4,-1.215,0.301,0.215,,,1.27005944743,1.01359530842
195,19.5,-1.254,0.281,0.289,,,1.31719322804,1.04395510039
196,19.6,-1.219,0.258,0.305,,,1.28278992824,1.06783858317
197,19.7,-1.148,0.262,0.313,,,1.21840756728,1.08289548158
198,19.8,-1.121,0.313,0.332,,,1.21030326778,1.0956362602
199,19.9,-1.125,0.379,0.387,,,1.24861323075,1.11093395726
200,20.0,-1.125,0.41,0.434,,,1.27360943778,1.12720150531
201,20.1,-1.125,0.441,0.426,,,1.28124236583,1.14260559136
202,20.2,-1.082,0.449,0.391,,,1.23499230767,1.15184426299
203,20.3,-1.031,0.426,0.316,,,1.15943650106,1.1526034868
204,20.4,-0.961,0.383,0.262,,,1.06717102659,1.14406024078
205,20.5,-0.879,0.313,0.227,,,0.960280688132,1.12568228551
206,20.6,-0.797,0.258,0.215,,,0.864868776174,1.09960093458
207,20.7,-0.734,0.223,0.227,,,0.800008749952,1.06964171612
208,20.8,-0.719,0.219,0.266,,,0.797294174066,1.04240696191
209,20.9,-0.738,0.211,0.324,,,0.833151246773,1.0214813904
210,21.0,-0.754,0.195,0.363,,,0.85924967268,1.00525821863
211,21.1,-0.754,0.195,0.379,,,0.866130475159,0.991345444279
212,21.2,-0.785,0.23,0.391,,,0.906645465438,0.982875446395
213,21.3,-0.801,0.254,0.418,,,0.938531299425,0.978441031698
214,21.4,-0.809,0.266,0.422,,,0.950432007037,0.975640129232
215,21.5,-0.832,0.285,0.422,,,0.975465529888,0.975622669298
216,21.6,-0.875,0.301,0.418,,,1.01535708005,0.979596110373
217,21.7,-0.941,0.324,0.43,,,1.08413882875,0.99005038221
218,21.8,-0.996,0.332,0.426,,,1.13301191521,1.00434653551
219,21.9,-1.023,0.34,0.414,,,1.1547835295,1.01939023491
220,22.0,-0.992,0.34,0.387,,,1.11778038988,1.02922925041
221,22.1,-0.941,0.344,0.352,,,1.06194208882,1.03250053425
222,22.2,-0.91,0.344,0.328,,,1.02665476184,1.03191595701
223,22.3,-0.895,0.332,0.313,,,1.00459842723,1.02918420403
224,22.4,-0.887,0.305,0.305,,,0.986315872325,1.02489737086
225,22.5,-0.883,0.266,0.301,,,0.970075254813,1.01941515925
226,22.6,-0.875,0.234,0.305,,,0.955722763148,1.01304591964
227,22.7,-0.863,0.207,0.316,,,0.942058384603,1.00594716614
228,22.8,-0.855,0.195,0.32,,,0.933514863299,0.998703935855
229,22.9,-0.852,0.195,0.309,,,0.927043688291,0.991537911099
230,23.0,-0.84,0.199,0.297,,,0.912912920272,0.983675412016
231,23.1,-0.844,0.223,0.289,,,0.91955750228,0.977263621042
232,23.2,-0.855,0.234,0.297,,,0.934874323104,0.973024691249
233,23.3,-0.871,0.242,0.309,,,0.955346010616,0.971256823185
234,23.4,-0.879,0.242,0.313,,,0.963936719915,0.970524812858
235,23.5,-0.871,0.23,0.324,,,0.957348943698,0.969207225942
236,23.6,-0.867,0.215,0.32,,,0.948848776149,0.967171380963
237,23.7,-0.871,0.199,0.316,,,0.947680325848,0.965222275452
238,23.8,-0.883,0.18,0.32,,,0.956289182204,0.964328966127
239,23.9,-0.906,0.168,0.328,,,0.97808179617,0.965704249131
240,24.0,-0.922,0.156,0.328,,,0.990961149592,0.968229939177
241,24.1,-0.934,0.148,0.324,,,0.99961792701,0.97136873796
242,24.2,-0.938,0.145,0.305,,,0.996942325313,0.973926096696
243,24.3,-0.945,0.137,0.285,,,0.996503386848,0.976183825711
244,24.4,-0.945,0.125,0.277,,,0.992662581142,0.977831701254
245,24.5,-0.945,0.113,0.27,,,0.989289644139,0.978977495543
246,24.6,-0.949,0.105,0.266,,,0.991151855167,0.980194931505
247,24.7,-0.945,0.094,0.262,,,0.985142121727,0.980689650527
248,24.8,-0.938,0.098,0.258,,,0.977758661429,0.980396551617
249,24.9,-0.93,0.102,0.266,,,0.972656157129,0.979622512168
250,25.0,-0.934,0.113,0.266,,,0.977691669188,0.97942942787
251,25.1,-0.945,0.121,0.254,,,0.985992900583,0.980085775142
252,25.2,-0.957,0.141,0.254,,,1.00012299244,0.982089496871
253,25.3,-0.984,0.172,0.262,,,1.03270712208,0.987151259392
254,25.4,-1.008,0.188,0.273,,,1.06110178588,0.994546312041
255,25.5,-1.008,0.199,0.273,,,1.06310582728,1.00140226357
256,25.6,-1.004,0.195,0.277,,,1.05960841824,1.00722287903
257,25.7,-0.996,0.176,0.285,,,1.05081730096,1.01158232123
258,25.8,-0.98,0.156,0.293,,,1.03469077506,1.01389316661
259,25.9,-0.973,0.148,0.285,,,1.02462578535,1.01496642848
260,26.0,-0.98,0.152,0.281,,,1.03075942877,1.01654572851
261,26.1,-0.973,0.16,0.27,,,1.02236441644,1.0171275973
262,26.2,-0.973,0.191,0.258,,,1.02458479395,1.01787331697
263,26.3,-0.984,0.219,0.27,,,1.04360768491,1.02044675376
264,26.4,-0.988,0.238,0.305,,,1.06104335444,1.02450641383
265,26.5,-0.996,0.262,0.359,,,1.09066080887,1.03112185333
266,26.6,-1.016,0.277,0.398,,,1.12578372701,1.0405880407
267,26.7,-1.027,0.297,0.434,,,1.15381714323,1.05191095095
268,26.8,-1.035,0.309,0.461,,,1.17440495571,1.06416035143
269,26.9,-1.035,0.324,0.465,,,1.1800110169,1.07574541798
270,27.0,-1.035,0.328,0.43,,,1.16777951686,1.08494882787
271,27.1,-1.012,0.309,0.375,,,1.12260856936,1.08871480201
272,27.2,-0.973,0.285,0.332,,,1.06685425434,1.08652874725
273,27.3,-0.941,0.238,0.297,,,1.01505369316,1.07938124184
274,27.4,-0.918,0.234,0.289,,,0.990454945972,1.07048861225
275,27.5,-0.914,0.266,0.281,,,0.992528589009,1.06269260993
276,27.6,-0.922,0.305,0.27,,,1.00797271788,1.05722062072
277,27.7,-0.914,0.328,0.262,,,1.00579520778,1.05207807943
278,27.8,-0.895,0.34,0.262,,,0.992607173055,1.04613098879
279,27.9,-0.887,0.344,0.266,,,0.987856770995,1.04030356701
280,28.0,-0.922,0.344,0.25,,,1.01534230681,1.03780744099
281,28.1,-0.949,0.32,0.242,,,1.03032276496,1.03705897339
282,28.2,-0.961,0.285,0.246,,,1.03211530364,1.03656460641
283,28.3,-0.977,0.25,0.25,,,1.03900384985,1.03680853076
284,28.4,-1.012,0.227,0.234,,,1.06321634675,1.03944931236
285,28.5,-1.043,0.207,0.211,,,1.08407518189,1.04391189931
286,28.6,-1.055,0.195,0.195,,,1.09044715599,1.04856542498
287,28.7,-1.051,0.18,0.207,,,1.08620900383,1.05232978286
288,28.8,-1.039,0.191,0.215,,,1.07806632449,1.05490343703
289,28.9,-1.016,0.207,0.23,,,1.06207579767,1.05562067309
290,29.0,-0.98,0.215,0.25,,,1.03398500956,1.05345710674
291,29.1,-0.938,0.219,0.258,,,0.997180525281,1.04782944859
292,29.2,-0.895,0.238,0.258,,,0.961370376078,1.03918354134
293,29.3,-0.859,0.258,0.246,,,0.930032795121,1.02826846672
294,29.4,-0.832,0.285,0.242,,,0.912147466148,1.01665636666
295,29.5,-0.816,0.309,0.238,,,0.904423020494,1.00543303204
296,29.6,-0.801,0.324,0.238,,,0.896225975968,0.994512326437
297,29.7,-0.801,0.336,0.23,,,0.89855272522,0.984916366315
298,29.8,-0.805,0.332,0.227,,,0.899876658215,0.976412395505
299,29.9,-0.828,0.328,0.215,,,0.916183933498,0.970389549305
300,30.0,-0.84,0.32,0.207,,,0.92241476571,0.965592070945
301,30.1,-0.848,0.309,0.207,,,0.925977321537,0.961630596004
302,30.2,-0.852,0.293,0.215,,,0.926271018655,0.958094638269
303,30.3,-0.863,0.277,0.227,,,0.934359138661,0.955721088309
304,30.4,-0.875,0.27,0.238,,,0.946133711481,0.954762350626
305,30.5,-0.879,0.258,0.234,,,0.945495108396,0.953835626403
306,30.6,-0.879,0.254,0.215,,,0.9398840354,0.952440467302
307,30.7,-0.871,0.25,0.195,,,0.926912077815,0.949887628354
308,30.8,-0.859,0.242,0.184,,,0.911208538151,0.946019719334
309,30.9,-0.832,0.242,0.176,,,0.884174190983,0.939835166498
310,31.0,-0.82,0.234,0.176,,,0.870707758091,0.932922425658
311,31.1,-0.824,0.227,0.176,,,0.872628787057,0.926893061798
312,31.2,-0.828,0.219,0.168,,,0.872793790079,0.921483134626
313,31.3,-0.828,0.219,0.168,,,0.872793790079,0.916614200171
314,31.4,-0.844,0.199,0.168,,,0.883267230231,0.913279503177
315,31.5,-0.898,0.188,0.164,,,0.932010729552,0.915152625815
316,31.6,-0.953,0.172,0.156,,,0.980881746186,0.921725537852
317,31.7,-0.996,0.16,0.152,,,1.02015685069,0.931568669135
318,31.8,-1.02,0.145,0.16,,,1.04260491079,0.9426722933
319,31.9,-1.02,0.129,0.176,,,1.0430805338,0.952713117351
320,32.0,-1.0,0.113,0.207,,,1.02743272286,0.960185077901
321,32.1,-0.984,0.109,0.227,,,1.01570960417,0.965737530528
322,32.2,-0.969,0.113,0.25,,,1.00708986689,0.969872764165
323,32.3,-0.973,0.133,0.266,,,1.01743501021,0.974628988769
324,32.4,-0.988,0.164,0.266,,,1.03624128464,0.980790218357
325,32.5,-1.0,0.191,0.227,,,1.04307717835,0.987018914356
326,32.6,-1.012,0.203,0.195,,,1.05041801203,0.993358824124
327,32.7,-1.047,0.203,0.184,,,1.08225412912,1.00224835462
328,32.8,-1.094,0.195,0.199,,,1.12892072352,1.01491559151
329,32.9,-1.141,0.191,0.25,,,1.18358016205,1.03178204857
330,33.0,-1.176,0.199,0.281,,,1.2253725964,1.05114110335
331,33.1,-1.176,0.211,0.281,,,1.22737850723,1.06876484374
332,33.2,-1.145,0.254,0.301,,,1.21084350764,1.08297271013
333,33.3,-1.148,0.336,0.344,,,1.24464292068,1.09913973118
334,33.4,-1.152,0.395,0.367,,,1.27193474675,1.11641923274
335,33.5,-1.109,0.438,0.371,,,1.24874577076,1.12965188654
336,33.6,-1.082,0.461,0.328,,,1.22099508599,1.13878620649
337,33.7,-1.051,0.48,0.289,,,1.1910172123,1.14400930707
338,33.8,-0.988,0.477,0.266,,,1.1289061077,1.14249898713
339,33.9,-0.938,0.426,0.215,,,1.05239963892,1.13348905231
340,34.0,-0.891,0.363,0.172,,,0.977360731767,1.11787622026
341,34.1,-0.844,0.305,0.16,,,0.911570622607,1.09724566049
342,34.2,-0.801,0.266,0.176,,,0.862167617114,1.07373785615
343,34.3,-0.77,0.234,0.203,,,0.829978915395,1.04936196208
344,34.4,-0.742,0.215,0.227,,,0.805181967011,1.02494396257
345,34.5,-0.73,0.184,0.258,,,0.795814048632,1.00203097118
346,34.6,-0.734,0.152,0.293,,,0.804803702775,0.982308244337
347,34.7,-0.758,0.137,0.324,,,0.835648849697,0.967642304873
348,34.8,-0.797,0.145,0.363,,,0.887695330617,0.959647607447
349,34.9,-0.836,0.156,0.406,,,0.942373598951,0.957920206598
350,35.0,-0.875,0.172,0.434,,,0.991748456011,0.961303031539
351,35.1,-0.91,0.211,0.449,,,1.03644681484,0.96881740987
352,35.2,-0.949,0.262,0.441,,,1.07876132671,0.979811801553
353,35.3,-0.984,0.293,0.406,,,1.10405661087,0.992236282485
354,35.4,-0.996,0.32,0.367,,,1.10865008005,1.00387766224
355,35.5,-0.98,0.328,0.332,,,1.08545290087,1.0120351861
356,35.6,-0.957,0.328,0.316,,,1.05985329173,1.01681699667
357,35.7,-0.949,0.332,0.309,,,1.05181081949,1.02031637895
358,35.8,-0.941,0.324,0.313,,,1.04327656928,1.02261239798
359,35.9,-0.918,0.301,0.297,,,1.01070965168,1.02142212335
360,36.0,-0.898,0.289,0.289,,,0.986633670619,1.01794327808
361,36.1,-0.895,0.27,0.285,,,0.977317757948,1.01388072607
362,36.2,-0.902,0.234,0.285,,,0.974466520718,1.00993930553
363,36.3,-0.91,0.207,0.293,,,0.978160518524,1.00676142683
364,36.4,-0.914,0.191,0.305,,,0.982294253266,1.00431470947
365,36.5,-0.914,0.188,0.305,,,0.981715335522,1.00205477208
366,36.6,-0.91,0.184,0.297,,,0.97476407402,0.999325702273
367,36.7,-0.891,0.184,0.285,,,0.953394986351,0.994732630681
368,36.8,-0.883,0.188,0.285,,,0.946709036611,0.989930271274
369,36.9,-0.875,0.195,0.293,,,0.943132546358,0.985250498782
370,37.0,-0.871,0.199,0.301,,,0.94278470501,0.981003919405
371,37.1,-0.859,0.195,0.301,,,0.930863577545,0.975989885219
372,37.2,-0.855,0.188,0.301,,,0.925726741539,0.970963570851
373,37.3,-0.871,0.18,0.309,,,0.941552972487,0.968022511015
374,37.4,-0.891,0.168,0.316,,,0.960188002425,0.967239060156
375,37.5,-0.898,0.16,0.316,,,0.965328959474,0.967048050087
376,37.6,-0.906,0.16,0.316,,,0.972775410873,0.967620786166
377,37.7,-0.922,0.156,0.32,,,0.988342046055,0.969692912155
378,37.8,-0.938,0.164,0.313,,,1.00235173467,0.972958794407
379,37.9,-0.949,0.16,0.301,,,1.00836600498,0.976499515464
380,38.0,-0.953,0.152,0.285,,,1.00624947205,0.979474511123
381,38.1,-0.949,0.141,0.277,,,0.998604526327,0.981387512643
382,38.2,-0.949,0.133,0.266,,,0.994507918521,0.982699553231
383,38.3,-0.945,0.133,0.254,,,0.987537341066,0.983183332014
384,38.4,-0.934,0.137,0.242,,,0.974519881788,0.982316986992
385,38.5,-0.934,0.137,0.242,,,0.974519881788,0.981537276471
386,38.6,-0.938,0.145,0.242,,,0.979506508401,0.981334199664
387,38.7,-0.941,0.152,0.238,,,0.982460686236,0.981446848321
388,38.8,-0.938,0.164,0.246,,,0.983491738654,0.981651337355
389,38.9,-0.961,0.18,0.258,,,1.01118000376,0.984604203995
390,39.0,-0.992,0.184,0.266,,,1.04339637722,0.990483421318
391,39.1,-1.016,0.184,0.273,,,1.06800795877,0.998235875063
392,39.2,-1.027,0.184,0.273,,,1.07847763074,1.00626005063
393,39.3,-1.023,0.176,0.27,,,1.07256934508,1.01289098008
394,39.4,-1.012,0.164,0.273,,,1.06092836704,1.01769471877
395,39.5,-1.004,0.152,0.27,,,1.05072356022,1.02099760292
396,39.6,-1.0,0.145,0.27,,,1.04590869582,1.02348871221
