,Timestamp,Axis1,Axis2,Axis3,Unnamed: 4,Unnamed: 5,SUM,FILTER
0,0.0,0.328,0.672,0.23,,START,0.782347748766,0.782347748766
1,0.1,0.293,0.598,0.195,,,0.69388615781,0.773501589671
2,0.2,0.086,0.398,0.121,,,0.424783474255,0.738629778129
3,0.3,-0.148,0.059,0.043,,,0.165027270474,0.681269527364
4,0.4,-0.215,-0.199,0.074,,,0.302162208094,0.643358795437
5,0.5,-0.164,-0.297,0.0,,,0.339271277888,0.612950043682
6,0.6,-0.203,-0.375,-0.281,,,0.510680917991,0.602723131113
7,0.7,-0.113,-0.086,-0.332,,,0.361094170543,0.578560235056
8,0.8,0.141,0.113,-0.141,,,0.229196422311,0.543623853781
9,0.9,0.156,0.215,-0.109,,,0.287127149535,0.517974183357
10,1.0,0.039,0.457,-0.117,,,0.47334870867,0.513511635888
11,1.1,-0.16,0.457,-0.234,,,0.53777783517,0.515938255816
12,1.2,-0.301,0.195,-0.313,,,0.476019957565,0.511946425991
13,1.3,-0.266,0.121,-0.184,,,0.345330276692,0.495284811061
14,1.4,-0.258,0.133,-0.094,,,0.305104899993,0.476266819954
15,1.5,-0.273,0.145,-0.047,,,0.312670753349,0.459907213294
16,1.6,-0.285,0.105,0.016,,,0.304147990294,0.444331290994
17,1.7,-0.332,-0.008,0.105,,,0.34830015791,0.434728177685
18,1.8,-0.348,-0.145,0.117,,,0.394737887718,0.430729148689
19,1.9,-0.25,-0.301,0.012,,,0.39146519641,0.426802753461
20,2.0,-0.168,-0.324,0.055,,,0.369086710679,0.421031149183
21,2.1,-0.164,-0.258,0.055,,,0.310620347048,0.409990068969
22,2.2,-0.156,-0.148,0.023,,,0.216261415884,0.390617203661
23,2.3,-0.172,-0.039,0.02,,,0.177496478838,0.369305131178
24,2.4,-0.18,0.0,0.027,,,0.182013735745,0.350575991635
25,2.5,-0.188,-0.012,0.047,,,0.194157152843,0.334934107756
26,2.6,-0.211,-0.031,-0.012,,,0.213602434443,0.322800940425
27,2.7,-0.191,-0.063,-0.031,,,0.203496928724,0.310870539254
28,2.8,-0.16,-0.09,0.008,,,0.183749829932,0.298158468322
29,2.9,-0.203,-0.082,-0.023,,,0.220140863994,0.290356707889
30,3.0,-0.266,-0.063,-0.047,,,0.277369789271,0.289058016028
31,3.1,-0.242,-0.031,-0.02,,,0.244795833298,0.284631797755
32,3.2,-0.18,0.0,-0.023,,,0.181463494951,0.274314967474
33,3.3,-0.156,0.016,-0.027,,,0.159125736448,0.262796044372
34,3.4,-0.148,0.047,-0.031,,,0.158347718645,0.252351211799
35,3.5,-0.109,0.074,-0.039,,,0.137397234324,0.240855814051
36,3.6,-0.109,0.09,-0.031,,,0.144713510081,0.231241583654
37,3.7,-0.148,0.125,-0.035,,,0.196860356598,0.227803460949
38,3.8,-0.203,0.18,-0.004,,,0.271339271024,0.232157041956
39,3.9,-0.203,0.18,0.035,,,0.273558037718,0.236297141532
40,4.0,-0.152,0.152,0.039,,,0.21846967753,0.234514395132
41,4.1,-0.133,0.109,-0.012,,,0.17237749273,0.228300704892
42,4.2,-0.148,0.063,-0.07,,,0.175422347493,0.223012869152
43,4.3,-0.168,0.023,-0.074,,,0.185010810495,0.219212663286
44,4.4,-0.211,-0.012,-0.066,,,0.221406865296,0.219432083487
45,4.5,-0.32,-0.012,-0.051,,,0.324260697588,0.229914944897
46,4.6,-0.418,0.012,-0.039,,,0.419986904558,0.248922140863
47,4.7,-0.457,0.055,-0.027,,,0.461088928516,0.270138819629
48,4.8,-0.438,0.039,-0.008,,,0.439805638891,0.287105501555
49,4.9,-0.402,0.023,-0.008,,,0.402736886813,0.298668640081
50,5.0,-0.387,0.039,-0.059,,,0.393409455911,0.308142721664
51,5.1,-0.355,0.102,-0.031,,,0.370661570708,0.314394606568
52,5.2,-0.25,0.145,0.098,,,0.305170444178,0.313472190329
53,5.3,-0.125,0.215,0.117,,,0.274843591885,0.309609330485
54,5.4,-0.012,0.438,-0.039,,,0.439896578755,0.322638055312
55,5.5,-0.066,0.832,-0.102,,,0.840823405954,0.374456590376
56,5.6,-0.496,1.742,0.492,,,1.87687080003,0.524698011341
57,5.7,-2.652,3.023,1.277,,,4.21928453651,0.894156663858
58,5.8,-4.887,3.371,1.359,,,6.09042617556,1.41378361503
59,5.9,-3.891,2.281,0.406,,,4.52854038295,1.72525929182
60,6.0,-2.43,2.574,0.262,,,3.54950982531,1.90768434517
61,6.1,-2.617,3.195,0.625,,,4.17700119703,2.13461603036
62,6.2,-2.531,2.516,0.645,,,3.62660199084,2.2838146264
63,6.3,-2.055,1.594,0.465,,,2.64198523841,2.31963168761
64,6.4,-1.922,1.031,0.32,,,2.20441488835,2.30811000768
65,6.5,-2.031,0.891,0.324,,,2.2413875167,2.30143775858
66,6.6,-2.125,0.785,0.262,,,2.28045916429,2.29933989915
67,6.7,-2.039,0.734,0.105,,,2.16963176599,2.28636908584
68,6.8,-1.859,0.684,-0.047,,,1.98140001009,2.25587217826
69,6.9,-1.656,0.555,-0.121,,,1.7507147112,2.20535643156
70,7.0,-1.406,0.441,-0.129,,,1.47917476993,2.13273826539
71,7.1,-1.148,0.414,-0.047,,,1.22127351564,2.04159179042
72,7.2,-1.027,0.449,0.078,,,1.12357198256,1.94978980963
73,7.3,-1.117,0.57,0.172,,,1.26576972629,1.8813878013
74,7.4,-1.207,0.613,0.223,,,1.37198651597,1.83044767277
75,7.5,-1.18,0.598,0.254,,,1.34704120204,1.78210702569
76,7.6,-1.09,0.477,0.203,,,1.20699544324,1.72459586745
77,7.7,-1.012,0.332,0.109,,,1.07063018825,1.65919929953
78,7.8,-0.945,0.223,0.043,,,0.971906888544,1.59047005843
79,7.9,-0.875,0.145,-0.02,,,0.887158384957,1.52013889108
80,8.0,-0.816,0.102,-0.047,,,0.823692296917,1.45049423167
81,8.1,-0.82,0.09,-0.047,,,0.826262064965,1.388071015
82,8.2,-0.816,0.078,-0.02,,,0.819963413818,1.33126025488
83,8.3,-0.793,0.07,0.023,,,0.796415720588,1.27777580145
84,8.4,-0.805,0.078,0.063,,,0.811220068785,1.23112022818
85,8.5,-0.859,0.121,0.09,,,0.872136457213,1.19522185109
86,8.6,-0.922,0.195,0.117,,,0.94963045444,1.17066271142
87,8.7,-0.953,0.266,0.148,,,1.00043440565,1.15363988084
88,8.8,-0.957,0.32,0.188,,,1.02644678381,1.14092057114
89,8.9,-0.938,0.344,0.211,,,1.02112731821,1.12894124585
90,9.0,-0.914,0.328,0.191,,,0.989677220108,1.11501484327
91,9.1,-0.883,0.313,0.141,,,0.947385349264,1.09825189387
92,9.2,-0.836,0.293,0.102,,,0.891711276143,1.0775978321
93,9.3,-0.828,0.281,0.07,,,0.877180141134,1.057556063
94,9.4,-0.84,0.273,0.074,,,0.886343612827,1.04043481799
95,9.5,-0.84,0.273,0.109,,,0.889949436766,1.02538627986
96,9.6,-0.84,0.281,0.133,,,0.895684096096,1.01241606149
97,9.7,-0.848,0.285,0.16,,,0.908806360013,1.00205509134
98,9.8,-0.875,0.297,0.18,,,0.941400021245,0.99598958433
99,9.9,-0.906,0.324,0.211,,,0.985054820809,0.994896107978
100,10.0,-0.926,0.363,0.242,,,1.02362541977,0.997769039157
101,10.1,-0.918,0.398,0.266,,,1.03531830854,1.0015239661
102,10.2,-0.887,0.418,0.281,,,1.02002647024,1.00337421651
103,10.3,-0.848,0.418,0.266,,,0.98213237397,1.00125003226
104,10.4,-0.824,0.418,0.23,,,0.952155449493,0.99634057398
105,10.5,-0.816,0.41,0.195,,,0.933799228957,0.990086439478
106,10.6,-0.805,0.383,0.164,,,0.90642705167,0.981720500697
107,10.7,-0.793,0.348,0.145,,,0.87805352912,0.971353803539
108,10.8,-0.785,0.305,0.137,,,0.853240294407,0.959542452626
109,10.9,-0.766,0.273,0.145,,,0.826020580857,0.946190265449
110,11.0,-0.77,0.262,0.145,,,0.826177341737,0.934188973078
111,11.1,-0.809,0.262,0.145,,,0.862641292775,0.927034205048
112,11.2,-0.871,0.289,0.137,,,0.927863675332,0.927117152076
113,11.3,-0.938,0.324,0.137,,,1.00179289277,0.934584726145
114,11.4,-0.988,0.359,0.141,,,1.06061585883,0.947187839414
115,11.5,-0.996,0.387,0.148,,,1.07874417727,0.9603434732
116,11.6,-0.98,0.402,0.16,,,1.07126280622,0.971435406502
117,11.7,-0.969,0.41,0.172,,,1.06613554485,0.980905420337
118,11.8,-0.949,0.43,0.168,,,1.05533170141,0.988348048444
119,11.9,-0.93,0.449,0.16,,,1.045036363,0.9940168799
120,12.0,-0.918,0.465,0.16,,,1.04141682337,0.998756874247
121,12.1,-0.914,0.477,0.164,,,1.04394492192,1.00327567901
122,12.2,-0.918,0.484,0.156,,,1.04943603902,1.00789171502
123,12.3,-0.934,0.48,0.133,,,1.05851074628,1.01295361814
124,12.4,-0.945,0.465,0.109,,,1.05883473687,1.01754173001
125,12.5,-0.953,0.457,0.082,,,1.06008584558,1.02179614157
126,12.6,-0.957,0.457,0.059,,,1.06215770957,1.02583229837
127,12.7,-0.969,0.445,0.039,,,1.06700843483,1.02994991202
128,12.8,-0.969,0.434,0.023,,,1.06200094162,1.03315501498
129,12.9,-0.957,0.434,0.012,,,1.05088010734,1.03492752421
130,13.0,-0.93,0.426,-0.008,,,1.02295649956,1.03373042175
131,13.1,-0.902,0.414,-0.035,,,0.993088616388,1.02966624121
132,13.2,-0.863,0.387,-0.063,,,0.947896091352,1.02148922623
133,13.3,-0.832,0.352,-0.09,,,0.907870034752,1.01012730708
134,13.4,-0.832,0.313,-0.113,,,0.89608146951,0.998722723322
135,13.5,-0.871,0.281,-0.141,,,0.92600377969,0.991450828959
136,13.6,-0.938,0.258,-0.152,,,0.984638004548,0.990769546518
137,13.7,-1.004,0.234,-0.156,,,1.04264471418,0.995957063284
138,13.8,-1.066,0.199,-0.145,,,1.09406672557,1.00576802951
139,13.9,-1.121,0.176,-0.129,,,1.14204115513,1.01939534207
140,14.0,-1.141,0.152,-0.117,,,1.15701080375,1.03315688824
141,14.1,-1.113,0.152,-0.098,,,1.12759788932,1.04260098835
142,14.2,-1.059,0.168,-0.078,,,1.07507627636,1.04584851715
143,14.3,-1.012,0.199,-0.059,,,1.03306630959,1.04457029639
144,14.4,-0.977,0.254,-0.051,,,1.01076505678,1.04118977243
145,14.5,-0.938,0.309,-0.055,,,0.989115766733,1.03598237186
146,14.6,-0.902,0.359,-0.063,,,0.972858674217,1.0296700021
147,14.7,-0.891,0.395,-0.078,,,0.977747411145,1.024477743
148,14.8,-0.891,0.418,-0.082,,,0.987587464481,1.02078871515
149,14.9,-0.898,0.414,-0.082,,,0.99223182775,1.01793302641
150,15.0,-0.91,0.395,-0.09,,,0.996104914153,1.01575021518
151,15.1,-0.918,0.367,-0.09,,,0.992730074089,1.01344820108
152,15.2,-0.945,0.332,-0.094,,,1.00602435358,1.01270581633
153,15.3,-0.973,0.301,-0.09,,,1.02246271326,1.01368150602
154,15.4,-0.98,0.277,-0.086,,,1.02202005851,1.01451536127
155,15.5,-0.977,0.266,-0.082,,,1.01587843761,1.0146516689
156,15.6,-0.977,0.258,-0.086,,,1.01414446703,1.01460094871
157,15.7,-0.961,0.258,-0.094,,,0.999460354391,1.01308688928
158,15.8,-0.926,0.27,-0.098,,,0.969525657216,1.00873076608
159,15.9,-0.891,0.27,-0.105,,,0.93691301624,1.00154899109
160,16.0,-0.852,0.277,-0.105,,,0.902029932984,0.991597085281
161,16.1,-0.828,0.281,-0.117,,,0.882175719457,0.980654948699
162,16.2,-0.813,0.281,-0.121,,,0.868660463012,0.96945550013
163,16.3,-0.797,0.281,-0.121,,,0.853704281353,0.957880378253
164,16.4,-0.789,0.266,-0.117,,,0.840812702092,0.946173610637
165,16.5,-0.801,0.25,-0.109,,,0.846157195798,0.936171969153
166,16.6,-0.832,0.246,-0.102,,,0.873581135327,0.92991288577
167,16.7,-0.875,0.238,-0.105,,,0.912849385167,0.92820653571
168,16.8,-0.914,0.23,-0.098,,,0.947575854483,0.930143467587
169,16.9,-0.945,0.223,-0.098,,,0.975888313282,0.934717952157
170,17.0,-0.957,0.215,-0.102,,,0.98614299166,0.939860456107
171,17.1,-0.973,0.215,-0.113,,,1.00285741758,0.946160152254
172,17.2,-0.988,0.227,-0.098,,,1.0184679671,0.953390933739
173,17.3,-0.996,0.238,-0.078,,,1.0270073028,0.960752570645
174,17.4,-0.996,0.258,-0.059,,,1.03056343812,0.967733657393
175,17.5,-0.969,0.285,-0.039,,,1.01079523149,0.972039814802
176,17.6,-0.938,0.32,-0.02,,,0.99128401581,0.973964234903
177,17.7,-0.93,0.359,0.0,,,0.996885650413,0.976256376454
178,17.8,-0.973,0.367,0.012,,,1.03998173061,0.982628911869
179,17.9,-1.023,0.328,-0.012,,,1.07436353252,0.991802373934
180,18.0,-1.059,0.273,-0.055,,,1.0950045662,1.00212259316
181,18.1,-1.098,0.234,-0.113,,,1.12833018217,1.01474335206
182,18.2,-1.117,0.215,-0.156,,,1.14815068697,1.02808408555
183,18.3,-1.109,0.203,-0.184,,,1.14234233048,1.03950991005
184,18.4,-1.074,0.191,-0.184,,,1.10626081916,1.04618500096
185,18.5,-1.023,0.188,-0.16,,,1.05236543083,1.04680304394
186,18.6,-1.004,0.211,-0.133,,,1.03451727873,1.04557446742
187,18.7,-1.02,0.27,-0.098,,,1.05967164726,1.04698418541
188,18.8,-1.051,0.363,-0.047,,,1.11291464183,1.05357723105
189,18.9,-1.082,0.465,0.016,,,1.17779667176,1.06599917512
190,19.0,-1.121,0.563,0.098,,,1.25825832006,1.08522508961
191,19.1,-1.145,0.621,0.176,,,1.31439796105,1.10814237676
192,19.2,-1.117,0.641,0.227,,,1.30770753611,1.12809889269
193,19.3,-1.078,0.609,0.219,,,1.25734879807,1.14102388323
194,19.4,-1.031,0.559,0.145,,,1.18172204854,1.14509369976
195,19.5,-0.984,0.496,0.055,,,1.10331183262,1.14091551305
196,19.6,-0.918,0.426,-0.012,,,1.01209880941,1.12803384268
197,19.7,-0.867,0.371,-0.055,,,0.944645436129,1.10969500203
198,19.8,-0.813,0.313,-0.078,,,0.874655360699,1.08619103789
199,19.9,-0.758,0.254,-0.078,,,0.803221015661,1.05789403567
200,20.0,-0.719,0.203,-0.07,,,0.750379903782,1.02714262248
201,20.1,-0.703,0.184,-0.051,,,0.728468256,0.997275185834
202,20.2,-0.691,0.199,0.02,,,0.719362217523,0.969483889003
203,20.3,-0.73,0.242,0.113,,,0.777324256665,0.950267925769
204,20.4,-0.793,0.305,0.207,,,0.87448441953,0.942689575145
205,20.5,-0.867,0.387,0.316,,,1.00065678432,0.948486296062
206,20.6,-0.973,0.473,0.371,,,1.14372155702,0.968009822158
207,20.7,-1.055,0.551,0.383,,,1.2503259575,0.996241435693
208,20.8,-1.078,0.594,0.348,,,1.27907153827,1.02452444595
209,20.9,-1.027,0.59,0.293,,,1.22011392911,1.04408339427
210,21.0,-0.938,0.551,0.219,,,1.10968734335,1.05064378917
211,21.1,-0.883,0.5,0.145,,,1.02504341371,1.04808375163
212,21.2,-0.848,0.457,0.102,,,0.968688288357,1.0401442053
213,21.3,-0.832,0.434,0.086,,,0.942324784774,1.03036226325
214,21.4,-0.855,0.41,0.09,,,0.952483595659,1.02257439649
215,21.5,-0.879,0.383,0.113,,,0.965452743535,1.01686223119
216,21.6,-0.914,0.348,0.129,,,0.986479092531,1.01382391733
217,21.7,-0.945,0.32,0.148,,,1.00862728498,1.01330425409
218,21.8,-0.98,0.289,0.164,,,1.03480287978,1.01545411666
219,21.9,-1.008,0.266,0.176,,,1.05725871952,1.01963457695
220,22.0,-1.012,0.27,0.176,,,1.06208285929,1.02387940518
221,22.1,-1.0,0.277,0.172,,,1.05181414708,1.02667287937
222,22.2,-0.969,0.297,0.168,,,1.0273237075,1.02673796218
223,22.3,-0.934,0.324,0.156,,,1.00083365251,1.02414753122
224,22.4,-0.91,0.344,0.141,,,0.983014242013,1.0200342023
225,22.5,-0.891,0.355,0.141,,,0.969426118897,1.01497339396
226,22.6,-0.895,0.367,0.137,,,0.976976458263,1.01117370039
227,22.7,-0.891,0.359,0.148,,,0.971939298516,1.0072502602
228,22.8,-0.906,0.355,0.152,,,0.984868011461,1.00501203533
229,22.9,-0.93,0.34,0.164,,,1.00369118757,1.00487995055
230,23.0,-0.949,0.324,0.188,,,1.02025536019,1.00641749151
231,23.1,-0.969,0.309,0.195,,,1.03559982619,1.00933572498
232,23.2,-0.977,0.293,0.188,,,1.03717018854,1.01211917134
233,23.3,-0.973,0.285,0.191,,,1.03171459232,1.01407871344
234,23.4,-0.984,0.281,0.188,,,1.04046191665,1.01671703376
235,23.5,-0.984,0.281,0.176,,,1.0383607273,1.01888140311
236,23.6,-0.969,0.273,0.176,,,1.0219911937,1.01919238217
237,23.7,-0.965,0.277,0.16,,,1.01663857885,1.01893700184
238,23.8,-0.965,0.273,0.152,,,1.01432637745,1.0184759394
239,23.9,-0.953,0.273,0.152,,,1.0029167463,1.01692002009
240,24.0,-0.965,0.277,0.145,,,1.0143860212,1.0166666202
241,24.1,-0.977,0.281,0.141,,,1.02633863807,1.01763382199
242,24.2,-0.969,0.289,0.145,,,1.02152190383,1.01802263017
243,24.3,-0.953,0.289,0.164,,,1.00927003324,1.01714737048
244,24.4,-0.945,0.285,0.168,,,1.00123623586,1.01555625702
245,24.5,-0.945,0.289,0.172,,,1.00306031723,1.01430666304
246,24.6,-0.941,0.289,0.16,,,0.997297347836,1.01260573152
247,24.7,-0.941,0.289,0.148,,,0.995442615122,1.01088941988
248,24.8,-0.941,0.293,0.148,,,0.996611258215,1.00946160371
249,24.9,-0.945,0.301,0.152,,,1.00335935736,1.00885137908
250,25.0,-0.961,0.293,0.164,,,1.01797151237,1.00976339241
251,25.1,-0.973,0.289,0.172,,,1.02948239422,1.01173529259
252,25.2,-0.98,0.285,0.168,,,1.0343350521,1.01399526854
253,25.3,-0.992,0.281,0.168,,,1.04462864215,1.0170586059
254,25.4,-0.992,0.281,0.16,,,1.04337193752,1.01968993906
255,25.5,-0.992,0.293,0.16,,,1.046667569,1.02238770206
256,25.6,-0.988,0.305,0.16,,,1.04631209493,1.02478014134
257,25.7,-0.977,0.301,0.172,,,1.03668413704,1.02597054091
258,25.8,-0.969,0.305,0.176,,,1.03100048497,1.02647353532
259,25.9,-0.965,0.305,0.172,,,1.02656417237,1.02648259902
260,26.0,-0.957,0.301,0.156,,,1.01527631707,1.02536197083
261,26.1,-0.965,0.309,0.16,,,1.02581967226,1.02540774097
262,26.2,-0.973,0.313,0.172,,,1.03647575948,1.02651454282
263,26.3,-0.977,0.32,0.172,,,1.04235934303,1.02809902284
264,26.4,-0.98,0.313,0.172,,,1.04304985499,1.02959410606
265,26.5,-0.98,0.301,0.176,,,1.04018123421,1.03065281887
266,26.6,-0.988,0.289,0.168,,,1.04301917528,1.03188945451
267,26.7,-0.992,0.281,0.156,,,1.0427660332,1.03297711238
268,26.8,-0.992,0.273,0.141,,,1.03849602792,1.03352900394
269,26.9,-0.992,0.258,0.121,,,1.03211869472,1.03338797302
270,27.0,-0.98,0.238,0.113,,,1.01479702404,1.03152887812
271,27.1,-0.973,0.238,0.098,,,1.00646758517,1.02902274882
272,27.2,-0.965,0.25,0.086,,,1.00056034301,1.02617650824
273,27.3,-0.949,0.262,0.078,,,0.987587464481,1.02231760387
274,27.4,-0.938,0.277,0.082,,,0.981476948277,1.01823353831
275,27.5,-0.934,0.289,0.078,,,0.980796105212,1.014489795
276,27.6,-0.926,0.301,0.078,,,0.976811650217,1.01072198052
277,27.7,-0.93,0.309,0.082,,,0.983414968363,1.0079912793
278,27.8,-0.926,0.316,0.094,,,0.982938451786,1.00548599655
279,27.9,-0.93,0.324,0.102,,,0.990090904917,1.00394648739
280,28.0,-0.938,0.332,0.121,,,1.00235173467,1.00378701212
281,28.1,-0.938,0.332,0.141,,,1.00496218834,1.00390452974
282,28.2,-0.953,0.336,0.156,,,1.02246809241,1.00576088601
283,28.3,-0.98,0.348,0.16,,,1.05219009689,1.0104038071
284,28.4,-1.008,0.371,0.152,,,1.08480827799,1.01784425418
285,28.5,-1.031,0.406,0.145,,,1.11750704696,1.02781053346
286,28.6,-1.027,0.43,0.145,,,1.12278849299,1.03730832942
287,28.7,-0.988,0.434,0.145,,,1.08881816664,1.04245931314
288,28.8,-0.941,0.438,0.145,,,1.04802194634,1.04301557646
289,28.9,-0.902,0.434,0.121,,,1.00826633386,1.0395406522
290,29.0,-0.859,0.418,0.09,,,0.959533740939,1.03153996107
291,29.1,-0.828,0.414,0.059,,,0.927610370792,1.02114700204
292,29.2,-0.809,0.402,0.035,,,0.904051989655,1.00943750081
293,29.3,-0.801,0.387,0.008,,,0.889625764015,0.997456327126
294,29.4,-0.813,0.379,-0.012,,,0.897080821331,0.987418776547
295,29.5,-0.836,0.379,-0.023,,,0.918186255615,0.980495524453
296,29.6,-0.883,0.383,-0.027,,,0.962863957161,0.978732367724
297,29.7,-0.934,0.398,-0.031,,,1.01573667848,0.982432798799
298,29.8,-0.988,0.406,-0.039,,,1.0688783841,0.99107735733
299,29.9,-1.027,0.41,-0.051,,,1.10699141821,1.00266876342
300,30.0,-1.055,0.41,-0.063,,,1.13361986574,1.01576387365
301,30.1,-1.074,0.398,-0.07,,,1.14751034854,1.02893852114
302,30.2,-1.082,0.363,-0.082,,,1.14421020796,1.04046568982
303,30.3,-1.07,0.324,-0.078,,,1.12069621218,1.04848874206
304,30.4,-1.059,0.293,-0.078,,,1.10155072511,1.05379494036
305,30.5,-1.047,0.27,-0.078,,,1.08406319004,1.05682176533
306,30.6,-1.023,0.258,-0.074,,,1.05762422438,1.05690201124
307,30.7,-1.004,0.254,-0.082,,,1.03887246571,1.05509905668
308,30.8,-0.992,0.266,-0.078,,,1.03000194175,1.05258934519
309,30.9,-0.973,0.273,-0.07,,,1.01299457057,1.04862986773
310,31.0,-0.941,0.281,-0.055,,,0.98359900366,1.04212678132
311,31.1,-0.922,0.289,-0.059,,,0.968032024264,1.03471730561
312,31.2,-0.898,0.297,-0.063,,,0.947935651825,1.02603914024
313,31.3,-0.871,0.297,-0.059,,,0.922133938211,1.01564862003
314,31.4,-0.848,0.313,-0.055,,,0.905592623645,1.00464302039
315,31.5,-0.824,0.324,-0.059,,,0.887374216439,0.992916139999
316,31.6,-0.816,0.332,-0.059,,,0.882927516844,0.981917277683
317,31.7,-0.813,0.344,-0.059,,,0.884751942637,0.972200744179
318,31.8,-0.832,0.348,-0.063,,,0.904044799775,0.965385149738
319,31.9,-0.859,0.352,-0.063,,,0.930459026503,0.961892537415
320,32.0,-0.887,0.359,-0.063,,,0.958967674116,0.961600051085
321,32.1,-0.914,0.371,-0.059,,,0.988189253129,0.964258971289
322,32.2,-0.93,0.375,-0.063,,,1.00473578616,0.968306652777
323,32.3,-0.934,0.375,-0.066,,,1.00863125076,0.972339112575
324,32.4,-0.922,0.371,-0.074,,,0.996594701973,0.974764671514
325,32.5,-0.918,0.359,-0.07,,,0.98818267542,0.976106471905
326,32.6,-0.922,0.348,-0.07,,,0.987971659513,0.977292990666
327,32.7,-0.93,0.344,-0.074,,,0.994339982099,0.978997689809
328,32.8,-0.934,0.324,-0.07,,,0.991076182743,0.980205539102
329,32.9,-0.934,0.309,-0.063,,,0.985802211399,0.980765206332
330,33.0,-0.941,0.301,-0.059,,,0.989728750719,0.981661560771
331,33.1,-0.949,0.305,-0.059,,,0.998552452303,0.983350649924
332,33.2,-0.961,0.309,-0.063,,,1.01142028851,0.986157613782
333,33.3,-0.965,0.301,-0.059,,,1.01257444171,0.988799296575
334,33.4,-0.969,0.297,-0.059,,,1.01520983053,0.99144034997
335,33.5,-0.965,0.293,-0.059,,,1.01022522241,0.993318837214
336,33.6,-0.945,0.285,-0.059,,,0.988802811485,0.992867234641
337,33.7,-0.926,0.285,-0.066,,,0.971111219171,0.990691633094
338,33.8,-0.914,0.289,-0.078,,,0.961769722959,0.987799442081
339,33.9,-0.914,0.285,-0.086,,,0.961258029875,0.98514530086
340,34.0,-0.91,0.285,-0.09,,,0.957823052552,0.982413076029
341,34.1,-0.914,0.281,-0.086,,,0.960079684193,0.980179736846
342,34.2,-0.918,0.277,-0.078,,,0.962048335584,0.97836659672
343,34.3,-0.93,0.273,-0.066,,,0.971485975195,0.977678534567
344,34.4,-0.934,0.277,-0.055,,,0.975761241288,0.977486805239
345,34.5,-0.949,0.289,-0.039,,,0.992795547935,0.979017679509
346,34.6,-0.969,0.309,-0.012,,,1.01714600722,0.98283051228
347,34.7,-0.996,0.332,0.012,,,1.04994476045,0.989541937097
348,34.8,-1.016,0.344,0.031,,,1.07310437517,0.997898180904
349,34.9,-1.008,0.359,0.027,,,1.07036162114,1.00514452493
350,35.0,-1.004,0.363,0.02,,,1.06779445588,1.01140951802
351,35.1,-0.992,0.363,0.004,,,1.05633754075,1.01590232029
352,35.2,-0.984,0.359,-0.008,,,1.04747362735,1.019059451
353,35.3,-0.992,0.344,-0.023,,,1.05020426585,1.02217393249
354,35.4,-1.004,0.324,-0.047,,,1.05603077607,1.02555961684
355,35.5,-1.027,0.277,-0.055,,,1.06512111987,1.02951576715
356,35.6,-1.047,0.219,-0.063,,,1.07151248243,1.03371543867
357,35.7,-1.051,0.152,-0.082,,,1.06509577034,1.03685347184
358,35.8,-1.047,0.09,-0.117,,,1.05735424527,1.03890354918
359,35.9,-1.023,0.043,-0.148,,,1.03454434414,1.03846762868
360,36.0,-1.0,0.035,-0.16,,,1.01332373899,1.03595323971
361,36.1,-0.984,0.059,-0.16,,,0.998667612372,1.03222467698
362,36.2,-0.961,0.086,-0.129,,,0.973425908839,1.02634480016
363,36.3,-0.926,0.133,-0.09,,,0.939821791618,1.01769249931
364,36.4,-0.902,0.191,-0.043,,,0.923002708555,1.00822352023
365,36.5,-0.895,0.262,-0.016,,,0.932697700222,1.00067093823
366,36.6,-0.918,0.336,0.0,,,0.977558182412,0.99835966265
367,36.7,-0.949,0.43,0.035,,,1.04246151008,1.00276984739
368,36.8,-0.98,0.516,0.086,,,1.1108789313,1.01358075578
369,36.9,-1.004,0.574,0.148,,,1.16593138735,1.02881581894
370,37.0,-0.992,0.59,0.188,,,1.1694049769,1.04287473474
371,37.1,-0.957,0.559,0.168,,,1.12096119469,1.05068338073
372,37.2,-0.926,0.504,0.113,,,1.06031174661,1.05164621732
373,37.3,-0.91,0.434,0.055,,,1.00969351786,1.04745094737
374,37.4,-0.922,0.355,0.008,,,0.988014676004,1.04150732024
375,37.5,-0.945,0.289,-0.023,,,0.988471041559,1.03620369237
376,37.6,-0.977,0.238,-0.027,,,1.0059333974,1.03317666287
377,37.7,-1.023,0.191,-0.027,,,1.04102785746,1.03396178233
378,37.8,-1.09,0.16,-0.027,,,1.10201134295,1.04076673839
379,37.9,-1.152,0.152,-0.012,,,1.16204647067,1.05289471162
380,38.0,-1.207,0.18,0.012,,,1.22040689936,1.06964593039
381,38.1,-1.23,0.242,0.047,,,1.25446123894,1.08812746125
382,38.2,-1.203,0.313,0.066,,,1.24480279563,1.10379499469
383,38.3,-1.117,0.352,0.086,,,1.17430362343,1.11084585756
384,38.4,-1.027,0.383,0.078,,,1.09886395882,1.10964766769
385,38.5,-0.949,0.406,0.055,,,1.03366435558,1.10204933648
386,38.6,-0.879,0.418,0.023,,,0.973598479867,1.08920425082
387,38.7,-0.824,0.406,0.012,,,0.918670778897,1.07215090362
388,38.8,-0.797,0.398,0.004,,,0.890858574635,1.05402167072
389,38.9,-0.789,0.383,0.004,,,0.877055300423,1.03632503369
390,39.0,-0.797,0.371,0.02,,,0.879346348147,1.02062716514
391,39.1,-0.809,0.363,0.039,,,0.887564645533,1.00732091318
392,39.2,-0.816,0.359,0.078,,,0.894886026263,0.996077424487
