Timestamp,Axis1,Axis2,Axis3,,
766.8,-1.035,0.137,0.063,,
766.9,-1.066,0.145,0.066,,
767,-1.066,0.152,0.078,,
767.1,-1.035,0.152,0.113,,
767.2,-1.02,0.156,0.133,,
767.3,-1.027,0.152,0.125,,
767.4,-1.051,0.156,0.113,,
767.5,-1.074,0.156,0.098,,
767.6,-1.098,0.168,0.098,,
767.7,-1.117,0.184,0.129,,
767.8,-1.137,0.211,0.191,,
767.9,-1.172,0.246,0.219,,
768,-1.199,0.285,0.203,,
768.1,-1.172,0.313,0.211,,
768.2,-1.117,0.363,0.258,,
768.3,-1.098,0.43,0.285,,
768.4,-1.113,0.484,0.289,,
768.5,-1.133,0.527,0.27,,
768.6,-1.109,0.555,0.25,,
768.7,-1.043,0.535,0.215,,
768.8,-0.961,0.457,0.156,,
768.9,-0.898,0.363,0.117,,
769,-0.855,0.285,0.098,,
769.1,-0.848,0.23,0.098,,
769.2,-0.863,0.188,0.113,,
769.3,-0.883,0.152,0.133,,
769.4,-0.883,0.137,0.156,,
769.5,-0.871,0.137,0.184,,
769.6,-0.855,0.16,0.219,,
769.7,-0.863,0.203,0.246,,
769.8,-0.867,0.242,0.254,,
769.9,-0.863,0.277,0.254,,
770,-0.844,0.316,0.258,,
770.1,-0.813,0.336,0.27,,
770.2,-0.789,0.34,0.285,,
770.3,-0.785,0.34,0.297,,
770.4,-0.809,0.344,0.305,,
770.5,-0.828,0.34,0.301,,
770.6,-0.848,0.34,0.309,,
770.7,-0.879,0.336,0.32,,
770.8,-0.906,0.336,0.324,,
770.9,-0.926,0.336,0.316,,
771,-0.93,0.336,0.309,,
771.1,-0.938,0.34,0.305,,
771.2,-0.941,0.332,0.297,,
771.3,-0.949,0.32,0.289,,
771.4,-0.953,0.313,0.285,,
771.5,-0.949,0.293,0.277,,
771.6,-0.949,0.281,0.273,,
771.7,-0.961,0.266,0.27,,
771.8,-0.969,0.254,0.266,,
771.9,-0.965,0.25,0.262,,
772,-0.953,0.238,0.262,,
772.1,-0.941,0.234,0.25,,
772.2,-0.926,0.234,0.242,,
772.3,-0.914,0.242,0.238,,
772.4,-0.906,0.25,0.234,,
772.5,-0.895,0.266,0.234,,
772.6,-0.891,0.266,0.238,,
772.7,-0.891,0.266,0.25,,
772.8,-0.895,0.258,0.262,,
772.9,-0.906,0.254,0.273,,
773,-0.926,0.25,0.289,,
773.1,-0.945,0.25,0.289,,
773.2,-0.957,0.25,0.281,,
773.3,-0.953,0.25,0.285,,
773.4,-0.949,0.25,0.27,,
773.5,-0.945,0.25,0.25,,
773.6,-0.938,0.25,0.242,,
773.7,-0.934,0.246,0.238,,
773.8,-0.938,0.234,0.234,,
773.9,-0.941,0.219,0.219,,
774,-0.953,0.203,0.203,,
774.1,-0.961,0.195,0.195,,
774.2,-0.969,0.184,0.188,,
774.3,-0.969,0.176,0.184,,
774.4,-0.973,0.172,0.18,,
774.5,-0.969,0.164,0.184,,
774.6,-0.965,0.164,0.191,,
774.7,-0.969,0.164,0.195,,
774.8,-0.973,0.164,0.199,,
774.9,-0.977,0.164,0.219,,
775,-0.973,0.16,0.223,,
775.1,-0.969,0.156,0.227,,
775.2,-0.961,0.156,0.23,,
775.3,-0.949,0.164,0.23,,
775.4,-0.953,0.176,0.23,,
775.5,-0.961,0.191,0.219,,
775.6,-0.961,0.199,0.203,,
775.7,-0.969,0.207,0.191,,
775.8,-0.98,0.207,0.188,,
775.9,-0.98,0.199,0.18,,
776,-0.98,0.188,0.184,,
776.1,-0.98,0.18,0.184,,
776.2,-0.973,0.16,0.188,,
776.3,-0.977,0.152,0.18,,
776.4,-0.98,0.148,0.18,,
776.5,-0.98,0.141,0.18,,
776.6,-0.992,0.145,0.176,,
776.7,-0.992,0.152,0.176,,
776.8,-0.992,0.156,0.176,,
776.9,-1.004,0.156,0.184,,
777,-1.02,0.16,0.188,,
777.1,-1.031,0.156,0.188,,
777.2,-1.035,0.152,0.191,,
777.3,-1.035,0.152,0.195,,
777.4,-1.035,0.141,0.215,,
777.5,-1.047,0.148,0.23,,
777.6,-1.07,0.16,0.238,,
777.7,-1.094,0.172,0.25,,
777.8,-1.117,0.191,0.258,,
777.9,-1.133,0.227,0.262,,
778,-1.125,0.266,0.25,,
778.1,-1.086,0.285,0.242,,
778.2,-1.035,0.289,0.23,,
778.3,-0.996,0.285,0.227,,
778.4,-0.973,0.289,0.207,,
778.5,-0.957,0.297,0.191,,
778.6,-0.941,0.313,0.188,,
778.7,-0.922,0.324,0.18,,
778.8,-0.902,0.324,0.172,,
778.9,-0.883,0.316,0.164,,
779,-0.863,0.301,0.152,,
779.1,-0.836,0.297,0.148,,
779.2,-0.816,0.297,0.141,,
779.3,-0.809,0.297,0.121,,
779.4,-0.797,0.297,0.102,,
779.5,-0.816,0.309,0.102,,
779.6,-0.828,0.316,0.098,,
779.7,-0.859,0.313,0.102,,
779.8,-0.898,0.297,0.094,,
779.9,-0.941,0.289,0.082,,
780,-0.98,0.273,0.07,,
780.1,-1.004,0.246,0.047,,
780.2,-1.016,0.215,0.039,,
780.3,-1.016,0.195,0.027,,
780.4,-1.016,0.184,0.031,,
780.5,-1.02,0.176,0.031,,
780.6,-1.023,0.168,0.035,,
780.7,-1.039,0.164,0.039,,
780.8,-1.047,0.172,0.043,,
780.9,-1.039,0.18,0.055,,
781,-1.023,0.188,0.07,,
781.1,-1.008,0.191,0.074,,
781.2,-0.992,0.203,0.074,,
781.3,-0.969,0.219,0.07,,
781.4,-0.953,0.234,0.066,,
781.5,-0.941,0.246,0.066,,
781.6,-0.926,0.25,0.066,,
781.7,-0.914,0.246,0.063,,
781.8,-0.914,0.234,0.059,,
781.9,-0.918,0.215,0.063,,
782,-0.926,0.207,0.059,,
782.1,-0.938,0.195,0.059,,
782.2,-0.938,0.191,0.063,,
782.3,-0.938,0.188,0.07,,
782.4,-0.945,0.199,0.063,,
782.5,-0.945,0.203,0.063,,
782.6,-0.941,0.203,0.051,,
782.7,-0.934,0.207,0.047,,
782.8,-0.926,0.211,0.043,,
782.9,-0.918,0.215,0.039,,
783,-0.914,0.215,0.039,,
783.1,-0.926,0.211,0.039,,
783.2,-0.938,0.211,0.039,,
783.3,-0.957,0.203,0.047,,
783.4,-0.965,0.195,0.047,,
783.5,-0.973,0.184,0.059,,
783.6,-0.977,0.18,0.066,,
783.7,-0.977,0.168,0.066,,
783.8,-0.977,0.16,0.063,,
783.9,-0.973,0.148,0.055,,
784,-0.973,0.148,0.043,,
784.1,-0.973,0.145,0.035,,
784.2,-0.961,0.145,0.035,,
784.3,-0.965,0.133,0.027,,
784.4,-0.969,0.133,0.012,,
784.5,-0.969,0.133,0.02,,
784.6,-0.969,0.137,0.035,,
784.7,-0.973,0.133,0.055,,
784.8,-0.98,0.125,0.066,,
784.9,-0.992,0.121,0.074,,
785,-1.004,0.117,0.086,,
785.1,-1.016,0.121,0.09,,
785.2,-1.027,0.121,0.09,,
785.3,-1.031,0.121,0.082,,
785.4,-1.02,0.137,0.074,,
785.5,-1.023,0.145,0.07,,
785.6,-1.027,0.152,0.066,,
785.7,-1.047,0.168,0.074,,
785.8,-1.063,0.203,0.105,,
785.9,-1.086,0.246,0.133,,
786,-1.102,0.281,0.152,,
786.1,-1.098,0.316,0.184,,
786.2,-1.094,0.355,0.219,,
786.3,-1.102,0.391,0.242,,
786.4,-1.113,0.434,0.258,,
786.5,-1.109,0.477,0.266,,
786.6,-1.113,0.523,0.277,,
786.7,-1.113,0.531,0.27,,
786.8,-1.09,0.484,0.223,,
786.9,-1.02,0.402,0.156,,
787,-0.934,0.316,0.105,,
787.1,-0.879,0.25,0.086,,
787.2,-0.871,0.207,0.082,,
787.3,-0.879,0.176,0.086,,
787.4,-0.883,0.152,0.105,,
787.5,-0.879,0.148,0.125,,
787.6,-0.859,0.16,0.164,,
787.7,-0.855,0.188,0.199,,
787.8,-0.867,0.223,0.23,,
787.9,-0.895,0.258,0.25,,
788,-0.918,0.285,0.258,,
788.1,-0.91,0.305,0.254,,
788.2,-0.891,0.316,0.246,,
788.3,-0.863,0.324,0.242,,
788.4,-0.836,0.328,0.246,,
788.5,-0.82,0.324,0.246,,
788.6,-0.832,0.32,0.258,,
788.7,-0.832,0.309,0.254,,
788.8,-0.836,0.309,0.258,,
788.9,-0.855,0.309,0.266,,
789,-0.887,0.301,0.27,,
789.1,-0.914,0.297,0.281,,
789.2,-0.934,0.289,0.285,,
789.3,-0.953,0.285,0.285,,
789.4,-0.969,0.277,0.285,,
789.5,-0.984,0.266,0.289,,
789.6,-0.992,0.262,0.281,,
789.7,-0.992,0.262,0.273,,
789.8,-0.984,0.258,0.27,,
789.9,-0.977,0.258,0.27,,
790,-0.973,0.266,0.262,,
790.1,-0.965,0.273,0.254,,
790.2,-0.957,0.277,0.246,,
790.3,-0.941,0.289,0.242,,
790.4,-0.922,0.289,0.238,,
790.5,-0.91,0.281,0.223,,
790.6,-0.898,0.277,0.223,,
790.7,-0.902,0.273,0.215,,
790.8,-0.906,0.262,0.215,,
790.9,-0.906,0.254,0.219,,
791,-0.91,0.242,0.227,,
791.1,-0.91,0.227,0.23,,
791.2,-0.914,0.223,0.234,,
791.3,-0.922,0.219,0.242,,
791.4,-0.93,0.223,0.25,,
791.5,-0.938,0.227,0.254,,
791.6,-0.93,0.227,0.262,,
791.7,-0.926,0.234,0.258,,
791.8,-0.934,0.238,0.25,,
791.9,-0.938,0.242,0.246,,
792,-0.941,0.246,0.25,,
792.1,-0.949,0.242,0.254,,
792.2,-0.961,0.234,0.254,,
792.3,-0.98,0.219,0.246,,
792.4,-0.988,0.203,0.246,,
792.5,-0.988,0.199,0.242,,
792.6,-0.98,0.203,0.234,,
792.7,-0.977,0.199,0.227,,
792.8,-0.973,0.203,0.219,,
792.9,-0.961,0.199,0.219,,
793,-0.957,0.203,0.211,,
793.1,-0.949,0.199,0.207,,
793.2,-0.945,0.191,0.207,,
793.3,-0.941,0.191,0.215,,
793.4,-0.941,0.191,0.227,,
793.5,-0.941,0.195,0.234,,
793.6,-0.941,0.203,0.238,,
793.7,-0.941,0.199,0.242,,
793.8,-0.949,0.207,0.238,,
793.9,-0.953,0.211,0.238,,
794,-0.965,0.219,0.227,,
794.1,-0.98,0.234,0.211,,
794.2,-0.988,0.223,0.203,,
794.3,-0.996,0.215,0.195,,
794.4,-0.988,0.191,0.188,,
794.5,-0.973,0.168,0.18,,
794.6,-0.957,0.141,0.18,,
794.7,-0.945,0.125,0.176,,
794.8,-0.945,0.125,0.164,,
794.9,-0.961,0.141,0.156,,
795,-0.98,0.164,0.18,,
795.1,-1.016,0.18,0.211,,
795.2,-1.063,0.184,0.238,,
795.3,-1.105,0.191,0.238,,
795.4,-1.121,0.191,0.262,,
795.5,-1.113,0.176,0.289,,
795.6,-1.098,0.16,0.301,,
795.7,-1.109,0.172,0.297,,
795.8,-1.117,0.195,0.281,,
795.9,-1.113,0.234,0.277,,
796,-1.09,0.273,0.273,,
796.1,-1.059,0.301,0.27,,
796.2,-1.004,0.305,0.254,,
796.3,-0.957,0.309,0.23,,
796.4,-0.914,0.313,0.215,,
796.5,-0.875,0.316,0.207,,
796.6,-0.848,0.32,0.199,,
796.7,-0.828,0.332,0.184,,
796.8,-0.801,0.336,0.16,,
796.9,-0.781,0.344,0.148,,
797,-0.773,0.348,0.129,,
797.1,-0.777,0.348,0.113,,
797.2,-0.785,0.332,0.102,,
797.3,-0.801,0.324,0.102,,
797.4,-0.828,0.309,0.113,,
797.5,-0.867,0.293,0.121,,
797.6,-0.918,0.277,0.121,,
797.7,-0.965,0.266,0.129,,
797.8,-1.004,0.254,0.133,,
797.9,-1.035,0.242,0.137,,
798,-1.066,0.234,0.133,,
798.1,-1.082,0.238,0.117,,
798.2,-1.074,0.238,0.094,,
798.3,-1.051,0.246,0.082,,
798.4,-1.023,0.242,0.078,,
798.5,-1.012,0.246,0.078,,
798.6,-1.004,0.254,0.078,,
798.7,-0.996,0.266,0.074,,
798.8,-0.973,0.273,0.09,,
798.9,-0.949,0.281,0.094,,
799,-0.93,0.281,0.098,,
799.1,-0.918,0.281,0.094,,
799.2,-0.91,0.281,0.09,,
799.3,-0.906,0.281,0.082,,
799.4,-0.902,0.277,0.078,,
799.5,-0.902,0.27,0.074,,
799.6,-0.906,0.254,0.074,,
799.7,-0.91,0.246,0.074,,
799.8,-0.914,0.238,0.078,,
799.9,-0.93,0.234,0.078,,
800,-0.938,0.238,0.078,,
800.1,-0.938,0.242,0.078,,
800.2,-0.938,0.254,0.074,,
800.3,-0.938,0.262,0.066,,
800.4,-0.93,0.27,0.063,,
800.5,-0.93,0.273,0.063,,
800.6,-0.922,0.262,0.07,,
800.7,-0.926,0.254,0.063,,
800.8,-0.934,0.246,0.066,,
800.9,-0.938,0.234,0.066,,
801,-0.945,0.219,0.07,,
801.1,-0.953,0.211,0.074,,
801.2,-0.965,0.207,0.074,,
801.3,-0.977,0.199,0.07,,
801.4,-0.988,0.188,0.07,,
801.5,-0.988,0.18,0.063,,
801.6,-0.98,0.18,0.051,,
801.7,-0.969,0.168,0.039,,
801.8,-0.953,0.152,0.023,,
801.9,-0.938,0.141,0.02,,
802,-0.938,0.133,0.012,,
802.1,-0.945,0.137,0.008,,
802.2,-0.969,0.145,0.004,,
802.3,-0.984,0.145,0.008,,
802.4,-0.992,0.145,0.023,,
802.5,-0.996,0.145,0.051,,
802.6,-1,0.141,0.07,,
802.7,-1.004,0.148,0.086,,
802.8,-1.02,0.156,0.098,,
802.9,-1.027,0.168,0.094,,
803,-1.035,0.18,0.09,,
803.1,-1.047,0.176,0.063,,
803.2,-1.051,0.164,0.051,,
803.3,-1.066,0.152,0.047,,
803.4,-1.086,0.152,0.059,,
803.5,-1.105,0.156,0.086,,
803.6,-1.105,0.164,0.105,,
803.7,-1.09,0.18,0.117,,
803.8,-1.051,0.219,0.137,,
803.9,-1.047,0.285,0.184,,
804,-1.102,0.375,0.23,,
804.1,-1.18,0.453,0.262,,
804.2,-1.223,0.516,0.277,,
804.3,-1.203,0.539,0.254,,
804.4,-1.137,0.516,0.215,,
804.5,-1.031,0.441,0.156,,
804.6,-0.938,0.355,0.113,,
804.7,-0.883,0.281,0.086,,
804.8,-0.867,0.23,0.094,,
804.9,-0.887,0.191,0.105,,
805,-0.914,0.168,0.113,,
805.1,-0.91,0.152,0.125,,
805.2,-0.891,0.16,0.152,,
805.3,-0.875,0.176,0.184,,
805.4,-0.887,0.199,0.211,,
805.5,-0.887,0.234,0.227,,
805.6,-0.871,0.266,0.23,,
805.7,-0.855,0.301,0.234,,
805.8,-0.824,0.32,0.238,,
805.9,-0.805,0.328,0.25,,
806,-0.789,0.336,0.273,,
806.1,-0.781,0.336,0.277,,
806.2,-0.789,0.328,0.281,,
806.3,-0.813,0.32,0.285,,
806.4,-0.844,0.313,0.285,,
806.5,-0.875,0.309,0.289,,
806.6,-0.906,0.301,0.301,,
806.7,-0.93,0.301,0.305,,
806.8,-0.945,0.293,0.305,,
806.9,-0.953,0.285,0.297,,
807,-0.973,0.266,0.297,,
807.1,-0.977,0.254,0.281,,
807.2,-0.98,0.254,0.281,,
807.3,-0.984,0.262,0.27,,
807.4,-0.984,0.266,0.254,,
807.5,-0.984,0.266,0.238,,
807.6,-0.977,0.273,0.219,,
807.7,-0.969,0.27,0.211,,
807.8,-0.949,0.266,0.203,,
807.9,-0.938,0.254,0.203,,
808,-0.926,0.242,0.207,,
808.1,-0.918,0.234,0.223,,
808.2,-0.918,0.234,0.227,,
808.3,-0.914,0.234,0.23,,
808.4,-0.91,0.238,0.234,,
808.5,-0.91,0.246,0.234,,
808.6,-0.914,0.258,0.238,,
808.7,-0.926,0.27,0.238,,
808.8,-0.926,0.277,0.238,,
808.9,-0.922,0.285,0.238,,
809,-0.914,0.285,0.234,,
809.1,-0.918,0.285,0.234,,
809.2,-0.922,0.277,0.23,,
809.3,-0.938,0.266,0.234,,
809.4,-0.961,0.242,0.234,,
809.5,-0.969,0.219,0.234,,
809.6,-0.973,0.195,0.223,,
809.7,-0.973,0.176,0.211,,
809.8,-0.973,0.168,0.203,,
809.9,-0.973,0.168,0.199,,
810,-0.973,0.172,0.199,,
810.1,-0.973,0.18,0.199,,
810.2,-0.961,0.18,0.199,,
810.3,-0.949,0.18,0.195,,
810.4,-0.941,0.18,0.191,,
810.5,-0.941,0.18,0.199,,
810.6,-0.938,0.18,0.207,,
810.7,-0.953,0.184,0.223,,
810.8,-0.961,0.188,0.23,,
810.9,-0.969,0.188,0.234,,
811,-0.98,0.191,0.238,,
811.1,-0.988,0.191,0.238,,
811.2,-0.996,0.191,0.238,,
811.3,-1,0.203,0.23,,
811.4,-1,0.211,0.219,,
811.5,-1.004,0.215,0.207,,
811.6,-1,0.215,0.207,,
811.7,-0.996,0.199,0.203,,
811.8,-0.992,0.18,0.199,,
811.9,-0.98,0.164,0.184,,
812,-0.977,0.156,0.18,,
812.1,-0.977,0.145,0.188,,
812.2,-0.977,0.148,0.188,,
812.3,-0.984,0.152,0.18,,
812.4,-0.988,0.168,0.191,,
812.5,-0.992,0.184,0.207,,
812.6,-1.012,0.191,0.219,,
812.7,-1.023,0.191,0.23,,
812.8,-1.031,0.188,0.25,,
812.9,-1.035,0.176,0.27,,
813,-1.051,0.168,0.285,,
813.1,-1.07,0.168,0.285,,
813.2,-1.086,0.18,0.285,,
813.3,-1.105,0.211,0.277,,
813.4,-1.105,0.23,0.27,,
813.5,-1.078,0.246,0.254,,
813.6,-1.035,0.254,0.242,,
813.7,-0.984,0.262,0.223,,
813.8,-0.941,0.258,0.203,,
813.9,-0.906,0.262,0.195,,
814,-0.891,0.273,0.188,,
814.1,-0.879,0.293,0.18,,
814.2,-0.871,0.309,0.184,,
814.3,-0.863,0.313,0.188,,
814.4,-0.859,0.32,0.184,,
814.5,-0.848,0.328,0.18,,
814.6,-0.836,0.332,0.172,,
814.7,-0.832,0.34,0.16,,
814.8,-0.828,0.34,0.148,,
814.9,-0.82,0.344,0.133,,
815,-0.813,0.348,0.121,,
815.1,-0.816,0.348,0.113,,
815.2,-0.848,0.348,0.121,,
815.3,-0.887,0.344,0.129,,
815.4,-0.934,0.332,0.133,,
815.5,-0.969,0.316,0.121,,
815.6,-0.98,0.297,0.117,,
815.7,-0.992,0.281,0.117,,
815.8,-0.996,0.27,0.125,,
815.9,-1.004,0.273,0.125,,
816,-1.012,0.273,0.117,,
816.1,-1.02,0.27,0.117,,
816.2,-1.016,0.266,0.121,,
816.3,-1.02,0.254,0.117,,
816.4,-1.016,0.25,0.117,,
816.5,-1.004,0.254,0.117,,
816.6,-0.992,0.262,0.117,,
816.7,-0.977,0.262,0.113,,
816.8,-0.957,0.254,0.109,,
816.9,-0.941,0.254,0.102,,
817,-0.938,0.25,0.094,,
817.1,-0.934,0.246,0.078,,
817.2,-0.934,0.23,0.07,,
817.3,-0.941,0.234,0.074,,
817.4,-0.949,0.234,0.082,,
817.5,-0.961,0.246,0.094,,
817.6,-0.965,0.25,0.102,,
817.7,-0.969,0.254,0.094,,
817.8,-0.965,0.25,0.09,,
817.9,-0.961,0.258,0.082,,
818,-0.949,0.258,0.074,,
818.1,-0.945,0.266,0.074,,
818.2,-0.934,0.262,0.07,,
818.3,-0.918,0.262,0.066,,
818.4,-0.91,0.258,0.07,,
818.5,-0.914,0.254,0.074,,
818.6,-0.926,0.25,0.086,,
818.7,-0.938,0.25,0.094,,
818.8,-0.949,0.242,0.09,,
818.9,-0.953,0.242,0.082,,
819,-0.949,0.234,0.074,,
819.1,-0.941,0.223,0.063,,
819.2,-0.93,0.211,0.051,,
819.3,-0.918,0.195,0.039,,
819.4,-0.914,0.176,0.023,,
819.5,-0.914,0.164,0.016,,
819.6,-0.914,0.152,0.016,,
819.7,-0.918,0.137,0.023,,
819.8,-0.934,0.137,0.039,,
819.9,-0.957,0.141,0.059,,
820,-0.98,0.148,0.082,,
820.1,-1.008,0.16,0.102,,
820.2,-1.023,0.18,0.117,,
820.3,-1.023,0.195,0.129,,
820.4,-1.02,0.211,0.117,,
820.5,-1.027,0.23,0.105,,
820.6,-1.059,0.234,0.078,,
820.7,-1.082,0.215,0.066,,
820.8,-1.102,0.207,0.09,,
820.9,-1.109,0.219,0.129,,
821,-1.117,0.223,0.152,,
821.1,-1.113,0.246,0.168,,
821.2,-1.113,0.297,0.207,,
821.3,-1.121,0.383,0.262,,
821.4,-1.156,0.465,0.301,,
821.5,-1.18,0.543,0.32,,
821.6,-1.176,0.598,0.324,,
821.7,-1.137,0.602,0.277,,
821.8,-1.059,0.547,0.191,,
821.9,-0.945,0.449,0.109,,
822,-0.832,0.336,0.074,,
822.1,-0.766,0.254,0.07,,
822.2,-0.77,0.203,0.082,,
822.3,-0.805,0.172,0.098,,
822.4,-0.828,0.145,0.129,,
822.5,-0.836,0.145,0.16,,
822.6,-0.84,0.172,0.207,,
822.7,-0.859,0.219,0.246,,
822.8,-0.891,0.273,0.277,,
822.9,-0.914,0.332,0.289,,
823,-0.91,0.375,0.293,,
823.1,-0.883,0.406,0.297,,
823.2,-0.852,0.422,0.289,,
823.3,-0.824,0.43,0.289,,
823.4,-0.801,0.422,0.281,,
823.5,-0.789,0.414,0.281,,
823.6,-0.793,0.395,0.289,,
823.7,-0.801,0.379,0.297,,
823.8,-0.824,0.363,0.305,,
823.9,-0.855,0.355,0.316,,
824,-0.883,0.34,0.324,,
824.1,-0.914,0.332,0.324,,
824.2,-0.938,0.32,0.316,,
824.3,-0.953,0.316,0.32,,
824.4,-0.973,0.301,0.313,,
824.5,-0.984,0.289,0.301,,
824.6,-0.984,0.281,0.285,,
824.7,-0.969,0.266,0.277,,
824.8,-0.961,0.258,0.27,,
824.9,-0.953,0.25,0.266,,
825,-0.945,0.238,0.262,,
825.1,-0.934,0.238,0.25,,
825.2,-0.918,0.227,0.242,,
825.3,-0.906,0.227,0.242,,
825.4,-0.898,0.23,0.242,,
825.5,-0.887,0.238,0.254,,
825.6,-0.875,0.258,0.27,,
825.7,-0.879,0.273,0.281,,
825.8,-0.883,0.285,0.277,,
825.9,-0.883,0.301,0.281,,
826,-0.895,0.313,0.285,,
826.1,-0.906,0.316,0.293,,
826.2,-0.918,0.32,0.297,,
826.3,-0.93,0.316,0.285,,
826.4,-0.938,0.301,0.277,,
826.5,-0.93,0.289,0.273,,
826.6,-0.93,0.27,0.273,,
826.7,-0.938,0.254,0.27,,
826.8,-0.949,0.23,0.27,,
826.9,-0.957,0.211,0.277,,
827,-0.961,0.203,0.277,,
827.1,-0.957,0.195,0.273,,
827.2,-0.961,0.199,0.27,,
827.3,-0.957,0.207,0.262,,
827.4,-0.953,0.215,0.262,,
827.5,-0.945,0.219,0.25,,
827.6,-0.941,0.219,0.246,,
827.7,-0.934,0.219,0.254,,
827.8,-0.934,0.215,0.258,,
827.9,-0.93,0.215,0.262,,
828,-0.922,0.211,0.27,,
828.1,-0.93,0.215,0.273,,
828.2,-0.934,0.215,0.281,,
828.3,-0.941,0.219,0.289,,
828.4,-0.945,0.215,0.285,,
828.5,-0.953,0.219,0.27,,
828.6,-0.973,0.223,0.258,,
828.7,-0.992,0.227,0.242,,
828.8,-1.004,0.215,0.223,,
828.9,-1.012,0.207,0.223,,
829,-1.004,0.184,0.227,,
829.1,-0.988,0.152,0.223,,
829.2,-0.977,0.125,0.207,,
829.3,-0.961,0.105,0.203,,
829.4,-0.945,0.098,0.195,,
829.5,-0.941,0.105,0.195,,
829.6,-0.949,0.137,0.203,,
829.7,-0.961,0.18,0.223,,
829.8,-0.984,0.211,0.242,,
829.9,-1.012,0.238,0.266,,
830,-1.039,0.246,0.285,,
830.1,-1.047,0.246,0.313,,
830.2,-1.059,0.246,0.328,,
830.3,-1.066,0.242,0.344,,
830.4,-1.078,0.254,0.348,,
830.5,-1.09,0.273,0.348,,
830.6,-1.098,0.316,0.336,,
830.7,-1.109,0.352,0.324,,
830.8,-1.078,0.379,0.309,,
830.9,-1.02,0.379,0.285,,
831,-0.949,0.367,0.258,,
831.1,-0.902,0.363,0.23,,
831.2,-0.875,0.363,0.215,,
831.3,-0.844,0.363,0.207,,
831.4,-0.82,0.367,0.207,,
831.5,-0.801,0.371,0.199,,
831.6,-0.793,0.375,0.188,,
831.7,-0.801,0.371,0.176,,
831.8,-0.813,0.359,0.164,,
831.9,-0.828,0.352,0.164,,
832,-0.848,0.34,0.16,,
832.1,-0.867,0.328,0.156,,
832.2,-0.887,0.316,0.152,,
832.3,-0.898,0.301,0.145,,
832.4,-0.918,0.289,0.148,,
832.5,-0.941,0.277,0.148,,
832.6,-0.977,0.27,0.133,,
832.7,-1.008,0.266,0.117,,
832.8,-1.016,0.258,0.117,,
832.9,-1.004,0.258,0.125,,
833,-0.996,0.246,0.117,,
833.1,-0.996,0.242,0.109,,
833.2,-0.992,0.234,0.105,,
833.3,-0.996,0.234,0.105,,
833.4,-1,0.234,0.109,,
833.5,-0.988,0.238,0.113,,
833.6,-0.977,0.238,0.121,,
833.7,-0.965,0.238,0.129,,
833.8,-0.957,0.246,0.133,,
833.9,-0.945,0.246,0.129,,
834,-0.93,0.254,0.125,,
834.1,-0.914,0.254,0.113,,
834.2,-0.902,0.258,0.098,,
834.3,-0.895,0.254,0.094,,
834.4,-0.891,0.25,0.094,,
834.5,-0.895,0.246,0.09,,
834.6,-0.902,0.242,0.094,,
834.7,-0.918,0.227,0.102,,
834.8,-0.934,0.219,0.102,,
834.9,-0.934,0.211,0.098,,
835,-0.934,0.211,0.094,,
835.1,-0.938,0.223,0.082,,
835.2,-0.934,0.227,0.078,,
835.3,-0.93,0.23,0.074,,
835.4,-0.93,0.23,0.074,,
835.5,-0.938,0.23,0.078,,
835.6,-0.949,0.227,0.078,,
835.7,-0.961,0.219,0.078,,
835.8,-0.973,0.215,0.082,,
835.9,-0.969,0.207,0.086,,
836,-0.973,0.207,0.09,,
836.1,-0.969,0.195,0.094,,
836.2,-0.98,0.191,0.082,,
836.3,-0.977,0.188,0.063,,
836.4,-0.973,0.176,0.051,,
836.5,-0.957,0.16,0.039,,
836.6,-0.953,0.148,0.023,,
836.7,-0.949,0.137,0.02,,
836.8,-0.934,0.125,0.02,,
836.9,-0.93,0.113,0.023,,
837,-0.938,0.105,0.035,,
837.1,-0.957,0.098,0.055,,
837.2,-0.988,0.109,0.086,,
837.3,-1.027,0.133,0.121,,
837.4,-1.051,0.16,0.148,,
837.5,-1.047,0.188,0.152,,
837.6,-1.039,0.207,0.137,,
837.7,-1.043,0.219,0.109,,
837.8,-1.059,0.207,0.082,,
837.9,-1.09,0.184,0.063,,
838,-1.105,0.156,0.066,,
838.1,-1.098,0.145,0.09,,
838.2,-1.078,0.148,0.117,,
838.3,-1.063,0.176,0.133,,
838.4,-1.066,0.238,0.188,,
838.5,-1.117,0.336,0.258,,
838.6,-1.215,0.445,0.313,,
838.7,-1.285,0.535,0.336,,
838.8,-1.258,0.594,0.332,,
838.9,-1.164,0.602,0.281,,
839,-1.035,0.559,0.215,,
839.1,-0.941,0.477,0.125,,
839.2,-0.871,0.375,0.07,,
839.3,-0.809,0.293,0.063,,
839.4,-0.785,0.227,0.082,,
839.5,-0.801,0.176,0.09,,
839.6,-0.828,0.152,0.102,,
839.7,-0.855,0.145,0.125,,
839.8,-0.875,0.164,0.16,,
839.9,-0.891,0.195,0.199,,
840,-0.906,0.234,0.223,,
840.1,-0.898,0.266,0.238,,
840.2,-0.875,0.297,0.258,,
840.3,-0.832,0.32,0.27,,
840.4,-0.785,0.336,0.277,,
840.5,-0.742,0.344,0.281,,
840.6,-0.73,0.344,0.281,,
840.7,-0.758,0.344,0.277,,
840.8,-0.805,0.34,0.273,,
840.9,-0.852,0.344,0.289,,
841,-0.906,0.348,0.305,,
841.1,-0.953,0.355,0.309,,
