Timestamp,Axis1,Axis2,Axis3,,
479.5,-0.906,0.324,0.211,,
479.6,-0.926,0.363,0.242,,
479.7,-0.918,0.398,0.266,,
479.8,-0.887,0.418,0.281,,
479.9,-0.848,0.418,0.266,,
480,-0.824,0.418,0.23,,
480.1,-0.816,0.41,0.195,,
480.2,-0.805,0.383,0.164,,
480.3,-0.793,0.348,0.145,,
480.4,-0.785,0.305,0.137,,
480.5,-0.766,0.273,0.145,,
480.6,-0.77,0.262,0.145,,
480.7,-0.809,0.262,0.145,,
480.8,-0.871,0.289,0.137,,
480.9,-0.938,0.324,0.137,,
481,-0.988,0.359,0.141,,
481.1,-0.996,0.387,0.148,,
481.2,-0.98,0.402,0.16,,
481.3,-0.969,0.41,0.172,,
481.4,-0.949,0.43,0.168,,
481.5,-0.93,0.449,0.16,,
481.6,-0.918,0.465,0.16,,
481.7,-0.914,0.477,0.164,,
481.8,-0.918,0.484,0.156,,
481.9,-0.934,0.48,0.133,,
482,-0.945,0.465,0.109,,
482.1,-0.953,0.457,0.082,,
482.2,-0.957,0.457,0.059,,
482.3,-0.969,0.445,0.039,,
482.4,-0.969,0.434,0.023,,
482.5,-0.957,0.434,0.012,,
482.6,-0.93,0.426,-0.008,,
482.7,-0.902,0.414,-0.035,,
482.8,-0.863,0.387,-0.063,,
482.9,-0.832,0.352,-0.09,,
483,-0.832,0.313,-0.113,,
483.1,-0.871,0.281,-0.141,,
483.2,-0.938,0.258,-0.152,,
483.3,-1.004,0.234,-0.156,,
483.4,-1.066,0.199,-0.145,,
483.5,-1.121,0.176,-0.129,,
483.6,-1.141,0.152,-0.117,,
483.7,-1.113,0.152,-0.098,,
483.8,-1.059,0.168,-0.078,,
483.9,-1.012,0.199,-0.059,,
484,-0.977,0.254,-0.051,,
484.1,-0.938,0.309,-0.055,,
484.2,-0.902,0.359,-0.063,,
484.3,-0.891,0.395,-0.078,,
484.4,-0.891,0.418,-0.082,,
484.5,-0.898,0.414,-0.082,,
484.6,-0.91,0.395,-0.09,,
484.7,-0.918,0.367,-0.09,,
484.8,-0.945,0.332,-0.094,,
484.9,-0.973,0.301,-0.09,,
485,-0.98,0.277,-0.086,,
485.1,-0.977,0.266,-0.082,,
485.2,-0.977,0.258,-0.086,,
485.3,-0.961,0.258,-0.094,,
485.4,-0.926,0.27,-0.098,,
485.5,-0.891,0.27,-0.105,,
485.6,-0.852,0.277,-0.105,,
485.7,-0.828,0.281,-0.117,,
485.8,-0.813,0.281,-0.121,,
485.9,-0.797,0.281,-0.121,,
486,-0.789,0.266,-0.117,,
486.1,-0.801,0.25,-0.109,,
486.2,-0.832,0.246,-0.102,,
486.3,-0.875,0.238,-0.105,,
486.4,-0.914,0.23,-0.098,,
486.5,-0.945,0.223,-0.098,,
486.6,-0.957,0.215,-0.102,,
486.7,-0.973,0.215,-0.113,,
486.8,-0.988,0.227,-0.098,,
486.9,-0.996,0.238,-0.078,,
487,-0.996,0.258,-0.059,,
487.1,-0.969,0.285,-0.039,,
487.2,-0.938,0.32,-0.02,,
487.3,-0.93,0.359,0,,
487.4,-0.973,0.367,0.012,,
487.5,-1.023,0.328,-0.012,,
487.6,-1.059,0.273,-0.055,,
487.7,-1.098,0.234,-0.113,,
487.8,-1.117,0.215,-0.156,,
487.9,-1.109,0.203,-0.184,,
488,-1.074,0.191,-0.184,,
488.1,-1.023,0.188,-0.16,,
488.2,-1.004,0.211,-0.133,,
488.3,-1.02,0.27,-0.098,,
488.4,-1.051,0.363,-0.047,,
488.5,-1.082,0.465,0.016,,
488.6,-1.121,0.563,0.098,,
488.7,-1.145,0.621,0.176,,
488.8,-1.117,0.641,0.227,,
488.9,-1.078,0.609,0.219,,
489,-1.031,0.559,0.145,,
489.1,-0.984,0.496,0.055,,
489.2,-0.918,0.426,-0.012,,
489.3,-0.867,0.371,-0.055,,
489.4,-0.813,0.313,-0.078,,
489.5,-0.758,0.254,-0.078,,
489.6,-0.719,0.203,-0.07,,
489.7,-0.703,0.184,-0.051,,
489.8,-0.691,0.199,0.02,,
489.9,-0.73,0.242,0.113,,
490,-0.793,0.305,0.207,,
490.1,-0.867,0.387,0.316,,
490.2,-0.973,0.473,0.371,,
490.3,-1.055,0.551,0.383,,
490.4,-1.078,0.594,0.348,,
490.5,-1.027,0.59,0.293,,
490.6,-0.938,0.551,0.219,,
490.7,-0.883,0.5,0.145,,
490.8,-0.848,0.457,0.102,,
490.9,-0.832,0.434,0.086,,
491,-0.855,0.41,0.09,,
491.1,-0.879,0.383,0.113,,
491.2,-0.914,0.348,0.129,,
491.3,-0.945,0.32,0.148,,
491.4,-0.98,0.289,0.164,,
491.5,-1.008,0.266,0.176,,
491.6,-1.012,0.27,0.176,,
491.7,-1,0.277,0.172,,
491.8,-0.969,0.297,0.168,,
491.9,-0.934,0.324,0.156,,
492,-0.91,0.344,0.141,,
492.1,-0.891,0.355,0.141,,
492.2,-0.895,0.367,0.137,,
492.3,-0.891,0.359,0.148,,
492.4,-0.906,0.355,0.152,,
492.5,-0.93,0.34,0.164,,
492.6,-0.949,0.324,0.188,,
492.7,-0.969,0.309,0.195,,
492.8,-0.977,0.293,0.188,,
492.9,-0.973,0.285,0.191,,
493,-0.984,0.281,0.188,,
493.1,-0.984,0.281,0.176,,
493.2,-0.969,0.273,0.176,,
493.3,-0.965,0.277,0.16,,
493.4,-0.965,0.273,0.152,,
493.5,-0.953,0.273,0.152,,
493.6,-0.965,0.277,0.145,,
493.7,-0.977,0.281,0.141,,
493.8,-0.969,0.289,0.145,,
493.9,-0.953,0.289,0.164,,
494,-0.945,0.285,0.168,,
494.1,-0.945,0.289,0.172,,
494.2,-0.941,0.289,0.16,,
494.3,-0.941,0.289,0.148,,
494.4,-0.941,0.293,0.148,,
494.5,-0.945,0.301,0.152,,
494.6,-0.961,0.293,0.164,,
494.7,-0.973,0.289,0.172,,
494.8,-0.98,0.285,0.168,,
494.9,-0.992,0.281,0.168,,
495,-0.992,0.281,0.16,,
495.1,-0.992,0.293,0.16,,
495.2,-0.988,0.305,0.16,,
495.3,-0.977,0.301,0.172,,
495.4,-0.969,0.305,0.176,,
495.5,-0.965,0.305,0.172,,
495.6,-0.957,0.301,0.156,,
495.7,-0.965,0.309,0.16,,
495.8,-0.973,0.313,0.172,,
495.9,-0.977,0.32,0.172,,
496,-0.98,0.313,0.172,,
496.1,-0.98,0.301,0.176,,
496.2,-0.988,0.289,0.168,,
496.3,-0.992,0.281,0.156,,
496.4,-0.992,0.273,0.141,,
496.5,-0.992,0.258,0.121,,
496.6,-0.98,0.238,0.113,,
496.7,-0.973,0.238,0.098,,
496.8,-0.965,0.25,0.086,,
496.9,-0.949,0.262,0.078,,
497,-0.938,0.277,0.082,,
497.1,-0.934,0.289,0.078,,
497.2,-0.926,0.301,0.078,,
497.3,-0.93,0.309,0.082,,
497.4,-0.926,0.316,0.094,,
497.5,-0.93,0.324,0.102,,
497.6,-0.938,0.332,0.121,,
497.7,-0.938,0.332,0.141,,
497.8,-0.953,0.336,0.156,,
497.9,-0.98,0.348,0.16,,
498,-1.008,0.371,0.152,,
498.1,-1.031,0.406,0.145,,
498.2,-1.027,0.43,0.145,,
498.3,-0.988,0.434,0.145,,
498.4,-0.941,0.438,0.145,,
498.5,-0.902,0.434,0.121,,
498.6,-0.859,0.418,0.09,,
498.7,-0.828,0.414,0.059,,
498.8,-0.809,0.402,0.035,,
498.9,-0.801,0.387,0.008,,
499,-0.813,0.379,-0.012,,
499.1,-0.836,0.379,-0.023,,
499.2,-0.883,0.383,-0.027,,
499.3,-0.934,0.398,-0.031,,
499.4,-0.988,0.406,-0.039,,
499.5,-1.027,0.41,-0.051,,
499.6,-1.055,0.41,-0.063,,
499.7,-1.074,0.398,-0.07,,
499.8,-1.082,0.363,-0.082,,
499.9,-1.07,0.324,-0.078,,
500,-1.059,0.293,-0.078,,
500.1,-1.047,0.27,-0.078,,
500.2,-1.023,0.258,-0.074,,
500.3,-1.004,0.254,-0.082,,
500.4,-0.992,0.266,-0.078,,
500.5,-0.973,0.273,-0.07,,
500.6,-0.941,0.281,-0.055,,
500.7,-0.922,0.289,-0.059,,
500.8,-0.898,0.297,-0.063,,
500.9,-0.871,0.297,-0.059,,
501,-0.848,0.313,-0.055,,
501.1,-0.824,0.324,-0.059,,
501.2,-0.816,0.332,-0.059,,
501.3,-0.813,0.344,-0.059,,
501.4,-0.832,0.348,-0.063,,
501.5,-0.859,0.352,-0.063,,
501.6,-0.887,0.359,-0.063,,
501.7,-0.914,0.371,-0.059,,
501.8,-0.93,0.375,-0.063,,
501.9,-0.934,0.375,-0.066,,
502,-0.922,0.371,-0.074,,
502.1,-0.918,0.359,-0.07,,
502.2,-0.922,0.348,-0.07,,
502.3,-0.93,0.344,-0.074,,
502.4,-0.934,0.324,-0.07,,
502.5,-0.934,0.309,-0.063,,
502.6,-0.941,0.301,-0.059,,
502.7,-0.949,0.305,-0.059,,
502.8,-0.961,0.309,-0.063,,
502.9,-0.965,0.301,-0.059,,
503,-0.969,0.297,-0.059,,
503.1,-0.965,0.293,-0.059,,
503.2,-0.945,0.285,-0.059,,
503.3,-0.926,0.285,-0.066,,
503.4,-0.914,0.289,-0.078,,
503.5,-0.914,0.285,-0.086,,
503.6,-0.91,0.285,-0.09,,
503.7,-0.914,0.281,-0.086,,
503.8,-0.918,0.277,-0.078,,
503.9,-0.93,0.273,-0.066,,
504,-0.934,0.277,-0.055,,
504.1,-0.949,0.289,-0.039,,
504.2,-0.969,0.309,-0.012,,
504.3,-0.996,0.332,0.012,,
504.4,-1.016,0.344,0.031,,
504.5,-1.008,0.359,0.027,,
504.6,-1.004,0.363,0.02,,
504.7,-0.992,0.363,0.004,,
504.8,-0.984,0.359,-0.008,,
504.9,-0.992,0.344,-0.023,,
505,-1.004,0.324,-0.047,,
505.1,-1.027,0.277,-0.055,,
505.2,-1.047,0.219,-0.063,,
505.3,-1.051,0.152,-0.082,,
505.4,-1.047,0.09,-0.117,,
505.5,-1.023,0.043,-0.148,,
505.6,-1,0.035,-0.16,,
505.7,-0.984,0.059,-0.16,,
505.8,-0.961,0.086,-0.129,,
505.9,-0.926,0.133,-0.09,,
506,-0.902,0.191,-0.043,,
506.1,-0.895,0.262,-0.016,,
506.2,-0.918,0.336,0,,
506.3,-0.949,0.43,0.035,,
506.4,-0.98,0.516,0.086,,
506.5,-1.004,0.574,0.148,,
506.6,-0.992,0.59,0.188,,
506.7,-0.957,0.559,0.168,,
506.8,-0.926,0.504,0.113,,
506.9,-0.91,0.434,0.055,,
507,-0.922,0.355,0.008,,
507.1,-0.945,0.289,-0.023,,
507.2,-0.977,0.238,-0.027,,
507.3,-1.023,0.191,-0.027,,
507.4,-1.09,0.16,-0.027,,
507.5,-1.152,0.152,-0.012,,
507.6,-1.207,0.18,0.012,,
507.7,-1.23,0.242,0.047,,
507.8,-1.203,0.313,0.066,,
507.9,-1.117,0.352,0.086,,
508,-1.027,0.383,0.078,,
508.1,-0.949,0.406,0.055,,
508.2,-0.879,0.418,0.023,,
508.3,-0.824,0.406,0.012,,
508.4,-0.797,0.398,0.004,,
508.5,-0.789,0.383,0.004,,
508.6,-0.797,0.371,0.02,,
508.7,-0.809,0.363,0.039,,
508.8,-0.816,0.359,0.078,,
508.9,-0.828,0.352,0.117,,
509,-0.828,0.352,0.148,,
509.1,-0.82,0.363,0.176,,
509.2,-0.813,0.375,0.191,,
509.3,-0.797,0.395,0.199,,
509.4,-0.801,0.422,0.203,,
509.5,-0.832,0.434,0.215,,
509.6,-0.883,0.441,0.23,,
509.7,-0.938,0.461,0.238,,
509.8,-0.98,0.453,0.242,,
509.9,-1.012,0.445,0.238,,
510,-1.023,0.43,0.215,,
510.1,-1.012,0.41,0.191,,
510.2,-0.984,0.383,0.176,,
510.3,-0.961,0.359,0.164,,
510.4,-0.949,0.348,0.148,,
510.5,-0.938,0.348,0.145,,
510.6,-0.93,0.344,0.148,,
510.7,-0.934,0.332,0.156,,
510.8,-0.941,0.328,0.164,,
510.9,-0.945,0.324,0.168,,
511,-0.945,0.324,0.168,,
511.1,-0.953,0.328,0.164,,
511.2,-0.945,0.324,0.156,,
511.3,-0.934,0.332,0.156,,
511.4,-0.926,0.336,0.152,,
511.5,-0.918,0.344,0.152,,
511.6,-0.91,0.352,0.16,,
511.7,-0.91,0.359,0.172,,
511.8,-0.91,0.371,0.188,,
511.9,-0.922,0.371,0.199,,
512,-0.93,0.363,0.191,,
512.1,-0.938,0.352,0.188,,
512.2,-0.941,0.344,0.184,,
512.3,-0.945,0.328,0.18,,
512.4,-0.945,0.316,0.172,,
512.5,-0.949,0.309,0.168,,
512.6,-0.945,0.301,0.164,,
512.7,-0.949,0.289,0.152,,
512.8,-0.961,0.277,0.148,,
512.9,-0.965,0.262,0.148,,
513,-0.969,0.254,0.141,,
513.1,-0.965,0.25,0.141,,
513.2,-0.957,0.25,0.141,,
513.3,-0.961,0.25,0.148,,
513.4,-0.965,0.254,0.152,,
513.5,-0.965,0.254,0.16,,
513.6,-0.961,0.262,0.156,,
513.7,-0.961,0.27,0.156,,
513.8,-0.969,0.277,0.156,,
513.9,-0.973,0.289,0.164,,
514,-0.977,0.297,0.156,,
514.1,-0.977,0.293,0.16,,
514.2,-0.98,0.293,0.156,,
514.3,-0.98,0.297,0.148,,
514.4,-0.98,0.305,0.145,,
514.5,-0.973,0.309,0.141,,
514.6,-0.965,0.313,0.145,,
514.7,-0.953,0.305,0.145,,
514.8,-0.941,0.297,0.152,,
514.9,-0.945,0.301,0.148,,
515,-0.953,0.293,0.137,,
515.1,-0.965,0.289,0.133,,
515.2,-0.965,0.281,0.137,,
515.3,-0.965,0.281,0.137,,
515.4,-0.969,0.281,0.145,,
515.5,-0.969,0.281,0.148,,
515.6,-0.965,0.285,0.16,,
515.7,-0.965,0.281,0.168,,
515.8,-0.977,0.277,0.172,,
515.9,-0.988,0.27,0.172,,
516,-0.988,0.258,0.168,,
516.1,-0.984,0.254,0.16,,
516.2,-0.984,0.254,0.148,,
516.3,-0.977,0.258,0.141,,
516.4,-0.973,0.262,0.133,,
516.5,-0.984,0.27,0.109,,
516.6,-0.992,0.285,0.098,,
516.7,-0.996,0.297,0.098,,
516.8,-1,0.309,0.102,,
516.9,-1,0.32,0.094,,
517,-1,0.332,0.09,,
517.1,-1.008,0.34,0.094,,
517.2,-1.012,0.352,0.113,,
517.3,-1.02,0.355,0.129,,
517.4,-1.02,0.375,0.148,,
517.5,-1.008,0.387,0.172,,
517.6,-0.988,0.375,0.184,,
517.7,-0.977,0.367,0.188,,
517.8,-0.965,0.367,0.172,,
517.9,-0.949,0.375,0.156,,
518,-0.934,0.383,0.141,,
518.1,-0.918,0.383,0.129,,
518.2,-0.902,0.371,0.109,,
518.3,-0.891,0.355,0.086,,
518.4,-0.879,0.348,0.059,,
518.5,-0.852,0.332,0.043,,
518.6,-0.828,0.324,0.031,,
518.7,-0.816,0.328,0.031,,
518.8,-0.816,0.336,0.035,,
518.9,-0.824,0.344,0.043,,
519,-0.836,0.348,0.051,,
519.1,-0.844,0.348,0.059,,
519.2,-0.859,0.355,0.059,,
519.3,-0.879,0.367,0.039,,
519.4,-0.898,0.375,0.016,,
519.5,-0.918,0.387,-0.004,,
519.6,-0.945,0.398,-0.016,,
519.7,-0.961,0.398,-0.023,,
519.8,-0.973,0.387,-0.039,,
519.9,-0.98,0.367,-0.051,,
520,-0.984,0.344,-0.059,,
520.1,-1.004,0.32,-0.066,,
520.2,-1.023,0.305,-0.074,,
520.3,-1.035,0.297,-0.086,,
520.4,-1.039,0.289,-0.086,,
520.5,-1.035,0.285,-0.07,,
520.6,-1.031,0.293,-0.059,,
520.7,-1.031,0.301,-0.043,,
520.8,-1.035,0.309,-0.047,,
520.9,-1.023,0.313,-0.039,,
521,-1.008,0.316,-0.035,,
521.1,-0.984,0.316,-0.039,,
521.2,-0.965,0.316,-0.035,,
521.3,-0.938,0.316,-0.039,,
521.4,-0.918,0.316,-0.051,,
521.5,-0.895,0.316,-0.055,,
521.6,-0.879,0.316,-0.063,,
521.7,-0.879,0.309,-0.07,,
521.8,-0.875,0.301,-0.078,,
521.9,-0.875,0.293,-0.082,,
522,-0.883,0.285,-0.078,,
522.1,-0.895,0.281,-0.078,,
522.2,-0.914,0.281,-0.086,,
522.3,-0.926,0.281,-0.078,,
522.4,-0.934,0.293,-0.07,,
522.5,-0.934,0.305,-0.063,,
522.6,-0.938,0.309,-0.063,,
522.7,-0.938,0.313,-0.063,,
522.8,-0.934,0.316,-0.063,,
522.9,-0.934,0.316,-0.066,,
523,-0.938,0.32,-0.07,,
523.1,-0.938,0.316,-0.07,,
523.2,-0.945,0.316,-0.07,,
523.3,-0.949,0.313,-0.07,,
523.4,-0.957,0.301,-0.066,,
523.5,-0.957,0.289,-0.063,,
523.6,-0.953,0.277,-0.063,,
523.7,-0.949,0.262,-0.07,,
523.8,-0.938,0.254,-0.074,,
523.9,-0.926,0.254,-0.074,,
524,-0.918,0.254,-0.074,,
524.1,-0.918,0.25,-0.066,,
524.2,-0.914,0.246,-0.055,,
524.3,-0.918,0.246,-0.047,,
524.4,-0.922,0.25,-0.039,,
524.5,-0.934,0.266,-0.031,,
524.6,-0.945,0.281,-0.027,,
524.7,-0.953,0.281,-0.016,,
524.8,-0.957,0.281,-0.012,,
524.9,-0.965,0.262,-0.016,,
525,-0.969,0.25,-0.035,,
525.1,-0.977,0.234,-0.047,,
525.2,-0.977,0.223,-0.043,,
525.3,-0.984,0.207,-0.043,,
525.4,-0.988,0.199,-0.047,,
525.5,-0.992,0.199,-0.047,,
525.6,-0.988,0.199,-0.035,,
525.7,-1.004,0.207,-0.027,,
525.8,-1.012,0.223,-0.012,,
525.9,-1.023,0.227,-0.004,,
526,-1.031,0.234,-0.004,,
526.1,-1.035,0.242,-0.016,,
526.2,-1.035,0.246,-0.031,,
526.3,-1.043,0.262,-0.047,,
526.4,-1.059,0.289,-0.055,,
526.5,-1.07,0.328,-0.043,,
526.6,-1.066,0.355,-0.008,,
526.7,-1.039,0.383,0.027,,
526.8,-0.988,0.406,0.047,,
526.9,-0.961,0.434,0.055,,
527,-0.941,0.469,0.066,,
527.1,-0.938,0.508,0.086,,
527.2,-0.953,0.531,0.113,,
527.3,-0.984,0.543,0.133,,
527.4,-1.02,0.547,0.152,,
527.5,-1.063,0.535,0.168,,
527.6,-1.078,0.496,0.164,,
527.7,-1.078,0.445,0.133,,
527.8,-1.063,0.387,0.078,,
527.9,-1.02,0.34,0.012,,
528,-0.957,0.305,-0.039,,
528.1,-0.902,0.289,-0.059,,
528.2,-0.855,0.285,-0.07,,
528.3,-0.824,0.277,-0.047,,
528.4,-0.824,0.281,-0.004,,
528.5,-0.844,0.293,0.043,,
528.6,-0.875,0.316,0.082,,
528.7,-0.906,0.34,0.109,,
528.8,-0.934,0.363,0.137,,
528.9,-0.953,0.391,0.16,,
529,-0.953,0.402,0.16,,
529.1,-0.934,0.414,0.152,,
529.2,-0.898,0.414,0.129,,
529.3,-0.867,0.406,0.105,,
529.4,-0.844,0.398,0.09,,
529.5,-0.832,0.398,0.082,,
529.6,-0.816,0.391,0.082,,
529.7,-0.813,0.391,0.094,,
529.8,-0.813,0.395,0.113,,
529.9,-0.828,0.398,0.129,,
530,-0.844,0.398,0.152,,
530.1,-0.859,0.398,0.164,,
530.2,-0.883,0.402,0.168,,
530.3,-0.898,0.398,0.164,,
530.4,-0.906,0.398,0.176,,
530.5,-0.922,0.391,0.188,,
530.6,-0.934,0.395,0.203,,
530.7,-0.957,0.395,0.223,,
530.8,-0.98,0.398,0.234,,
530.9,-0.988,0.406,0.25,,
531,-0.988,0.414,0.254,,
531.1,-0.977,0.43,0.242,,
531.2,-0.961,0.438,0.215,,
531.3,-0.934,0.445,0.191,,
531.4,-0.906,0.445,0.18,,
531.5,-0.883,0.457,0.172,,
531.6,-0.867,0.461,0.164,,
531.7,-0.863,0.453,0.168,,
531.8,-0.867,0.441,0.18,,
531.9,-0.875,0.426,0.188,,
532,-0.891,0.414,0.188,,
532.1,-0.902,0.395,0.191,,
532.2,-0.906,0.375,0.195,,
532.3,-0.906,0.359,0.188,,
532.4,-0.898,0.348,0.184,,
532.5,-0.891,0.352,0.176,,
532.6,-0.887,0.363,0.176,,
532.7,-0.883,0.375,0.18,,
532.8,-0.883,0.379,0.184,,
532.9,-0.887,0.383,0.188,,
533,-0.902,0.379,0.191,,
533.1,-0.914,0.383,0.195,,
533.2,-0.918,0.375,0.195,,
533.3,-0.926,0.367,0.195,,
533.4,-0.941,0.352,0.195,,
533.5,-0.949,0.348,0.191,,
533.6,-0.961,0.344,0.184,,
533.7,-0.961,0.34,0.18,,
533.8,-0.957,0.336,0.172,,
533.9,-0.945,0.34,0.16,,
534,-0.938,0.344,0.16,,
534.1,-0.93,0.352,0.168,,
534.2,-0.934,0.352,0.18,,
534.3,-0.93,0.352,0.188,,
534.4,-0.922,0.348,0.191,,
534.5,-0.914,0.352,0.184,,
534.6,-0.914,0.352,0.184,,
534.7,-0.918,0.352,0.18,,
534.8,-0.93,0.355,0.176,,
534.9,-0.941,0.359,0.18,,
535,-0.945,0.359,0.18,,
535.1,-0.945,0.359,0.184,,
535.2,-0.945,0.352,0.184,,
535.3,-0.957,0.352,0.191,,
535.4,-0.977,0.355,0.191,,
535.5,-1,0.363,0.188,,
535.6,-0.996,0.371,0.184,,
535.7,-0.992,0.375,0.172,,
535.8,-0.977,0.363,0.164,,
535.9,-0.961,0.352,0.156,,
536,-0.938,0.348,0.156,,
536.1,-0.922,0.332,0.156,,
536.2,-0.914,0.32,0.148,,
536.3,-0.922,0.316,0.152,,
536.4,-0.934,0.32,0.164,,
536.5,-0.941,0.324,0.18,,
536.6,-0.953,0.34,0.191,,
536.7,-0.961,0.348,0.211,,
536.8,-0.957,0.359,0.227,,
536.9,-0.953,0.359,0.23,,
537,-0.949,0.367,0.215,,
537.1,-0.945,0.371,0.199,,
537.2,-0.941,0.375,0.184,,
537.3,-0.941,0.371,0.18,,
537.4,-0.941,0.359,0.172,,
537.5,-0.949,0.352,0.16,,
537.6,-0.977,0.348,0.148,,
537.7,-1.016,0.34,0.133,,
537.8,-1.051,0.336,0.117,,
537.9,-1.074,0.324,0.109,,
538,-1.074,0.313,0.121,,
538.1,-1.07,0.309,0.125,,
538.2,-1.059,0.324,0.137,,
538.3,-1.039,0.352,0.145,,
538.4,-1,0.383,0.156,,
538.5,-0.953,0.398,0.152,,
538.6,-0.922,0.41,0.141,,
538.7,-0.906,0.41,0.117,,
538.8,-0.898,0.398,0.098,,
538.9,-0.902,0.387,0.078,,
539,-0.902,0.359,0.059,,
539.1,-0.906,0.328,0.027,,
539.2,-0.914,0.293,0.004,,
539.3,-0.898,0.262,-0.02,,
539.4,-0.875,0.234,-0.043,,
539.5,-0.848,0.219,-0.043,,
539.6,-0.824,0.211,-0.023,,
539.7,-0.809,0.219,-0.008,,
539.8,-0.816,0.242,0,,
539.9,-0.832,0.266,0,,
540,-0.852,0.289,-0.008,,
540.1,-0.871,0.301,-0.023,,
540.2,-0.887,0.305,-0.051,,
540.3,-0.918,0.293,-0.086,,
540.4,-0.957,0.289,-0.117,,
540.5,-0.984,0.289,-0.129,,
540.6,-0.988,0.285,-0.129,,
540.7,-0.992,0.27,-0.129,,
540.8,-1,0.246,-0.137,,
540.9,-1.008,0.215,-0.152,,
541,-1.016,0.188,-0.164,,
541.1,-1.031,0.168,-0.18,,
541.2,-1.051,0.16,-0.191,,
541.3,-1.078,0.152,-0.188,,
541.4,-1.09,0.156,-0.18,,
541.5,-1.094,0.156,-0.168,,
541.6,-1.094,0.172,-0.152,,
541.7,-1.098,0.199,-0.145,,
541.8,-1.078,0.23,-0.121,,
541.9,-1.035,0.254,-0.102,,
542,-1.008,0.273,-0.098,,
542.1,-0.984,0.297,-0.098,,
542.2,-0.973,0.32,-0.117,,
